Actual Sepsis	Estimated Sepsis	Counts
0.8979591836734694	1.0	49
0.0	0.0	1
0.2	0.1	5
0.2857142857142857	0.2	14
0.3225806451612903	0.3	31
0.4444444444444444	0.4	63
0.6022727272727273	0.5	88
0.631578947368421	0.6	95
0.7008547008547008	0.7	117
0.819672131147541	0.8	122
0.8488372093023255	0.9	86
0.9137931034482759	1.0	58
0.2	0.1	5
0.3125	0.2	16
0.16666666666666666	0.3	24
0.45901639344262296	0.4	61
0.5652173913043478	0.5	92
0.7340425531914894	0.6	94
0.6363636363636364	0.7	132
0.84	0.8	125
0.872093023255814	0.9	86
0.9111111111111111	1.0	45
0.3333333333333333	0.1	3
0.125	0.2	8
0.18181818181818182	0.3	33
0.5434782608695652	0.4	46
0.5643564356435643	0.5	101
0.6330275229357798	0.6	109
0.7391304347826086	0.7	115
0.7844827586206896	0.8	116
0.839622641509434	0.9	106
0.9302325581395349	1.0	43
0.0	0.0	1
0.3333333333333333	0.1	3
0.1875	0.2	16
0.2894736842105263	0.3	38
0.5	0.4	48
0.6043956043956044	0.5	91
0.6814159292035398	0.6	113
0.6991869918699187	0.7	123
0.8292682926829268	0.8	123
0.7974683544303798	0.9	79
0.9333333333333333	1.0	45
0.0	0.1	1
0.125	0.2	8
0.3125	0.3	32
0.38095238095238093	0.4	63
0.6407766990291263	0.5	103
0.6875	0.6	96
0.7111111111111111	0.7	135
0.7962962962962963	0.8	108
0.8170731707317073	0.9	82
0.9230769230769231	1.0	52
0.0	0.0	1
0.0	0.1	3
0.3888888888888889	0.2	18
0.2647058823529412	0.3	34
0.4745762711864407	0.4	59
0.632183908045977	0.5	87
0.6605504587155964	0.6	109
0.7142857142857143	0.7	133
0.8	0.8	105
0.8666666666666667	0.9	90
0.8780487804878049	1.0	41
0.0	0.1	2
0.21052631578947367	0.2	19
0.2571428571428571	0.3	35
0.5849056603773585	0.4	53
0.5473684210526316	0.5	95
0.6804123711340206	0.6	97
0.7272727272727273	0.7	121
0.8	0.8	130
0.8266666666666667	0.9	75
0.9056603773584906	1.0	53
0.0	0.0	1
0.25	0.1	4
0.2	0.2	20
0.4	0.3	35
0.43103448275862066	0.4	58
0.6236559139784946	0.5	93
0.6593406593406593	0.6	91
0.7086092715231788	0.7	151
0.8440366972477065	0.8	109
0.8292682926829268	0.9	82
0.9722222222222222	1.0	36
0.25	0.1	4
0.2222222222222222	0.2	9
0.2571428571428571	0.3	35
0.48	0.4	50
0.5760869565217391	0.5	92
0.6386554621848739	0.6	119
0.7	0.7	120
0.8347107438016529	0.8	121
0.8409090909090909	0.9	88
0.9523809523809523	1.0	42
0.0	0.0	1
0.25	0.1	4
0.25	0.2	16
0.36363636363636365	0.3	33
0.46	0.4	50
0.5959595959595959	0.5	99
0.59375	0.6	96
0.7338129496402878	0.7	139
0.8547008547008547	0.8	117
0.8214285714285714	0.9	84
0.9024390243902439	1.0	41
0.0	0.0	1
0.0	0.1	3
0.35714285714285715	0.2	14
0.2727272727272727	0.3	33
0.4576271186440678	0.4	59
0.6213592233009708	0.5	103
0.6333333333333333	0.6	90
0.6854838709677419	0.7	124
0.8461538461538461	0.8	117
0.8390804597701149	0.9	87
0.9183673469387755	1.0	49
0.5	0.1	4
0.2	0.2	15
0.3548387096774194	0.3	31
0.3684210526315789	0.4	57
0.6	0.5	85
0.6724137931034483	0.6	116
0.6991869918699187	0.7	123
0.8387096774193549	0.8	124
0.8275862068965517	0.9	87
0.9473684210526315	1.0	38
0.0	0.1	3
0.2727272727272727	0.2	11
0.3333333333333333	0.3	30
0.484375	0.4	64
0.5698924731182796	0.5	93
0.6635514018691588	0.6	107
0.6893939393939394	0.7	132
0.8547008547008547	0.8	117
0.8095238095238095	0.9	84
0.9487179487179487	1.0	39
0.0	0.1	3
0.2857142857142857	0.2	14
0.34285714285714286	0.3	35
0.5	0.4	54
0.5301204819277109	0.5	83
0.6460176991150443	0.6	113
0.7175572519083969	0.7	131
0.84	0.8	125
0.8289473684210527	0.9	76
0.9130434782608695	1.0	46
0.16666666666666666	0.1	6
0.2222222222222222	0.2	9
0.3448275862068966	0.3	29
0.43137254901960786	0.4	51
0.5666666666666667	0.5	90
0.6666666666666666	0.6	105
0.6692307692307692	0.7	130
0.8455284552845529	0.8	123
0.8241758241758241	0.9	91
0.9130434782608695	1.0	46
0.2	0.1	5
0.21428571428571427	0.2	14
0.26666666666666666	0.3	30
0.5094339622641509	0.4	53
0.5934065934065934	0.5	91
0.6846846846846847	0.6	111
0.6976744186046512	0.7	129
0.8205128205128205	0.8	117
0.8352941176470589	0.9	85
0.8444444444444444	1.0	45
0.3333333333333333	0.1	3
0.23076923076923078	0.2	13
0.2692307692307692	0.3	26
0.41509433962264153	0.4	53
0.6190476190476191	0.5	84
0.6095238095238096	0.6	105
0.7	0.7	120
0.8015267175572519	0.8	131
0.84	0.9	100
0.9333333333333333	1.0	45
0.0	0.0	1
0.5	0.1	4
0.15384615384615385	0.2	13
0.25925925925925924	0.3	27
0.5178571428571429	0.4	56
0.5058823529411764	0.5	85
0.6581196581196581	0.6	117
0.7232142857142857	0.7	112
0.8169014084507042	0.8	142
0.8518518518518519	0.9	81
0.9047619047619048	1.0	42
0.2	0.1	5
0.23529411764705882	0.2	17
0.2857142857142857	0.3	28
0.46875	0.4	64
0.6	0.5	95
0.6767676767676768	0.6	99
0.7317073170731707	0.7	123
0.7903225806451613	0.8	124
0.8607594936708861	0.9	79
0.8913043478260869	1.0	46
0.0	0.1	4
0.3333333333333333	0.2	12
0.2894736842105263	0.3	38
0.4666666666666667	0.4	60
0.5483870967741935	0.5	93
0.693069306930693	0.6	101
0.7096774193548387	0.7	124
0.8360655737704918	0.8	122
0.875	0.9	80
0.8695652173913043	1.0	46
0.25	0.1	4
0.3	0.2	10
0.2608695652173913	0.3	23
0.39622641509433965	0.4	53
0.5473684210526316	0.5	95
0.6607142857142857	0.6	112
0.6923076923076923	0.7	117
0.8421052631578947	0.8	133
0.8191489361702128	0.9	94
0.9487179487179487	1.0	39
0.0	0.0	2
0.0	0.1	4
0.375	0.2	24
0.10344827586206896	0.3	29
0.5740740740740741	0.4	54
0.6075949367088608	0.5	79
0.6831683168316832	0.6	101
0.6875	0.7	128
0.8153846153846154	0.8	130
0.8048780487804879	0.9	82
0.9361702127659575	1.0	47
0.0	0.1	2
0.29411764705882354	0.2	17
0.42857142857142855	0.3	28
0.4	0.4	60
0.5773195876288659	0.5	97
0.7326732673267327	0.6	101
0.6888888888888889	0.7	135
0.8018018018018018	0.8	111
0.8313253012048193	0.9	83
0.9130434782608695	1.0	46
0.25	0.1	4
0.2727272727272727	0.2	11
0.28125	0.3	32
0.4696969696969697	0.4	66
0.5473684210526316	0.5	95
0.7448979591836735	0.6	98
0.6691729323308271	0.7	133
0.8632478632478633	0.8	117
0.8170731707317073	0.9	82
0.9047619047619048	1.0	42
0.0	0.0	1
0.2	0.1	5
0.21428571428571427	0.2	14
0.3142857142857143	0.3	35
0.4482758620689655	0.4	58
0.5934065934065934	0.5	91
0.6637168141592921	0.6	113
0.7063492063492064	0.7	126
0.8608695652173913	0.8	115
0.8421052631578947	0.9	76
0.9130434782608695	1.0	46
0.4	0.1	5
0.2727272727272727	0.2	11
0.24242424242424243	0.3	33
0.41935483870967744	0.4	62
0.5975609756097561	0.5	82
0.625	0.6	104
0.7054263565891473	0.7	129
0.8709677419354839	0.8	124
0.8076923076923077	0.9	78
0.9423076923076923	1.0	52
0.3333333333333333	0.1	3
0.21428571428571427	0.2	14
0.3125	0.3	32
0.4230769230769231	0.4	52
0.6288659793814433	0.5	97
0.59375	0.6	96
0.7480916030534351	0.7	131
0.7741935483870968	0.8	124
0.8658536585365854	0.9	82
0.9183673469387755	1.0	49
0.3333333333333333	0.2	12
0.2	0.3	30
0.45454545454545453	0.4	55
0.6039603960396039	0.5	101
0.660377358490566	0.6	106
0.7142857142857143	0.7	140
0.7964601769911505	0.8	113
0.8414634146341463	0.9	82
0.9512195121951219	1.0	41
0.3333333333333333	0.1	3
0.3076923076923077	0.2	13
0.26666666666666666	0.3	30
0.4423076923076923	0.4	52
0.5555555555555556	0.5	90
0.6698113207547169	0.6	106
0.6716417910447762	0.7	134
0.872	0.8	125
0.8354430379746836	0.9	79
0.875	1.0	48
0.21428571428571427	0.2	14
0.35294117647058826	0.3	34
0.42857142857142855	0.4	49
0.5471698113207547	0.5	106
0.7238095238095238	0.6	105
0.6666666666666666	0.7	135
0.8558558558558559	0.8	111
0.8311688311688312	0.9	77
0.9183673469387755	1.0	49
0.0	0.0	1
0.0	0.1	1
0.25	0.2	16
0.32	0.3	25
0.325	0.4	40
0.6263736263736264	0.5	91
0.6140350877192983	0.6	114
0.7352941176470589	0.7	136
0.7874015748031497	0.8	127
0.8354430379746836	0.9	79
0.92	1.0	50
0.0	0.0	1
0.3333333333333333	0.1	3
0.21428571428571427	0.2	14
0.20833333333333334	0.3	24
0.47619047619047616	0.4	42
0.5054945054945055	0.5	91
0.6442307692307693	0.6	104
0.7480916030534351	0.7	131
0.784	0.8	125
0.8709677419354839	0.9	93
0.8653846153846154	1.0	52
0.0	0.0	1
0.25	0.1	4
0.16666666666666666	0.2	18
0.4117647058823529	0.3	34
0.4186046511627907	0.4	43
0.6078431372549019	0.5	102
0.6460176991150443	0.6	113
0.7421875	0.7	128
0.8130841121495327	0.8	107
0.8314606741573034	0.9	89
0.9024390243902439	1.0	41
0.25	0.1	4
0.35714285714285715	0.2	14
0.23333333333333334	0.3	30
0.40384615384615385	0.4	52
0.5894736842105263	0.5	95
0.6571428571428571	0.6	105
0.72	0.7	125
0.7916666666666666	0.8	120
0.872093023255814	0.9	86
0.9183673469387755	1.0	49
0.0	0.1	2
0.2727272727272727	0.2	11
0.2857142857142857	0.3	28
0.36363636363636365	0.4	55
0.6355140186915887	0.5	107
0.6574074074074074	0.6	108
0.7121212121212122	0.7	132
0.8389830508474576	0.8	118
0.8024691358024691	0.9	81
0.9473684210526315	1.0	38
0.0	0.0	1
0.16666666666666666	0.1	6
0.25	0.2	12
0.17142857142857143	0.3	35
0.49122807017543857	0.4	57
0.6888888888888889	0.5	90
0.5681818181818182	0.6	88
0.7295081967213115	0.7	122
0.8290598290598291	0.8	117
0.8095238095238095	0.9	105
0.9148936170212766	1.0	47
0.0	0.1	1
0.2727272727272727	0.2	11
0.2222222222222222	0.3	27
0.47368421052631576	0.4	57
0.5824175824175825	0.5	91
0.6574074074074074	0.6	108
0.68	0.7	125
0.8225806451612904	0.8	124
0.8241758241758241	0.9	91
0.9333333333333333	1.0	45
0.4	0.1	5
0.0	0.2	12
0.35714285714285715	0.3	28
0.4444444444444444	0.4	54
0.5490196078431373	0.5	102
0.6732673267326733	0.6	101
0.723404255319149	0.7	141
0.8407079646017699	0.8	113
0.8414634146341463	0.9	82
0.9047619047619048	1.0	42
0.4	0.1	5
0.1111111111111111	0.2	9
0.2962962962962963	0.3	27
0.5	0.4	54
0.5652173913043478	0.5	92
0.6132075471698113	0.6	106
0.7131147540983607	0.7	122
0.8145161290322581	0.8	124
0.8241758241758241	0.9	91
0.92	1.0	50
0.5	0.1	4
0.0	0.2	9
0.22580645161290322	0.3	31
0.5	0.4	44
0.5729166666666666	0.5	96
0.6504854368932039	0.6	103
0.6901408450704225	0.7	142
0.8166666666666667	0.8	120
0.8674698795180723	0.9	83
0.8958333333333334	1.0	48
0.0	0.1	3
0.3333333333333333	0.2	9
0.2857142857142857	0.3	28
0.48214285714285715	0.4	56
0.5287356321839081	0.5	87
0.65	0.6	100
0.7322834645669292	0.7	127
0.8074074074074075	0.8	135
0.7790697674418605	0.9	86
0.9387755102040817	1.0	49
0.5	0.1	4
0.21428571428571427	0.2	14
0.2727272727272727	0.3	33
0.5087719298245614	0.4	57
0.5595238095238095	0.5	84
0.6181818181818182	0.6	110
0.7563025210084033	0.7	119
0.7923076923076923	0.8	130
0.8470588235294118	0.9	85
0.9318181818181818	1.0	44
0.4	0.1	5
0.09090909090909091	0.2	11
0.3	0.3	30
0.49206349206349204	0.4	63
0.6043956043956044	0.5	91
0.6160714285714286	0.6	112
0.7322834645669292	0.7	127
0.8050847457627118	0.8	118
0.8780487804878049	0.9	82
0.9024390243902439	1.0	41
0.0	0.0	1
0.5	0.1	4
0.07692307692307693	0.2	13
0.36363636363636365	0.3	33
0.4583333333333333	0.4	48
0.5909090909090909	0.5	88
0.6310679611650486	0.6	103
0.746031746031746	0.7	126
0.7874015748031497	0.8	127
0.8111111111111111	0.9	90
0.9148936170212766	1.0	47
0.0	0.0	1
0.3333333333333333	0.1	3
0.25	0.2	16
0.27586206896551724	0.3	29
0.4918032786885246	0.4	61
0.5773195876288659	0.5	97
0.6633663366336634	0.6	101
0.7175572519083969	0.7	131
0.8455284552845529	0.8	123
0.8076923076923077	0.9	78
0.925	1.0	40
0.2	0.1	5
0.15384615384615385	0.2	13
0.19444444444444445	0.3	36
0.5882352941176471	0.4	68
0.6263736263736264	0.5	91
0.6285714285714286	0.6	105
0.75	0.7	128
0.7924528301886793	0.8	106
0.8481012658227848	0.9	79
0.8979591836734694	1.0	49
0.0	0.0	1
0.3333333333333333	0.1	3
0.3076923076923077	0.2	13
0.22580645161290322	0.3	31
0.5192307692307693	0.4	52
0.5959595959595959	0.5	99
0.5982142857142857	0.6	112
0.7380952380952381	0.7	126
0.8151260504201681	0.8	119
0.8780487804878049	0.9	82
0.8809523809523809	1.0	42
0.0	0.0	2
0.6666666666666666	0.1	3
0.16666666666666666	0.2	12
0.2631578947368421	0.3	38
0.46774193548387094	0.4	62
0.6626506024096386	0.5	83
0.6138613861386139	0.6	101
0.7122302158273381	0.7	139
0.8392857142857143	0.8	112
0.8604651162790697	0.9	86
0.8809523809523809	1.0	42
0.3333333333333333	0.1	3
0.17647058823529413	0.2	17
0.3333333333333333	0.3	33
0.509090909090909	0.4	55
0.5681818181818182	0.5	88
0.6435643564356436	0.6	101
0.7375886524822695	0.7	141
0.85	0.8	100
0.7857142857142857	0.9	98
0.9090909090909091	1.0	44
0.25	0.1	4
0.07142857142857142	0.2	14
0.2777777777777778	0.3	36
0.5303030303030303	0.4	66
0.6363636363636364	0.5	77
0.616822429906542	0.6	107
0.7258064516129032	0.7	124
0.8211382113821138	0.8	123
0.8214285714285714	0.9	84
0.9333333333333333	1.0	45
0.25	0.1	4
0.25	0.2	12
0.3333333333333333	0.3	27
0.42424242424242425	0.4	66
0.5681818181818182	0.5	88
0.6666666666666666	0.6	111
0.7007874015748031	0.7	127
0.875	0.8	120
0.8095238095238095	0.9	84
0.9024390243902439	1.0	41
0.23076923076923078	0.2	13
0.25	0.3	36
0.44	0.4	50
0.6090909090909091	0.5	110
0.6956521739130435	0.6	92
0.6946564885496184	0.7	131
0.8211382113821138	0.8	123
0.8111111111111111	0.9	90
0.9714285714285714	1.0	35
0.0	0.0	1
0.25	0.1	4
0.23809523809523808	0.2	21
0.2692307692307692	0.3	26
0.5263157894736842	0.4	57
0.550561797752809	0.5	89
0.7216494845360825	0.6	97
0.639344262295082	0.7	122
0.8372093023255814	0.8	129
0.8095238095238095	0.9	84
0.96	1.0	50
0.25	0.1	4
0.2	0.2	15
0.3333333333333333	0.3	27
0.375	0.4	48
0.6292134831460674	0.5	89
0.5818181818181818	0.6	110
0.6984126984126984	0.7	126
0.8362068965517241	0.8	116
0.865979381443299	0.9	97
0.9166666666666666	1.0	48
0.0	0.0	1
0.0	0.1	3
0.3181818181818182	0.2	22
0.17391304347826086	0.3	23
0.47619047619047616	0.4	42
0.6703296703296703	0.5	91
0.5688073394495413	0.6	109
0.7407407407407407	0.7	135
0.7886178861788617	0.8	123
0.8235294117647058	0.9	85
0.9347826086956522	1.0	46
0.0	0.0	1
0.25	0.1	8
0.2	0.2	15
0.35294117647058826	0.3	34
0.43859649122807015	0.4	57
0.6265060240963856	0.5	83
0.6530612244897959	0.6	98
0.6796875	0.7	128
0.8770491803278688	0.8	122
0.7954545454545454	0.9	88
0.9130434782608695	1.0	46
0.0	0.0	2
0.3333333333333333	0.1	3
0.2608695652173913	0.2	23
0.3	0.3	30
0.5384615384615384	0.4	52
0.5652173913043478	0.5	92
0.693069306930693	0.6	101
0.696969696969697	0.7	132
0.8181818181818182	0.8	121
0.8414634146341463	0.9	82
0.9047619047619048	1.0	42
0.0	0.0	1
0.0	0.1	3
0.29411764705882354	0.2	17
0.32142857142857145	0.3	28
0.4318181818181818	0.4	44
0.6363636363636364	0.5	88
0.6238532110091743	0.6	109
0.6644295302013423	0.7	149
0.8596491228070176	0.8	114
0.8255813953488372	0.9	86
0.9512195121951219	1.0	41
0.3333333333333333	0.1	3
0.17647058823529413	0.2	17
0.3333333333333333	0.3	30
0.41509433962264153	0.4	53
0.5764705882352941	0.5	85
0.6203703703703703	0.6	108
0.75	0.7	136
0.8333333333333334	0.8	120
0.8313253012048193	0.9	83
0.9111111111111111	1.0	45
0.5	0.1	2
0.3333333333333333	0.2	9
0.25925925925925924	0.3	27
0.42857142857142855	0.4	56
0.5729166666666666	0.5	96
0.6464646464646465	0.6	99
0.6802721088435374	0.7	147
0.8608695652173913	0.8	115
0.8202247191011236	0.9	89
0.95	1.0	40
0.0	0.0	1
0.0	0.1	1
0.17647058823529413	0.2	17
0.34210526315789475	0.3	38
0.45454545454545453	0.4	44
0.6020408163265306	0.5	98
0.673469387755102	0.6	98
0.697986577181208	0.7	149
0.8706896551724138	0.8	116
0.7808219178082192	0.9	73
0.9111111111111111	1.0	45
0.0	0.0	1
0.4	0.1	5
0.42857142857142855	0.2	7
0.23076923076923078	0.3	26
0.32653061224489793	0.4	49
0.5977011494252874	0.5	87
0.6134453781512605	0.6	119
0.753968253968254	0.7	126
0.8130081300813008	0.8	123
0.8426966292134831	0.9	89
0.875	1.0	48
0.14285714285714285	0.1	7
0.25	0.2	16
0.32142857142857145	0.3	28
0.515625	0.4	64
0.5454545454545454	0.5	77
0.6695652173913044	0.6	115
0.696	0.7	125
0.8278688524590164	0.8	122
0.8354430379746836	0.9	79
0.9361702127659575	1.0	47
0.5	0.1	6
0.09090909090909091	0.2	11
0.29411764705882354	0.3	34
0.423728813559322	0.4	59
0.6153846153846154	0.5	78
0.672566371681416	0.6	113
0.7416666666666667	0.7	120
0.7804878048780488	0.8	123
0.8148148148148148	0.9	81
0.9090909090909091	1.0	55
0.0	0.0	1
0.5	0.1	4
0.1875	0.2	16
0.25	0.3	28
0.4318181818181818	0.4	44
0.6067415730337079	0.5	89
0.5961538461538461	0.6	104
0.6917293233082706	0.7	133
0.8660714285714286	0.8	112
0.8526315789473684	0.9	95
0.8703703703703703	1.0	54
0.0	0.0	1
0.3333333333333333	0.1	6
0.23076923076923078	0.2	13
0.25	0.3	32
0.55	0.4	60
0.5652173913043478	0.5	92
0.6363636363636364	0.6	99
0.6967213114754098	0.7	122
0.8278688524590164	0.8	122
0.8409090909090909	0.9	88
0.9555555555555556	1.0	45
0.0	0.1	2
0.2	0.2	20
0.325	0.3	40
0.5102040816326531	0.4	49
0.5520833333333334	0.5	96
0.6836734693877551	0.6	98
0.7017543859649122	0.7	114
0.824	0.8	125
0.8488372093023255	0.9	86
0.92	1.0	50
0.0	0.1	3
0.3333333333333333	0.2	9
0.28125	0.3	32
0.4827586206896552	0.4	58
0.48863636363636365	0.5	88
0.7171717171717171	0.6	99
0.6742424242424242	0.7	132
0.8373983739837398	0.8	123
0.8275862068965517	0.9	87
0.9387755102040817	1.0	49
0.0	0.1	3
0.21428571428571427	0.2	14
0.34782608695652173	0.3	23
0.4838709677419355	0.4	62
0.5393258426966292	0.5	89
0.6206896551724138	0.6	116
0.7338709677419355	0.7	124
0.848	0.8	125
0.8125	0.9	80
0.9318181818181818	1.0	44
0.0	0.0	1
0.25	0.1	4
0.2857142857142857	0.2	14
0.21951219512195122	0.3	41
0.45	0.4	40
0.6595744680851063	0.5	94
0.5961538461538461	0.6	104
0.703125	0.7	128
0.8527131782945736	0.8	129
0.8518518518518519	0.9	81
0.8863636363636364	1.0	44
0.0	0.0	1
0.0	0.1	1
0.17647058823529413	0.2	17
0.25925925925925924	0.3	27
0.49230769230769234	0.4	65
0.5833333333333334	0.5	84
0.6548672566371682	0.6	113
0.7209302325581395	0.7	129
0.8387096774193549	0.8	124
0.821917808219178	0.9	73
0.9130434782608695	1.0	46
0.3333333333333333	0.1	3
0.2857142857142857	0.2	14
0.28125	0.3	32
0.4827586206896552	0.4	58
0.5578947368421052	0.5	95
0.696969696969697	0.6	99
0.7153284671532847	0.7	137
0.7899159663865546	0.8	119
0.8717948717948718	0.9	78
0.8888888888888888	1.0	45
0.5	0.0	2
0.5	0.1	4
0.13333333333333333	0.2	15
0.375	0.3	40
0.4897959183673469	0.4	49
0.5473684210526316	0.5	95
0.66	0.6	100
0.6917293233082706	0.7	133
0.8677685950413223	0.8	121
0.8589743589743589	0.9	78
0.8837209302325582	1.0	43
0.3333333333333333	0.1	3
0.15384615384615385	0.2	13
0.2	0.3	25
0.5245901639344263	0.4	61
0.5625	0.5	80
0.6822429906542056	0.6	107
0.6592592592592592	0.7	135
0.8307692307692308	0.8	130
0.8409090909090909	0.9	88
0.9210526315789473	1.0	38
0.0	0.0	1
0.14285714285714285	0.1	7
0.3333333333333333	0.2	15
0.25	0.3	24
0.4107142857142857	0.4	56
0.6375	0.5	80
0.5686274509803921	0.6	102
0.7542372881355932	0.7	118
0.8046875	0.8	128
0.8297872340425532	0.9	94
0.9090909090909091	1.0	55
0.3333333333333333	0.1	3
0.14285714285714285	0.2	14
0.34615384615384615	0.3	26
0.4727272727272727	0.4	55
0.6266666666666667	0.5	75
0.5625	0.6	112
0.7131782945736435	0.7	129
0.8305084745762712	0.8	118
0.8350515463917526	0.9	97
0.8823529411764706	1.0	51
0.0	0.1	4
0.375	0.2	16
0.2	0.3	30
0.41509433962264153	0.4	53
0.6067415730337079	0.5	89
0.6548672566371682	0.6	113
0.7481481481481481	0.7	135
0.8347826086956521	0.8	115
0.8148148148148148	0.9	81
0.8863636363636364	1.0	44
0.3333333333333333	0.1	6
0.18181818181818182	0.2	11
0.34285714285714286	0.3	35
0.4528301886792453	0.4	53
0.5339805825242718	0.5	103
0.7204301075268817	0.6	93
0.7175572519083969	0.7	131
0.8203125	0.8	128
0.8108108108108109	0.9	74
0.9347826086956522	1.0	46
0.25	0.1	4
0.23529411764705882	0.2	17
0.3548387096774194	0.3	31
0.423728813559322	0.4	59
0.6705882352941176	0.5	85
0.6228070175438597	0.6	114
0.7121212121212122	0.7	132
0.8319327731092437	0.8	119
0.8142857142857143	0.9	70
0.9183673469387755	1.0	49
0.0	0.1	1
0.17647058823529413	0.2	17
0.3333333333333333	0.3	33
0.5	0.4	48
0.5681818181818182	0.5	88
0.6542056074766355	0.6	107
0.7191780821917808	0.7	146
0.8018867924528302	0.8	106
0.813953488372093	0.9	86
0.9583333333333334	1.0	48
0.0	0.1	4
0.23076923076923078	0.2	13
0.36363636363636365	0.3	22
0.37735849056603776	0.4	53
0.6224489795918368	0.5	98
0.6330275229357798	0.6	109
0.7142857142857143	0.7	133
0.7962962962962963	0.8	108
0.8505747126436781	0.9	87
0.9056603773584906	1.0	53
0.25	0.1	4
0.21428571428571427	0.2	14
0.25	0.3	36
0.45098039215686275	0.4	51
0.6339285714285714	0.5	112
0.6442307692307693	0.6	104
0.7153846153846154	0.7	130
0.8521739130434782	0.8	115
0.84	0.9	75
0.9230769230769231	1.0	39
0.0	0.0	1
0.4	0.1	5
0.35714285714285715	0.2	14
0.23333333333333334	0.3	30
0.46153846153846156	0.4	65
0.5897435897435898	0.5	78
0.5773195876288659	0.6	97
0.7913043478260869	0.7	115
0.751937984496124	0.8	129
0.8804347826086957	0.9	92
0.9074074074074074	1.0	54
0.0	0.0	1
0.3333333333333333	0.1	3
0.3	0.2	20
0.2413793103448276	0.3	29
0.39655172413793105	0.4	58
0.6703296703296703	0.5	91
0.6355140186915887	0.6	107
0.7265625	0.7	128
0.8455284552845529	0.8	123
0.8051948051948052	0.9	77
0.9069767441860465	1.0	43
0.3333333333333333	0.1	6
0.21428571428571427	0.2	14
0.2916666666666667	0.3	24
0.41509433962264153	0.4	53
0.6161616161616161	0.5	99
0.6224489795918368	0.6	98
0.7111111111111111	0.7	135
0.8103448275862069	0.8	116
0.8604651162790697	0.9	86
0.8979591836734694	1.0	49
0.5	0.1	2
0.13333333333333333	0.2	15
0.28	0.3	25
0.4915254237288136	0.4	59
0.5686274509803921	0.5	102
0.6601941747572816	0.6	103
0.7238805970149254	0.7	134
0.8130081300813008	0.8	123
0.8378378378378378	0.9	74
0.9302325581395349	1.0	43
0.0	0.1	2
0.13333333333333333	0.2	15
0.34375	0.3	32
0.5079365079365079	0.4	63
0.6444444444444445	0.5	90
0.6146788990825688	0.6	109
0.6917293233082706	0.7	133
0.8442622950819673	0.8	122
0.8333333333333334	0.9	78
0.9444444444444444	1.0	36
0.0	0.1	2
0.3333333333333333	0.2	12
0.2222222222222222	0.3	36
0.5531914893617021	0.4	47
0.5377358490566038	0.5	106
0.6868686868686869	0.6	99
0.6916666666666667	0.7	120
0.837037037037037	0.8	135
0.8051948051948052	0.9	77
0.9347826086956522	1.0	46
0.0	0.1	2
0.3076923076923077	0.2	13
0.20588235294117646	0.3	34
0.46551724137931033	0.4	58
0.632183908045977	0.5	87
0.6226415094339622	0.6	106
0.68	0.7	125
0.8538461538461538	0.8	130
0.8441558441558441	0.9	77
0.9166666666666666	1.0	48
0.2	0.1	5
0.375	0.2	8
0.2	0.3	35
0.48	0.4	50
0.6086956521739131	0.5	92
0.6464646464646465	0.6	99
0.6950354609929078	0.7	141
0.8347107438016529	0.8	121
0.8414634146341463	0.9	82
0.8723404255319149	1.0	47
0.0	0.0	1
0.3333333333333333	0.1	3
0.23076923076923078	0.2	13
0.42857142857142855	0.3	35
0.5	0.4	52
0.5376344086021505	0.5	93
0.6696428571428571	0.6	112
0.71875	0.7	128
0.8294573643410853	0.8	129
0.7894736842105263	0.9	76
0.9210526315789473	1.0	38
0.0	0.0	1
0.6666666666666666	0.1	3
0.2777777777777778	0.2	18
0.1111111111111111	0.3	27
0.4489795918367347	0.4	49
0.6153846153846154	0.5	104
0.6796116504854369	0.6	103
0.6904761904761905	0.7	126
0.8034188034188035	0.8	117
0.8850574712643678	0.9	87
0.8888888888888888	1.0	45
0.0	0.0	1
0.0	0.1	2
0.18181818181818182	0.2	11
0.35714285714285715	0.3	28
0.43636363636363634	0.4	55
0.5842696629213483	0.5	89
0.6116504854368932	0.6	103
0.7338129496402878	0.7	139
0.8110236220472441	0.8	127
0.8375	0.9	80
0.9111111111111111	1.0	45
0.0	0.0	1
0.5	0.1	4
0.2222222222222222	0.2	9
0.3142857142857143	0.3	35
0.40350877192982454	0.4	57
0.6105263157894737	0.5	95
0.6764705882352942	0.6	102
0.6879432624113475	0.7	141
0.8403361344537815	0.8	119
0.8333333333333334	0.9	78
0.9487179487179487	1.0	39
0.0	0.0	1
0.5	0.1	4
0.09090909090909091	0.2	11
0.40625	0.3	32
0.425531914893617	0.4	47
0.5656565656565656	0.5	99
0.6752136752136753	0.6	117
0.7007299270072993	0.7	137
0.8389830508474576	0.8	118
0.8266666666666667	0.9	75
0.9230769230769231	1.0	39
0.0	0.1	3
0.2631578947368421	0.2	19
0.34615384615384615	0.3	26
0.4666666666666667	0.4	60
0.5795454545454546	0.5	88
0.6770833333333334	0.6	96
0.6853146853146853	0.7	143
0.8532110091743119	0.8	109
0.8	0.9	90
0.9347826086956522	1.0	46
0.5	0.1	4
0.18181818181818182	0.2	11
0.34615384615384615	0.3	26
0.4117647058823529	0.4	51
0.5833333333333334	0.5	96
0.6509433962264151	0.6	106
0.7175572519083969	0.7	131
0.8016528925619835	0.8	121
0.8214285714285714	0.9	84
0.9	1.0	50
