Actual Mortality (30-day)	Estimated Mortality (30-day)	Counts
0.21686746987951808	0.2	83
0.2962962962962963	0.3	27
0.6666666666666666	0.4	6
0.6666666666666666	0.5	6
1.0	0.6	1
0.06205250596658711	0.0	419
0.20512820512820512	0.1	156
0.1791044776119403	0.2	67
0.2222222222222222	0.3	27
0.6	0.4	5
0.8	0.5	5
1.0	0.6	1
0.07494145199063232	0.0	427
0.14189189189189189	0.1	148
0.2318840579710145	0.2	69
0.35714285714285715	0.3	28
0.5	0.4	4
0.75	0.5	4
0.06954436450839328	0.0	417
0.175	0.1	160
0.22058823529411764	0.2	68
0.16666666666666666	0.3	24
0.75	0.4	8
0.5	0.5	2
1.0	0.6	1
0.07125307125307126	0.0	407
0.14935064935064934	0.1	154
0.20238095238095238	0.2	84
0.30434782608695654	0.3	23
0.5714285714285714	0.4	7
0.8	0.5	5
0.06779661016949153	0.0	413
0.14102564102564102	0.1	156
0.2702702702702703	0.2	74
0.2	0.3	25
0.6666666666666666	0.4	6
0.8333333333333334	0.5	6
0.08545034642032333	0.0	433
0.1232876712328767	0.1	146
0.2222222222222222	0.2	72
0.3157894736842105	0.3	19
0.8	0.4	5
0.6	0.5	5
0.06521739130434782	0.0	414
0.16993464052287582	0.1	153
0.21739130434782608	0.2	69
0.26666666666666666	0.3	30
0.42857142857142855	0.4	7
0.6666666666666666	0.5	6
1.0	0.6	1
0.06097560975609756	0.0	410
0.16339869281045752	0.1	153
0.24324324324324326	0.2	74
0.25	0.3	28
0.375	0.4	8
0.8	0.5	5
1.0	0.6	2
0.056790123456790124	0.0	405
0.1761006289308176	0.1	159
0.2361111111111111	0.2	72
0.2727272727272727	0.3	33
0.6666666666666666	0.4	6
0.6666666666666666	0.5	3
0.5	0.6	2
0.06490384615384616	0.0	416
0.1488095238095238	0.1	168
0.2807017543859649	0.2	57
0.2916666666666667	0.3	24
0.42857142857142855	0.4	7
0.6666666666666666	0.5	6
1.0	0.6	2
0.06338028169014084	0.0	426
0.2064516129032258	0.1	155
0.1935483870967742	0.2	62
0.2222222222222222	0.3	27
0.3333333333333333	0.4	3
0.8333333333333334	0.5	6
1.0	0.6	1
0.06388206388206388	0.0	407
0.16049382716049382	0.1	162
0.22666666666666666	0.2	75
0.25	0.3	24
0.7142857142857143	0.4	7
0.8	0.5	5
0.06295399515738499	0.0	413
0.1780821917808219	0.1	146
0.20270270270270271	0.2	74
0.28125	0.3	32
0.4444444444444444	0.4	9
0.75	0.5	4
0.5	0.6	2
0.0763888888888889	0.0	432
0.1568627450980392	0.1	153
0.2459016393442623	0.2	61
0.14285714285714285	0.3	21
0.7142857142857143	0.4	7
0.6	0.5	5
1.0	0.6	1
0.06763285024154589	0.0	414
0.1476510067114094	0.1	149
0.21518987341772153	0.2	79
0.375	0.3	24
0.14285714285714285	0.4	7
1.0	0.5	7
0.06142506142506143	0.0	407
0.18238993710691823	0.1	159
0.21052631578947367	0.2	76
0.23076923076923078	0.3	26
0.5	0.4	8
1.0	0.5	4
0.06388206388206388	0.0	407
0.1518987341772152	0.1	158
0.2631578947368421	0.2	76
0.2413793103448276	0.3	29
0.5	0.4	4
0.8	0.5	5
1.0	0.6	1
0.06175771971496437	0.0	421
0.18238993710691823	0.1	159
0.22727272727272727	0.2	66
0.2916666666666667	0.3	24
0.5714285714285714	0.4	7
1.0	0.5	2
1.0	0.6	1
0.07246376811594203	0.0	414
0.18072289156626506	0.1	166
0.1791044776119403	0.2	67
0.18181818181818182	0.3	22
0.5714285714285714	0.4	7
1.0	0.5	2
1.0	0.6	2
0.06666666666666667	0.0	420
0.17901234567901234	0.1	162
0.19047619047619047	0.2	63
0.28	0.3	25
0.6	0.4	5
1.0	0.5	5
0.06682027649769585	0.0	434
0.17088607594936708	0.1	158
0.2777777777777778	0.2	54
0.2608695652173913	0.3	23
0.25	0.4	4
0.8333333333333334	0.5	6
1.0	0.6	1
0.06142506142506143	0.0	407
0.16463414634146342	0.1	164
0.24	0.2	75
0.25	0.3	24
0.6666666666666666	0.4	6
1.0	0.5	4
0.06775700934579439	0.0	428
0.18518518518518517	0.1	135
0.19230769230769232	0.2	78
0.25	0.3	28
0.8333333333333334	0.4	6
0.6	0.5	5
0.06855791962174941	0.0	423
0.16993464052287582	0.1	153
0.2191780821917808	0.2	73
0.2857142857142857	0.3	21
0.6	0.4	5
0.75	0.5	4
1.0	0.6	1
0.061124694376528114	0.0	409
0.16774193548387098	0.1	155
0.22972972972972974	0.2	74
0.27586206896551724	0.3	29
0.5	0.4	8
0.8	0.5	5
0.07482993197278912	0.0	441
0.1503267973856209	0.1	153
0.30357142857142855	0.2	56
0.2	0.3	20
0.6	0.4	5
0.8	0.5	5
0.06234413965087282	0.0	401
0.14743589743589744	0.1	156
0.23376623376623376	0.2	77
0.3125	0.3	32
0.2	0.4	5
0.7142857142857143	0.5	7
1.0	0.6	2
0.06382978723404255	0.0	423
0.18064516129032257	0.1	155
0.2153846153846154	0.2	65
0.2916666666666667	0.3	24
0.5	0.4	6
0.6666666666666666	0.5	6
1.0	0.6	1
0.059113300492610835	0.0	406
0.17721518987341772	0.1	158
0.20512820512820512	0.2	78
0.3076923076923077	0.3	26
0.5714285714285714	0.4	7
0.75	0.5	4
1.0	0.6	1
0.07211538461538461	0.0	416
0.16149068322981366	0.1	161
0.2222222222222222	0.2	63
0.25925925925925924	0.3	27
0.3333333333333333	0.4	6
0.8	0.5	5
0.5	0.6	2
0.06188118811881188	0.0	404
0.16167664670658682	0.1	167
0.22727272727272727	0.2	66
0.3	0.3	30
0.5714285714285714	0.4	7
0.5	0.5	4
1.0	0.6	2
0.061465721040189124	0.0	423
0.18125	0.1	160
0.2459016393442623	0.2	61
0.28	0.3	25
0.625	0.4	8
0.5	0.5	2
1.0	0.6	1
0.0660377358490566	0.0	424
0.1506849315068493	0.1	146
0.2923076923076923	0.2	65
0.21875	0.3	32
0.4	0.4	5
0.6666666666666666	0.5	6
1.0	0.6	2
0.07600950118764846	0.0	421
0.12162162162162163	0.1	148
0.26865671641791045	0.2	67
0.22580645161290322	0.3	31
0.625	0.4	8
0.75	0.5	4
1.0	0.6	1
0.06419753086419754	0.0	405
0.16666666666666666	0.1	156
0.21518987341772153	0.2	79
0.26666666666666666	0.3	30
0.6666666666666666	0.4	3
0.6666666666666666	0.5	6
1.0	0.6	1
0.06015037593984962	0.0	399
0.1696969696969697	0.1	165
0.22077922077922077	0.2	77
0.23076923076923078	0.3	26
0.7142857142857143	0.4	7
0.6	0.5	5
1.0	0.6	1
0.060240963855421686	0.0	415
0.16025641025641027	0.1	156
0.2727272727272727	0.2	77
0.3	0.3	20
0.5555555555555556	0.4	9
0.5	0.5	2
1.0	0.6	1
0.05853658536585366	0.0	410
0.16556291390728478	0.1	151
0.23076923076923078	0.2	78
0.32142857142857145	0.3	28
0.5	0.4	6
0.7142857142857143	0.5	7
0.06220095693779904	0.0	418
0.1870967741935484	0.1	155
0.2236842105263158	0.2	76
0.25	0.3	20
0.4	0.4	5
0.8	0.5	5
1.0	0.6	1
0.0673076923076923	0.0	416
0.14556962025316456	0.1	158
0.2647058823529412	0.2	68
0.2692307692307692	0.3	26
0.5	0.4	6
1.0	0.5	4
1.0	0.6	1
0.0	0.7	1
0.06281407035175879	0.0	398
0.1497005988023952	0.1	167
0.2638888888888889	0.2	72
0.2413793103448276	0.3	29
0.42857142857142855	0.4	7
0.6666666666666666	0.5	6
1.0	0.6	1
0.06829268292682927	0.0	410
0.14705882352941177	0.1	170
0.25806451612903225	0.2	62
0.32142857142857145	0.3	28
0.5	0.4	4
0.6666666666666666	0.5	6
0.06281407035175879	0.0	398
0.175	0.1	160
0.189873417721519	0.2	79
0.25925925925925924	0.3	27
0.3333333333333333	0.4	9
0.75	0.5	4
1.0	0.6	3
0.0625	0.0	400
0.14906832298136646	0.1	161
0.26582278481012656	0.2	79
0.2	0.3	25
0.42857142857142855	0.4	7
0.7142857142857143	0.5	7
1.0	0.6	1
0.060453400503778336	0.0	397
0.17058823529411765	0.1	170
0.22972972972972974	0.2	74
0.27586206896551724	0.3	29
0.4	0.4	5
0.75	0.5	4
1.0	0.6	1
0.058394160583941604	0.0	411
0.17647058823529413	0.1	153
0.22972972972972974	0.2	74
0.26666666666666666	0.3	30
0.6	0.4	5
0.6666666666666666	0.5	6
1.0	0.6	1
0.06829268292682927	0.0	410
0.14838709677419354	0.1	155
0.20987654320987653	0.2	81
0.34782608695652173	0.3	23
0.4	0.4	5
1.0	0.5	6
0.06682577565632458	0.0	419
0.16129032258064516	0.1	155
0.22077922077922077	0.2	77
0.3157894736842105	0.3	19
0.6666666666666666	0.4	6
1.0	0.5	3
1.0	0.6	1
0.06483790523690773	0.0	401
0.14556962025316456	0.1	158
0.2345679012345679	0.2	81
0.2692307692307692	0.3	26
0.5	0.4	6
0.7142857142857143	0.5	7
1.0	0.6	1
0.0645933014354067	0.0	418
0.16883116883116883	0.1	154
0.22727272727272727	0.2	66
0.23333333333333334	0.3	30
0.8	0.4	5
0.6666666666666666	0.5	6
1.0	0.6	1
0.06280193236714976	0.0	414
0.16993464052287582	0.1	153
0.22972972972972974	0.2	74
0.2692307692307692	0.3	26
0.5	0.4	8
0.75	0.5	4
1.0	0.6	1
0.06234413965087282	0.0	401
0.16091954022988506	0.1	174
0.23809523809523808	0.2	63
0.2903225806451613	0.3	31
0.5714285714285714	0.4	7
0.6666666666666666	0.5	3
1.0	0.6	1
0.08071748878923767	0.0	446
0.13533834586466165	0.1	133
0.24285714285714285	0.2	70
0.2631578947368421	0.3	19
0.5	0.4	6
1.0	0.5	4
0.5	0.6	2
0.06310679611650485	0.0	412
0.16265060240963855	0.1	166
0.234375	0.2	64
0.36	0.3	25
0.5	0.4	10
0.6666666666666666	0.5	3
0.059850374064837904	0.0	401
0.1656441717791411	0.1	163
0.22666666666666666	0.2	75
0.2692307692307692	0.3	26
0.375	0.4	8
0.8333333333333334	0.5	6
1.0	0.6	1
0.06142506142506143	0.0	407
0.1893491124260355	0.1	169
0.22058823529411764	0.2	68
0.19230769230769232	0.3	26
0.625	0.4	8
1.0	0.5	2
0.06326034063260341	0.0	411
0.18562874251497005	0.1	167
0.21621621621621623	0.2	74
0.2857142857142857	0.3	21
0.75	0.4	4
0.6666666666666666	0.5	3
0.06295399515738499	0.0	413
0.1830065359477124	0.1	153
0.2	0.2	75
0.2692307692307692	0.3	26
0.5	0.4	8
0.8	0.5	5
0.05925925925925926	0.0	405
0.17073170731707318	0.1	164
0.23529411764705882	0.2	68
0.23333333333333334	0.3	30
0.75	0.4	8
0.6666666666666666	0.5	3
0.5	0.6	2
0.07125890736342043	0.0	421
0.15217391304347827	0.1	138
0.24	0.2	75
0.21212121212121213	0.3	33
0.4	0.4	5
0.7142857142857143	0.5	7
1.0	0.6	1
0.061274509803921566	0.0	408
0.1910828025477707	0.1	157
0.15789473684210525	0.2	76
0.36	0.3	25
0.2857142857142857	0.4	7
0.8333333333333334	0.5	6
1.0	0.6	1
0.0645933014354067	0.0	418
0.17834394904458598	0.1	157
0.23076923076923078	0.2	65
0.25925925925925924	0.3	27
0.0	0.4	3
0.6666666666666666	0.5	9
1.0	0.6	1
0.06419753086419754	0.0	405
0.14743589743589744	0.1	156
0.2564102564102564	0.2	78
0.20833333333333334	0.3	24
0.4166666666666667	0.4	12
1.0	0.5	3
1.0	0.6	2
0.061068702290076333	0.0	393
0.1588235294117647	0.1	170
0.23684210526315788	0.2	76
0.26666666666666666	0.3	30
0.6	0.4	10
1.0	0.6	1
0.062034739454094295	0.0	403
0.16463414634146342	0.1	164
0.2345679012345679	0.2	81
0.2608695652173913	0.3	23
0.75	0.4	4
0.75	0.5	4
1.0	0.6	1
0.07551487414187644	0.0	437
0.14864864864864866	0.1	148
0.25	0.2	64
0.3181818181818182	0.3	22
0.5	0.4	6
1.0	0.5	2
1.0	0.6	1
0.0594059405940594	0.0	404
0.17365269461077845	0.1	167
0.23529411764705882	0.2	68
0.21428571428571427	0.3	28
0.7142857142857143	0.4	7
0.8	0.5	5
0.0	0.6	1
0.06281407035175879	0.0	398
0.15286624203821655	0.1	157
0.23170731707317074	0.2	82
0.2413793103448276	0.3	29
0.5	0.4	8
0.8	0.5	5
1.0	0.6	1
0.06537530266343826	0.0	413
0.1509433962264151	0.1	159
0.2597402597402597	0.2	77
0.30434782608695654	0.3	23
0.6666666666666666	0.4	3
0.8	0.5	5
0.0671462829736211	0.0	417
0.19375	0.1	160
0.18571428571428572	0.2	70
0.18181818181818182	0.3	22
0.7777777777777778	0.4	9
0.5	0.5	2
0.05569007263922518	0.0	413
0.1858974358974359	0.1	156
0.22666666666666666	0.2	75
0.2692307692307692	0.3	26
0.6	0.4	5
1.0	0.5	4
1.0	0.6	1
0.06323185011709602	0.0	427
0.2	0.1	150
0.16923076923076924	0.2	65
0.3076923076923077	0.3	26
0.6666666666666666	0.4	6
0.8	0.5	5
0.0	0.6	1
0.06403940886699508	0.0	406
0.14457831325301204	0.1	166
0.2647058823529412	0.2	68
0.25925925925925924	0.3	27
0.7142857142857143	0.4	7
0.6	0.5	5
1.0	0.6	1
0.06372549019607843	0.0	408
0.17088607594936708	0.1	158
0.2	0.2	75
0.3333333333333333	0.3	30
0.6666666666666666	0.4	6
0.6666666666666666	0.5	3
0.06666666666666667	0.0	420
0.15625	0.1	160
0.296875	0.2	64
0.17391304347826086	0.3	23
0.5555555555555556	0.4	9
0.75	0.5	4
0.06779661016949153	0.0	413
0.15527950310559005	0.1	161
0.24615384615384617	0.2	65
0.25806451612903225	0.3	31
0.5	0.4	4
0.8	0.5	5
1.0	0.6	1
0.06666666666666667	0.0	420
0.16129032258064516	0.1	155
0.22058823529411764	0.2	68
0.34615384615384615	0.3	26
0.5	0.4	4
0.7142857142857143	0.5	7
0.0594059405940594	0.0	404
0.17333333333333334	0.1	150
0.21794871794871795	0.2	78
0.2647058823529412	0.3	34
0.2857142857142857	0.4	7
0.75	0.5	4
1.0	0.6	3
0.07728337236533958	0.0	427
0.1386861313868613	0.1	137
0.1643835616438356	0.2	73
0.36666666666666664	0.3	30
0.6666666666666666	0.4	6
0.6666666666666666	0.5	6
1.0	0.6	1
0.06388206388206388	0.0	407
0.15333333333333332	0.1	150
0.2345679012345679	0.2	81
0.2857142857142857	0.3	28
0.3333333333333333	0.4	9
1.0	0.5	3
1.0	0.6	2
0.06067961165048544	0.0	412
0.18674698795180722	0.1	166
0.23943661971830985	0.2	71
0.2608695652173913	0.3	23
0.5714285714285714	0.4	7
1.0	0.5	1
0.07109004739336493	0.0	422
0.16883116883116883	0.1	154
0.20588235294117646	0.2	68
0.23809523809523808	0.3	21
0.6666666666666666	0.4	9
0.25	0.5	4
1.0	0.6	2
0.05808080808080808	0.0	396
0.17058823529411765	0.1	170
0.19444444444444445	0.2	72
0.37037037037037035	0.3	27
0.25	0.4	8
0.8	0.5	5
1.0	0.6	2
0.06403940886699508	0.0	406
0.13580246913580246	0.1	162
0.2692307692307692	0.2	78
0.2857142857142857	0.3	21
0.5714285714285714	0.4	7
1.0	0.5	5
0.0	0.6	1
0.06435643564356436	0.0	404
0.15625	0.1	160
0.23376623376623376	0.2	77
0.2692307692307692	0.3	26
0.6	0.4	10
0.5	0.5	2
1.0	0.6	1
0.07674418604651163	0.0	430
0.12837837837837837	0.1	148
0.265625	0.2	64
0.32142857142857145	0.3	28
0.6	0.4	5
0.6	0.5	5
0.06172839506172839	0.0	405
0.1695906432748538	0.1	171
0.2222222222222222	0.2	72
0.23809523809523808	0.3	21
0.75	0.4	4
0.8571428571428571	0.5	7
0.06763285024154589	0.0	414
0.1761006289308176	0.1	159
0.20967741935483872	0.2	62
0.22580645161290322	0.3	31
0.375	0.4	8
0.8	0.5	5
1.0	0.6	1
0.06097560975609756	0.0	410
0.16666666666666666	0.1	150
0.2375	0.2	80
0.2857142857142857	0.3	28
0.5	0.4	8
0.6666666666666666	0.5	3
1.0	0.6	1
0.07565011820330969	0.0	423
0.15527950310559005	0.1	161
0.24242424242424243	0.2	66
0.2727272727272727	0.3	22
0.5714285714285714	0.4	7
1.0	0.6	1
0.06323185011709602	0.0	427
0.18309859154929578	0.1	142
0.2236842105263158	0.2	76
0.2692307692307692	0.3	26
1.0	0.4	2
0.7142857142857143	0.5	7
0.07158836689038031	0.0	447
0.15671641791044777	0.1	134
0.2222222222222222	0.2	63
0.34782608695652173	0.3	23
0.6666666666666666	0.4	6
0.8	0.5	5
1.0	0.6	1
0.0	0.7	1
0.06585365853658537	0.0	410
0.1509433962264151	0.1	159
0.23170731707317074	0.2	82
0.29411764705882354	0.3	17
0.6	0.4	5
0.8333333333333334	0.5	6
1.0	0.6	1
0.07529411764705882	0.0	425
0.12408759124087591	0.1	137
0.26582278481012656	0.2	79
0.2222222222222222	0.3	27
0.6	0.4	5
0.7142857142857143	0.5	7
0.05853658536585366	0.0	410
0.1875	0.1	160
0.2361111111111111	0.2	72
0.18518518518518517	0.3	27
0.5	0.4	4
0.8333333333333334	0.5	6
1.0	0.6	1
0.06323185011709602	0.0	427
0.1858974358974359	0.1	156
0.25	0.2	64
0.23076923076923078	0.3	26
1.0	0.4	3
0.6666666666666666	0.5	3
1.0	0.6	1
0.07600950118764846	0.0	421
0.1301775147928994	0.1	169
0.2777777777777778	0.2	54
0.2692307692307692	0.3	26
0.6666666666666666	0.4	6
1.0	0.5	2
1.0	0.6	2
0.05912596401028278	0.0	389
0.15976331360946747	0.1	169
0.21518987341772153	0.2	79
0.26666666666666666	0.3	30
0.5555555555555556	0.4	9
1.0	0.5	3
1.0	0.6	1
0.06474820143884892	0.0	417
0.1761006289308176	0.1	159
0.2028985507246377	0.2	69
0.32	0.3	25
0.6	0.4	5
0.75	0.5	4
1.0	0.6	1
0.06188118811881188	0.0	404
0.17105263157894737	0.1	152
0.2289156626506024	0.2	83
0.2692307692307692	0.3	26
0.25	0.4	8
0.6	0.5	5
1.0	0.6	2
0.07242990654205607	0.0	428
0.15483870967741936	0.1	155
0.25757575757575757	0.2	66
0.2	0.3	20
0.6666666666666666	0.4	6
0.75	0.5	4
1.0	0.6	1
0.06435643564356436	0.0	404
0.16875	0.1	160
0.2073170731707317	0.2	82
0.25	0.3	20
0.6666666666666666	0.4	9
0.6666666666666666	0.5	3
0.5	0.6	2
0.05707196029776675	0.0	403
0.16666666666666666	0.1	162
0.24675324675324675	0.2	77
0.2692307692307692	0.3	26
0.5	0.4	6
0.75	0.5	4
1.0	0.6	2
0.07073170731707316	0.0	410
0.1320754716981132	0.1	159
0.2608695652173913	0.2	69
0.25806451612903225	0.3	31
0.6666666666666666	0.4	6
0.75	0.5	4
1.0	0.6	1
0.06175771971496437	0.0	421
0.15862068965517243	0.1	145
0.2564102564102564	0.2	78
0.2916666666666667	0.3	24
0.5	0.4	4
0.6666666666666666	0.5	6
1.0	0.6	2
0.06569343065693431	0.0	411
0.1696969696969697	0.1	165
0.2054794520547945	0.2	73
0.2857142857142857	0.3	21
0.8	0.4	5
0.8	0.5	5
0.06698564593301436	0.0	418
0.15483870967741936	0.1	155
0.26666666666666666	0.2	75
0.2	0.3	20
0.6	0.4	5
0.6666666666666666	0.5	6
1.0	0.6	1
0.061124694376528114	0.0	409
0.16568047337278108	0.1	169
0.23728813559322035	0.2	59
0.24242424242424243	0.3	33
0.8	0.4	5
1.0	0.5	4
1.0	0.6	1
0.06845965770171149	0.0	409
0.15950920245398773	0.1	163
0.2537313432835821	0.2	67
0.16666666666666666	0.3	30
0.6	0.4	5
0.8	0.5	5
1.0	0.6	1
0.06097560975609756	0.0	410
0.18064516129032257	0.1	155
0.20270270270270271	0.2	74
0.2857142857142857	0.3	28
0.5	0.4	6
0.6	0.5	5
1.0	0.6	2
0.06280193236714976	0.0	414
0.15172413793103448	0.1	145
0.24050632911392406	0.2	79
0.2962962962962963	0.3	27
0.42857142857142855	0.4	7
0.7142857142857143	0.5	7
1.0	0.6	1
0.05581395348837209	0.0	430
0.1875	0.1	144
0.2631578947368421	0.2	76
0.2857142857142857	0.3	21
0.5	0.4	4
1.0	0.5	4
1.0	0.6	1
0.06388206388206388	0.0	407
0.16129032258064516	0.1	155
0.22784810126582278	0.2	79
0.2962962962962963	0.3	27
0.42857142857142855	0.4	7
0.8	0.5	5
0.059665871121718374	0.0	419
0.1597222222222222	0.1	144
0.2597402597402597	0.2	77
0.27586206896551724	0.3	29
0.6	0.4	5
0.8333333333333334	0.5	6
0.06030150753768844	0.0	398
0.15294117647058825	0.1	170
0.2564102564102564	0.2	78
0.2727272727272727	0.3	22
0.6666666666666666	0.4	6
0.75	0.5	4
0.5	0.6	2
0.0703883495145631	0.0	412
0.14285714285714285	0.1	168
0.2608695652173913	0.2	69
0.2857142857142857	0.3	21
0.5	0.4	6
1.0	0.5	3
1.0	0.6	1
0.06280193236714976	0.0	414
0.17647058823529413	0.1	153
0.21518987341772153	0.2	79
0.30434782608695654	0.3	23
0.6	0.4	5
0.8	0.5	5
0.0	0.6	1
0.056511056511056514	0.0	407
0.18125	0.1	160
0.24285714285714285	0.2	70
0.23333333333333334	0.3	30
0.4	0.4	5
0.75	0.5	8
0.06205250596658711	0.0	419
0.16883116883116883	0.1	154
0.23376623376623376	0.2	77
0.3684210526315789	0.3	19
0.25	0.4	4
0.8333333333333334	0.5	6
1.0	0.6	1
0.0703883495145631	0.0	412
0.15476190476190477	0.1	168
0.2463768115942029	0.2	69
0.2	0.3	20
0.7142857142857143	0.4	7
0.6666666666666666	0.5	3
1.0	0.6	1
0.06265060240963856	0.0	415
0.16770186335403728	0.1	161
0.24285714285714285	0.2	70
0.2857142857142857	0.3	21
0.42857142857142855	0.4	7
0.8	0.5	5
1.0	0.6	1
0.06413301662707839	0.0	421
0.15723270440251572	0.1	159
0.2833333333333333	0.2	60
0.2857142857142857	0.3	28
0.4	0.4	5
0.6666666666666666	0.5	6
1.0	0.6	1
0.06698564593301436	0.0	418
0.17721518987341772	0.1	158
0.203125	0.2	64
0.2692307692307692	0.3	26
0.375	0.4	8
0.8	0.5	5
1.0	0.6	1
0.06635071090047394	0.0	422
0.16666666666666666	0.1	162
0.27692307692307694	0.2	65
0.18181818181818182	0.3	22
0.6666666666666666	0.4	3
0.8	0.5	5
1.0	0.6	1
0.06349206349206349	0.0	441
0.1836734693877551	0.1	147
0.2542372881355932	0.2	59
0.23809523809523808	0.3	21
0.8333333333333334	0.4	6
0.6	0.5	5
1.0	0.6	1
0.05596107055961071	0.0	411
0.18902439024390244	0.1	164
0.234375	0.2	64
0.23333333333333334	0.3	30
0.6666666666666666	0.4	3
0.7142857142857143	0.5	7
1.0	0.6	1
0.06265664160401002	0.0	399
0.15	0.1	160
0.2222222222222222	0.2	81
0.36	0.3	25
0.3333333333333333	0.4	9
0.6666666666666666	0.5	3
1.0	0.6	3
0.05707196029776675	0.0	403
0.17105263157894737	0.1	152
0.24358974358974358	0.2	78
0.24242424242424243	0.3	33
0.4444444444444444	0.4	9
0.75	0.5	4
1.0	0.6	1
0.05867970660146699	0.0	409
0.16447368421052633	0.1	152
0.25333333333333335	0.2	75
0.22580645161290322	0.3	31
0.7142857142857143	0.4	7
0.6	0.5	5
1.0	0.6	1
0.05995203836930456	0.0	417
0.17834394904458598	0.1	157
0.24	0.2	75
0.3	0.3	20
0.625	0.4	8
0.6666666666666666	0.5	3
0.07159904534606205	0.0	419
0.1761006289308176	0.1	159
0.16129032258064516	0.2	62
0.2857142857142857	0.3	28
0.75	0.4	8
0.5	0.5	4
0.06818181818181818	0.0	396
0.1566265060240964	0.1	166
0.225	0.2	80
0.21428571428571427	0.3	28
0.8	0.4	5
0.5	0.5	4
1.0	0.6	1
0.06521739130434782	0.0	414
0.19254658385093168	0.1	161
0.15625	0.2	64
0.2857142857142857	0.3	28
0.375	0.4	8
1.0	0.5	3
1.0	0.6	2
0.05693069306930693	0.0	404
0.17391304347826086	0.1	161
0.23376623376623376	0.2	77
0.25	0.3	24
0.4444444444444444	0.4	9
1.0	0.5	4
1.0	0.6	1
0.06971153846153846	0.0	416
0.14814814814814814	0.1	162
0.28125	0.2	64
0.23076923076923078	0.3	26
0.4	0.4	5
0.6666666666666666	0.5	6
1.0	0.6	1
0.06281407035175879	0.0	398
0.13609467455621302	0.1	169
0.29850746268656714	0.2	67
0.2647058823529412	0.3	34
0.2	0.4	5
0.8333333333333334	0.5	6
1.0	0.6	1
0.06372549019607843	0.0	408
0.1858974358974359	0.1	156
0.175	0.2	80
0.2727272727272727	0.3	22
0.5	0.4	8
0.8	0.5	5
1.0	0.6	1
0.05896805896805897	0.0	407
0.17177914110429449	0.1	163
0.2	0.2	75
0.4166666666666667	0.3	24
0.8	0.4	5
0.5	0.5	6
0.06157635467980296	0.0	406
0.1696969696969697	0.1	165
0.2465753424657534	0.2	73
0.20833333333333334	0.3	24
0.6666666666666666	0.4	6
0.5	0.5	4
1.0	0.6	2
0.061124694376528114	0.0	409
0.18128654970760233	0.1	171
0.21428571428571427	0.2	70
0.3157894736842105	0.3	19
0.5	0.4	8
1.0	0.5	3
0.06763285024154589	0.0	414
0.15757575757575756	0.1	165
0.2786885245901639	0.2	61
0.16	0.3	25
0.4444444444444444	0.4	9
0.8	0.5	5
1.0	0.6	1
0.06619385342789598	0.0	423
0.17391304347826086	0.1	161
0.2698412698412698	0.2	63
0.13636363636363635	0.3	22
0.7142857142857143	0.4	7
0.75	0.5	4
0.06428571428571428	0.0	420
0.1625	0.1	160
0.25	0.2	64
0.3181818181818182	0.3	22
0.5	0.4	8
0.6	0.5	5
1.0	0.6	1
0.06281407035175879	0.0	398
0.1518987341772152	0.1	158
0.22077922077922077	0.2	77
0.2857142857142857	0.3	35
0.3333333333333333	0.4	6
1.0	0.5	5
1.0	0.6	1
0.06142506142506143	0.0	407
0.17261904761904762	0.1	168
0.2318840579710145	0.2	69
0.25	0.3	24
0.42857142857142855	0.4	7
1.0	0.5	3
1.0	0.6	2
0.06220095693779904	0.0	418
0.16428571428571428	0.1	140
0.25	0.2	80
0.2222222222222222	0.3	27
0.375	0.4	8
0.75	0.5	4
1.0	0.6	3
0.0681265206812652	0.0	411
0.16071428571428573	0.1	168
0.21311475409836064	0.2	61
0.2903225806451613	0.3	31
0.5	0.4	4
1.0	0.5	3
1.0	0.6	2
0.06313131313131314	0.0	396
0.13953488372093023	0.1	172
0.25333333333333335	0.2	75
0.3076923076923077	0.3	26
0.6666666666666666	0.4	6
1.0	0.5	3
0.5	0.6	2
0.06506024096385542	0.0	415
0.15950920245398773	0.1	163
0.26153846153846155	0.2	65
0.34615384615384615	0.3	26
0.16666666666666666	0.4	6
0.75	0.5	4
1.0	0.6	1
0.06585365853658537	0.0	410
0.175	0.1	160
0.2191780821917808	0.2	73
0.19230769230769232	0.3	26
0.75	0.4	4
0.6666666666666666	0.5	6
1.0	0.6	1
0.06188118811881188	0.0	404
0.17365269461077845	0.1	167
0.2028985507246377	0.2	69
0.2413793103448276	0.3	29
0.7142857142857143	0.4	7
1.0	0.5	4
0.06880733944954129	0.0	436
0.17266187050359713	0.1	139
0.22857142857142856	0.2	70
0.23809523809523808	0.3	21
0.625	0.4	8
0.6666666666666666	0.5	3
0.6666666666666666	0.6	3
0.059850374064837904	0.0	401
0.16666666666666666	0.1	168
0.23076923076923078	0.2	78
0.2916666666666667	0.3	24
0.6666666666666666	0.4	6
1.0	0.5	2
1.0	0.6	1
0.06763285024154589	0.0	414
0.1875	0.1	160
0.16666666666666666	0.2	66
0.2962962962962963	0.3	27
0.42857142857142855	0.4	7
0.6	0.5	5
1.0	0.6	1
0.06619385342789598	0.0	423
0.18309859154929578	0.1	142
0.189873417721519	0.2	79
0.28	0.3	25
0.8	0.4	5
0.6	0.5	5
1.0	0.6	1
0.059850374064837904	0.0	401
0.17419354838709677	0.1	155
