Actual Sepsis Rate	Estimated Sepsis Rate	Counts	Label	Predictions
0.7058823529411765	0.9	51	Protein	0.7758768361006606
0.8333333333333334	1.0	24	Protein	0.8671645922969119
0.0	0.2	1	Protein	0.13686254272690185
0.14285714285714285	0.3	7	Protein	0.22815029892315308
0.4	0.4	10	Protein	0.3194380551194044
0.48	0.5	25	Protein	0.4107258113156556
0.5	0.6	28	Protein	0.5020135675119068
0.6296296296296297	0.7	54	Protein	0.5933013237081581
0.6271186440677966	0.8	59	Protein	0.6845890799044094
0.75	0.9	52	Protein	0.7758768361006606
0.8571428571428571	1.0	28	Protein	0.8671645922969119
0.0	0.2	1	Protein	0.13686254272690185
0.2	0.3	5	Protein	0.22815029892315308
0.35714285714285715	0.4	14	Protein	0.3194380551194044
0.4782608695652174	0.5	23	Protein	0.4107258113156556
0.59375	0.6	32	Protein	0.5020135675119068
0.5081967213114754	0.7	61	Protein	0.5933013237081581
0.7288135593220338	0.8	59	Protein	0.6845890799044094
0.7692307692307693	0.9	39	Protein	0.7758768361006606
0.8333333333333334	1.0	30	Protein	0.8671645922969119
0.0	0.1	1	Protein	0.045574786530650585
0.0	0.2	4	Protein	0.13686254272690185
0.3333333333333333	0.3	3	Protein	0.22815029892315308
0.5	0.4	10	Protein	0.3194380551194044
0.5789473684210527	0.5	19	Protein	0.4107258113156556
0.5161290322580645	0.6	31	Protein	0.5020135675119068
0.5892857142857143	0.7	56	Protein	0.5933013237081581
0.5789473684210527	0.8	57	Protein	0.6845890799044094
0.75	0.9	52	Protein	0.7758768361006606
0.8709677419354839	1.0	31	Protein	0.8671645922969119
0.0	0.2	3	Protein	0.13686254272690185
0.125	0.3	8	Protein	0.22815029892315308
0.45454545454545453	0.4	11	Protein	0.3194380551194044
0.55	0.5	20	Protein	0.4107258113156556
0.5666666666666667	0.6	30	Protein	0.5020135675119068
0.6	0.7	60	Protein	0.5933013237081581
0.6415094339622641	0.8	53	Protein	0.6845890799044094
0.7551020408163265	0.9	49	Protein	0.7758768361006606
0.8	1.0	30	Protein	0.8671645922969119
0.0	0.2	1	Protein	0.13686254272690185
0.2	0.3	5	Protein	0.22815029892315308
0.25	0.4	16	Protein	0.3194380551194044
0.5416666666666666	0.5	24	Protein	0.4107258113156556
0.6060606060606061	0.6	33	Protein	0.5020135675119068
0.48148148148148145	0.7	54	Protein	0.5933013237081581
0.7391304347826086	0.8	46	Protein	0.6845890799044094
0.7678571428571429	0.9	56	Protein	0.7758768361006606
0.8275862068965517	1.0	29	Protein	0.8671645922969119
0.0	0.2	2	Protein	0.13686254272690185
0.25	0.3	4	Protein	0.22815029892315308
0.42105263157894735	0.4	19	Protein	0.3194380551194044
0.4117647058823529	0.5	17	Protein	0.4107258113156556
0.5714285714285714	0.6	35	Protein	0.5020135675119068
0.5714285714285714	0.7	56	Protein	0.5933013237081581
0.6538461538461539	0.8	52	Protein	0.6845890799044094
0.8	0.9	45	Protein	0.7758768361006606
0.7941176470588235	1.0	34	Protein	0.8671645922969119
0.0	0.2	3	Protein	0.13686254272690185
0.42857142857142855	0.3	7	Protein	0.22815029892315308
0.5	0.4	10	Protein	0.3194380551194044
0.29411764705882354	0.5	17	Protein	0.4107258113156556
0.48717948717948717	0.6	39	Protein	0.5020135675119068
0.6	0.7	55	Protein	0.5933013237081581
0.7333333333333333	0.8	60	Protein	0.6845890799044094
0.7045454545454546	0.9	44	Protein	0.7758768361006606
0.8620689655172413	1.0	29	Protein	0.8671645922969119
0.25	0.2	4	Protein	0.13686254272690185
0.0	0.3	7	Protein	0.22815029892315308
0.5	0.4	8	Protein	0.3194380551194044
0.5454545454545454	0.5	22	Protein	0.4107258113156556
0.48148148148148145	0.6	27	Protein	0.5020135675119068
0.6041666666666666	0.7	48	Protein	0.5933013237081581
0.6333333333333333	0.8	60	Protein	0.6845890799044094
0.7457627118644068	0.9	59	Protein	0.7758768361006606
0.8275862068965517	1.0	29	Protein	0.8671645922969119
0.0	0.2	1	Protein	0.13686254272690185
0.14285714285714285	0.3	7	Protein	0.22815029892315308
0.16666666666666666	0.4	6	Protein	0.3194380551194044
0.5	0.5	20	Protein	0.4107258113156556
0.6176470588235294	0.6	34	Protein	0.5020135675119068
0.5573770491803278	0.7	61	Protein	0.5933013237081581
0.6153846153846154	0.8	52	Protein	0.6845890799044094
0.7627118644067796	0.9	59	Protein	0.7758768361006606
0.875	1.0	24	Protein	0.8671645922969119
0.0	0.2	1	Protein	0.13686254272690185
0.0	0.3	5	Protein	0.22815029892315308
0.4166666666666667	0.4	12	Protein	0.3194380551194044
0.55	0.5	20	Protein	0.4107258113156556
0.45454545454545453	0.6	33	Protein	0.5020135675119068
0.58	0.7	50	Protein	0.5933013237081581
0.6607142857142857	0.8	56	Protein	0.6845890799044094
0.7222222222222222	0.9	54	Protein	0.7758768361006606
0.8787878787878788	1.0	33	Protein	0.8671645922969119
0.0	0.2	3	Protein	0.13686254272690185
0.14285714285714285	0.3	7	Protein	0.22815029892315308
0.5454545454545454	0.4	11	Protein	0.3194380551194044
0.5	0.5	20	Protein	0.4107258113156556
0.5161290322580645	0.6	31	Protein	0.5020135675119068
0.5081967213114754	0.7	61	Protein	0.5933013237081581
0.7166666666666667	0.8	60	Protein	0.6845890799044094
0.75	0.9	44	Protein	0.7758768361006606
0.9259259259259259	1.0	27	Protein	0.8671645922969119
0.0	0.2	3	Protein	0.13686254272690185
0.2857142857142857	0.3	7	Protein	0.22815029892315308
0.5	0.4	14	Protein	0.3194380551194044
0.45454545454545453	0.5	22	Protein	0.4107258113156556
0.4857142857142857	0.6	35	Protein	0.5020135675119068
0.6451612903225806	0.7	62	Protein	0.5933013237081581
0.6808510638297872	0.8	47	Protein	0.6845890799044094
0.717391304347826	0.9	46	Protein	0.7758768361006606
0.8571428571428571	1.0	28	Protein	0.8671645922969119
0.0	0.2	4	Protein	0.13686254272690185
0.25	0.3	4	Protein	0.22815029892315308
0.35714285714285715	0.4	14	Protein	0.3194380551194044
0.5454545454545454	0.5	22	Protein	0.4107258113156556
0.5454545454545454	0.6	33	Protein	0.5020135675119068
0.6727272727272727	0.7	55	Protein	0.5933013237081581
0.5192307692307693	0.8	52	Protein	0.6845890799044094
0.8163265306122449	0.9	49	Protein	0.7758768361006606
0.8064516129032258	1.0	31	Protein	0.8671645922969119
0.0	0.2	3	Protein	0.13686254272690185
0.0	0.3	4	Protein	0.22815029892315308
0.4	0.4	10	Protein	0.3194380551194044
0.5833333333333334	0.5	24	Protein	0.4107258113156556
0.5714285714285714	0.6	42	Protein	0.5020135675119068
0.45652173913043476	0.7	46	Protein	0.5933013237081581
0.7368421052631579	0.8	57	Protein	0.6845890799044094
0.7333333333333333	0.9	45	Protein	0.7758768361006606
0.8181818181818182	1.0	33	Protein	0.8671645922969119
0.0	0.2	2	Protein	0.13686254272690185
0.2	0.3	5	Protein	0.22815029892315308
0.38461538461538464	0.4	13	Protein	0.3194380551194044
0.5	0.5	20	Protein	0.4107258113156556
0.5135135135135135	0.6	37	Protein	0.5020135675119068
0.5961538461538461	0.7	52	Protein	0.5933013237081581
0.7446808510638298	0.8	47	Protein	0.6845890799044094
0.6379310344827587	0.9	58	Protein	0.7758768361006606
0.9	1.0	30	Protein	0.8671645922969119
0.0	0.2	2	Protein	0.13686254272690185
0.25	0.3	4	Protein	0.22815029892315308
0.3333333333333333	0.4	15	Protein	0.3194380551194044
0.55	0.5	20	Protein	0.4107258113156556
0.5675675675675675	0.6	37	Protein	0.5020135675119068
0.5849056603773585	0.7	53	Protein	0.5933013237081581
0.6333333333333333	0.8	60	Protein	0.6845890799044094
0.7777777777777778	0.9	45	Protein	0.7758768361006606
0.8214285714285714	1.0	28	Protein	0.8671645922969119
0.16666666666666666	0.3	6	Protein	0.22815029892315308
0.26666666666666666	0.4	15	Protein	0.3194380551194044
0.5238095238095238	0.5	21	Protein	0.4107258113156556
0.5757575757575758	0.6	33	Protein	0.5020135675119068
0.4807692307692308	0.7	52	Protein	0.5933013237081581
0.7368421052631579	0.8	57	Protein	0.6845890799044094
0.7678571428571429	0.9	56	Protein	0.7758768361006606
0.8333333333333334	1.0	24	Protein	0.8671645922969119
0.0	0.2	2	Protein	0.13686254272690185
0.16666666666666666	0.3	6	Protein	0.22815029892315308
0.45454545454545453	0.4	11	Protein	0.3194380551194044
0.6086956521739131	0.5	23	Protein	0.4107258113156556
0.5853658536585366	0.6	41	Protein	0.5020135675119068
0.3902439024390244	0.7	41	Protein	0.5933013237081581
0.7021276595744681	0.8	47	Protein	0.6845890799044094
0.673469387755102	0.9	49	Protein	0.7758768361006606
0.8863636363636364	1.0	44	Protein	0.8671645922969119
0.14285714285714285	0.3	7	Protein	0.22815029892315308
0.2727272727272727	0.4	11	Protein	0.3194380551194044
0.47058823529411764	0.5	17	Protein	0.4107258113156556
0.53125	0.6	32	Protein	0.5020135675119068
0.5769230769230769	0.7	52	Protein	0.5933013237081581
0.6885245901639344	0.8	61	Protein	0.6845890799044094
0.7142857142857143	0.9	56	Protein	0.7758768361006606
0.8571428571428571	1.0	28	Protein	0.8671645922969119
0.0	0.2	3	Protein	0.13686254272690185
0.2857142857142857	0.3	7	Protein	0.22815029892315308
0.45454545454545453	0.4	11	Protein	0.3194380551194044
0.4	0.5	20	Protein	0.4107258113156556
0.6	0.6	30	Protein	0.5020135675119068
0.631578947368421	0.7	57	Protein	0.5933013237081581
0.5967741935483871	0.8	62	Protein	0.6845890799044094
0.7659574468085106	0.9	47	Protein	0.7758768361006606
0.8518518518518519	1.0	27	Protein	0.8671645922969119
0.0	0.2	1	Protein	0.13686254272690185
0.3333333333333333	0.3	3	Protein	0.22815029892315308
0.2222222222222222	0.4	9	Protein	0.3194380551194044
0.46153846153846156	0.5	26	Protein	0.4107258113156556
0.5882352941176471	0.6	34	Protein	0.5020135675119068
0.5306122448979592	0.7	49	Protein	0.5933013237081581
0.6440677966101694	0.8	59	Protein	0.6845890799044094
0.7884615384615384	0.9	52	Protein	0.7758768361006606
0.8064516129032258	1.0	31	Protein	0.8671645922969119
0.0	0.2	2	Protein	0.13686254272690185
0.35714285714285715	0.3	14	Protein	0.22815029892315308
0.4444444444444444	0.4	9	Protein	0.3194380551194044
0.4838709677419355	0.5	31	Protein	0.4107258113156556
0.5555555555555556	0.6	27	Protein	0.5020135675119068
0.5098039215686274	0.7	51	Protein	0.5933013237081581
0.7272727272727273	0.8	44	Protein	0.6845890799044094
0.7647058823529411	0.9	51	Protein	0.7758768361006606
0.8285714285714286	1.0	35	Protein	0.8671645922969119
0.3333333333333333	0.2	3	Protein	0.13686254272690185
0.0	0.3	5	Protein	0.22815029892315308
0.47368421052631576	0.4	19	Protein	0.3194380551194044
0.5294117647058824	0.5	17	Protein	0.4107258113156556
0.4642857142857143	0.6	28	Protein	0.5020135675119068
0.6296296296296297	0.7	54	Protein	0.5933013237081581
0.6612903225806451	0.8	62	Protein	0.6845890799044094
0.7111111111111111	0.9	45	Protein	0.7758768361006606
0.8387096774193549	1.0	31	Protein	0.8671645922969119
0.0	0.2	3	Protein	0.13686254272690185
0.0	0.3	3	Protein	0.22815029892315308
0.5	0.4	16	Protein	0.3194380551194044
0.47058823529411764	0.5	17	Protein	0.4107258113156556
0.5263157894736842	0.6	38	Protein	0.5020135675119068
0.54	0.7	50	Protein	0.5933013237081581
0.631578947368421	0.8	57	Protein	0.6845890799044094
0.8113207547169812	0.9	53	Protein	0.7758768361006606
0.8518518518518519	1.0	27	Protein	0.8671645922969119
0.16666666666666666	0.3	6	Protein	0.22815029892315308
0.2857142857142857	0.4	14	Protein	0.3194380551194044
0.6470588235294118	0.5	17	Protein	0.4107258113156556
0.5405405405405406	0.6	37	Protein	0.5020135675119068
0.5652173913043478	0.7	46	Protein	0.5933013237081581
0.6491228070175439	0.8	57	Protein	0.6845890799044094
0.7037037037037037	0.9	54	Protein	0.7758768361006606
0.8484848484848485	1.0	33	Protein	0.8671645922969119
0.25	0.2	4	Protein	0.13686254272690185
0.0	0.3	5	Protein	0.22815029892315308
0.42857142857142855	0.4	14	Protein	0.3194380551194044
0.5	0.5	20	Protein	0.4107258113156556
0.5714285714285714	0.6	35	Protein	0.5020135675119068
0.5932203389830508	0.7	59	Protein	0.5933013237081581
0.6727272727272727	0.8	55	Protein	0.6845890799044094
0.7346938775510204	0.9	49	Protein	0.7758768361006606
0.8695652173913043	1.0	23	Protein	0.8671645922969119
0.0	0.2	4	Protein	0.13686254272690185
0.3333333333333333	0.3	3	Protein	0.22815029892315308
0.3888888888888889	0.4	18	Protein	0.3194380551194044
0.4444444444444444	0.5	18	Protein	0.4107258113156556
0.46875	0.6	32	Protein	0.5020135675119068
0.6129032258064516	0.7	62	Protein	0.5933013237081581
0.6458333333333334	0.8	48	Protein	0.6845890799044094
0.8409090909090909	0.9	44	Protein	0.7758768361006606
0.8	1.0	35	Protein	0.8671645922969119
0.25	0.3	8	Protein	0.22815029892315308
0.42857142857142855	0.4	14	Protein	0.3194380551194044
0.4583333333333333	0.5	24	Protein	0.4107258113156556
0.5555555555555556	0.6	36	Protein	0.5020135675119068
0.5	0.7	48	Protein	0.5933013237081581
0.7142857142857143	0.8	56	Protein	0.6845890799044094
0.74	0.9	50	Protein	0.7758768361006606
0.8928571428571429	1.0	28	Protein	0.8671645922969119
0.0	0.2	2	Protein	0.13686254272690185
0.2	0.3	5	Protein	0.22815029892315308
0.38461538461538464	0.4	13	Protein	0.3194380551194044
0.43333333333333335	0.5	30	Protein	0.4107258113156556
0.625	0.6	32	Protein	0.5020135675119068
0.6129032258064516	0.7	62	Protein	0.5933013237081581
0.6607142857142857	0.8	56	Protein	0.6845890799044094
0.7837837837837838	0.9	37	Protein	0.7758768361006606
0.8148148148148148	1.0	27	Protein	0.8671645922969119
0.5	0.2	2	Protein	0.13686254272690185
0.0	0.3	5	Protein	0.22815029892315308
0.4375	0.4	16	Protein	0.3194380551194044
0.5	0.5	22	Protein	0.4107258113156556
0.5454545454545454	0.6	33	Protein	0.5020135675119068
0.5645161290322581	0.7	62	Protein	0.5933013237081581
0.7115384615384616	0.8	52	Protein	0.6845890799044094
0.7555555555555555	0.9	45	Protein	0.7758768361006606
0.8148148148148148	1.0	27	Protein	0.8671645922969119
0.2	0.3	10	Protein	0.22815029892315308
0.45454545454545453	0.4	11	Protein	0.3194380551194044
0.46153846153846156	0.5	26	Protein	0.4107258113156556
0.5625	0.6	32	Protein	0.5020135675119068
0.5423728813559322	0.7	59	Protein	0.5933013237081581
0.6792452830188679	0.8	53	Protein	0.6845890799044094
0.8409090909090909	0.9	44	Protein	0.7758768361006606
0.7931034482758621	1.0	29	Protein	0.8671645922969119
0.16666666666666666	0.3	6	Protein	0.22815029892315308
0.3333333333333333	0.4	12	Protein	0.3194380551194044
0.5	0.5	24	Protein	0.4107258113156556
0.5128205128205128	0.6	39	Protein	0.5020135675119068
0.6458333333333334	0.7	48	Protein	0.5933013237081581
0.6724137931034483	0.8	58	Protein	0.6845890799044094
0.6851851851851852	0.9	54	Protein	0.7758768361006606
0.9130434782608695	1.0	23	Protein	0.8671645922969119
0.0	0.2	2	Protein	0.13686254272690185
0.16666666666666666	0.3	6	Protein	0.22815029892315308
0.3333333333333333	0.4	15	Protein	0.3194380551194044
0.5714285714285714	0.5	14	Protein	0.4107258113156556
0.5681818181818182	0.6	44	Protein	0.5020135675119068
0.5636363636363636	0.7	55	Protein	0.5933013237081581
0.6909090909090909	0.8	55	Protein	0.6845890799044094
0.7555555555555555	0.9	45	Protein	0.7758768361006606
0.8214285714285714	1.0	28	Protein	0.8671645922969119
0.0	0.2	3	Protein	0.13686254272690185
0.4	0.3	5	Protein	0.22815029892315308
0.2222222222222222	0.4	9	Protein	0.3194380551194044
0.5	0.5	26	Protein	0.4107258113156556
0.5806451612903226	0.6	31	Protein	0.5020135675119068
0.6	0.7	55	Protein	0.5933013237081581
0.6206896551724138	0.8	58	Protein	0.6845890799044094
0.782608695652174	0.9	46	Protein	0.7758768361006606
0.8064516129032258	1.0	31	Protein	0.8671645922969119
0.0	0.2	1	Protein	0.13686254272690185
0.16666666666666666	0.3	6	Protein	0.22815029892315308
0.3076923076923077	0.4	13	Protein	0.3194380551194044
0.6	0.5	20	Protein	0.4107258113156556
0.5161290322580645	0.6	31	Protein	0.5020135675119068
0.5	0.7	60	Protein	0.5933013237081581
0.7446808510638298	0.8	47	Protein	0.6845890799044094
0.7413793103448276	0.9	58	Protein	0.7758768361006606
0.8571428571428571	1.0	28	Protein	0.8671645922969119
0.5	0.2	2	Protein	0.13686254272690185
0.0	0.3	3	Protein	0.22815029892315308
0.2727272727272727	0.4	11	Protein	0.3194380551194044
0.5	0.5	30	Protein	0.4107258113156556
0.4857142857142857	0.6	35	Protein	0.5020135675119068
0.59375	0.7	64	Protein	0.5933013237081581
0.7254901960784313	0.8	51	Protein	0.6845890799044094
0.7441860465116279	0.9	43	Protein	0.7758768361006606
0.88	1.0	25	Protein	0.8671645922969119
0.3333333333333333	0.3	6	Protein	0.22815029892315308
0.3333333333333333	0.4	15	Protein	0.3194380551194044
0.375	0.5	24	Protein	0.4107258113156556
0.6285714285714286	0.6	35	Protein	0.5020135675119068
0.5555555555555556	0.7	54	Protein	0.5933013237081581
0.65	0.8	60	Protein	0.6845890799044094
0.8181818181818182	0.9	44	Protein	0.7758768361006606
0.8461538461538461	1.0	26	Protein	0.8671645922969119
0.0	0.2	2	Protein	0.13686254272690185
0.2857142857142857	0.3	7	Protein	0.22815029892315308
0.2857142857142857	0.4	7	Protein	0.3194380551194044
0.5238095238095238	0.5	21	Protein	0.4107258113156556
0.4666666666666667	0.6	30	Protein	0.5020135675119068
0.6166666666666667	0.7	60	Protein	0.5933013237081581
0.65	0.8	60	Protein	0.6845890799044094
0.7446808510638298	0.9	47	Protein	0.7758768361006606
0.8333333333333334	1.0	30	Protein	0.8671645922969119
0.0	0.2	2	Protein	0.13686254272690185
0.0	0.3	6	Protein	0.22815029892315308
0.42857142857142855	0.4	14	Protein	0.3194380551194044
0.4666666666666667	0.5	15	Protein	0.4107258113156556
0.6216216216216216	0.6	37	Protein	0.5020135675119068
0.5254237288135594	0.7	59	Protein	0.5933013237081581
0.6666666666666666	0.8	54	Protein	0.6845890799044094
0.8	0.9	50	Protein	0.7758768361006606
0.8148148148148148	1.0	27	Protein	0.8671645922969119
0.0	0.2	2	Protein	0.13686254272690185
0.2857142857142857	0.3	7	Protein	0.22815029892315308
0.4166666666666667	0.4	12	Protein	0.3194380551194044
0.4074074074074074	0.5	27	Protein	0.4107258113156556
0.5666666666666667	0.6	30	Protein	0.5020135675119068
0.5555555555555556	0.7	54	Protein	0.5933013237081581
0.7115384615384616	0.8	52	Protein	0.6845890799044094
0.74	0.9	50	Protein	0.7758768361006606
0.8666666666666667	1.0	30	Protein	0.8671645922969119
0.25	0.2	4	Protein	0.13686254272690185
0.2857142857142857	0.3	7	Protein	0.22815029892315308
0.3333333333333333	0.4	15	Protein	0.3194380551194044
0.5454545454545454	0.5	22	Protein	0.4107258113156556
0.6111111111111112	0.6	36	Protein	0.5020135675119068
0.5535714285714286	0.7	56	Protein	0.5933013237081581
0.6590909090909091	0.8	44	Protein	0.6845890799044094
0.78	0.9	50	Protein	0.7758768361006606
0.8	1.0	30	Protein	0.8671645922969119
0.0	0.0	1	Clinical	0.002333473164940869
0.0	0.1	5	Clinical	0.0923238866833245
0.375	0.2	8	Clinical	0.18231430020170813
0.2	0.3	10	Clinical	0.27230471372009174
0.4090909090909091	0.4	22	Clinical	0.3622951272384754
0.5588235294117647	0.5	34	Clinical	0.452285540756859
0.5428571428571428	0.6	35	Clinical	0.5422759542752427
0.6444444444444445	0.7	45	Clinical	0.6322663677936262
0.8181818181818182	0.8	44	Clinical	0.72225678131201
0.7872340425531915	0.9	47	Clinical	0.8122471948303935
0.8461538461538461	1.0	13	Clinical	0.9022376083487771
0.0	0.1	1	Clinical	0.0923238866833245
0.2	0.2	10	Clinical	0.18231430020170813
0.3333333333333333	0.3	12	Clinical	0.27230471372009174
0.29411764705882354	0.4	17	Clinical	0.3622951272384754
0.5	0.5	34	Clinical	0.452285540756859
0.6216216216216216	0.6	37	Clinical	0.5422759542752427
0.6829268292682927	0.7	41	Clinical	0.6322663677936262
0.7441860465116279	0.8	43	Clinical	0.72225678131201
0.7608695652173914	0.9	46	Clinical	0.8122471948303935
0.8260869565217391	1.0	23	Clinical	0.9022376083487771
0.0	0.1	5	Clinical	0.0923238866833245
0.3333333333333333	0.2	3	Clinical	0.18231430020170813
0.26666666666666666	0.3	15	Clinical	0.27230471372009174
0.3076923076923077	0.4	13	Clinical	0.3622951272384754
0.5454545454545454	0.5	33	Clinical	0.452285540756859
0.5588235294117647	0.6	34	Clinical	0.5422759542752427
0.6170212765957447	0.7	47	Clinical	0.6322663677936262
0.7872340425531915	0.8	47	Clinical	0.72225678131201
0.7659574468085106	0.9	47	Clinical	0.8122471948303935
0.85	1.0	20	Clinical	0.9022376083487771
0.0	0.1	1	Clinical	0.0923238866833245
0.1111111111111111	0.2	9	Clinical	0.18231430020170813
0.3	0.3	10	Clinical	0.27230471372009174
0.375	0.4	24	Clinical	0.3622951272384754
0.5757575757575758	0.5	33	Clinical	0.452285540756859
0.6176470588235294	0.6	34	Clinical	0.5422759542752427
0.5813953488372093	0.7	43	Clinical	0.6322663677936262
0.7906976744186046	0.8	43	Clinical	0.72225678131201
0.7346938775510204	0.9	49	Clinical	0.8122471948303935
0.9444444444444444	1.0	18	Clinical	0.9022376083487771
0.0	0.1	2	Clinical	0.0923238866833245
0.14285714285714285	0.2	7	Clinical	0.18231430020170813
0.2727272727272727	0.3	11	Clinical	0.27230471372009174
0.23529411764705882	0.4	17	Clinical	0.3622951272384754
0.5882352941176471	0.5	34	Clinical	0.452285540756859
0.5789473684210527	0.6	38	Clinical	0.5422759542752427
0.6521739130434783	0.7	46	Clinical	0.6322663677936262
0.75	0.8	40	Clinical	0.72225678131201
0.7843137254901961	0.9	51	Clinical	0.8122471948303935
0.8333333333333334	1.0	18	Clinical	0.9022376083487771
0.0	0.1	1	Clinical	0.0923238866833245
0.0	0.2	8	Clinical	0.18231430020170813
0.3076923076923077	0.3	13	Clinical	0.27230471372009174
0.42105263157894735	0.4	19	Clinical	0.3622951272384754
0.41379310344827586	0.5	29	Clinical	0.452285540756859
0.6216216216216216	0.6	37	Clinical	0.5422759542752427
0.6136363636363636	0.7	44	Clinical	0.6322663677936262
0.9069767441860465	0.8	43	Clinical	0.72225678131201
0.6666666666666666	0.9	48	Clinical	0.8122471948303935
0.9090909090909091	1.0	22	Clinical	0.9022376083487771
0.0	0.1	1	Clinical	0.0923238866833245
0.2	0.2	5	Clinical	0.18231430020170813
0.2	0.3	15	Clinical	0.27230471372009174
0.38095238095238093	0.4	21	Clinical	0.3622951272384754
0.5	0.5	26	Clinical	0.452285540756859
0.6	0.6	40	Clinical	0.5422759542752427
0.6590909090909091	0.7	44	Clinical	0.6322663677936262
0.7659574468085106	0.8	47	Clinical	0.72225678131201
0.7446808510638298	0.9	47	Clinical	0.8122471948303935
0.8888888888888888	1.0	18	Clinical	0.9022376083487771
0.3333333333333333	0.1	3	Clinical	0.0923238866833245
0.2222222222222222	0.2	9	Clinical	0.18231430020170813
0.23076923076923078	0.3	13	Clinical	0.27230471372009174
0.5	0.4	12	Clinical	0.3622951272384754
0.41935483870967744	0.5	31	Clinical	0.452285540756859
0.5666666666666667	0.6	30	Clinical	0.5422759542752427
0.6666666666666666	0.7	45	Clinical	0.6322663677936262
0.7551020408163265	0.8	49	Clinical	0.72225678131201
0.76	0.9	50	Clinical	0.8122471948303935
0.8181818181818182	1.0	22	Clinical	0.9022376083487771
0.0	0.1	2	Clinical	0.0923238866833245
0.0	0.2	6	Clinical	0.18231430020170813
0.2857142857142857	0.3	14	Clinical	0.27230471372009174
0.3125	0.4	16	Clinical	0.3622951272384754
0.5161290322580645	0.5	31	Clinical	0.452285540756859
0.6333333333333333	0.6	30	Clinical	0.5422759542752427
0.5128205128205128	0.7	39	Clinical	0.6322663677936262
0.7647058823529411	0.8	51	Clinical	0.72225678131201
0.8163265306122449	0.9	49	Clinical	0.8122471948303935
0.8461538461538461	1.0	26	Clinical	0.9022376083487771
0.0	0.1	1	Clinical	0.0923238866833245
0.14285714285714285	0.2	7	Clinical	0.18231430020170813
0.3333333333333333	0.3	18	Clinical	0.27230471372009174
0.16666666666666666	0.4	12	Clinical	0.3622951272384754
0.5588235294117647	0.5	34	Clinical	0.452285540756859
0.5952380952380952	0.6	42	Clinical	0.5422759542752427
0.7027027027027027	0.7	37	Clinical	0.6322663677936262
0.723404255319149	0.8	47	Clinical	0.72225678131201
0.75	0.9	44	Clinical	0.8122471948303935
0.8636363636363636	1.0	22	Clinical	0.9022376083487771
0.0	0.1	4	Clinical	0.0923238866833245
0.125	0.2	8	Clinical	0.18231430020170813
0.3333333333333333	0.3	15	Clinical	0.27230471372009174
0.5333333333333333	0.4	15	Clinical	0.3622951272384754
0.5	0.5	34	Clinical	0.452285540756859
0.5833333333333334	0.6	36	Clinical	0.5422759542752427
0.6341463414634146	0.7	41	Clinical	0.6322663677936262
0.7608695652173914	0.8	46	Clinical	0.72225678131201
0.7906976744186046	0.9	43	Clinical	0.8122471948303935
0.8181818181818182	1.0	22	Clinical	0.9022376083487771
0.0	0.1	2	Clinical	0.0923238866833245
0.1111111111111111	0.2	9	Clinical	0.18231430020170813
0.3	0.3	10	Clinical	0.27230471372009174
0.23076923076923078	0.4	13	Clinical	0.3622951272384754
0.37037037037037035	0.5	27	Clinical	0.452285540756859
0.6153846153846154	0.6	39	Clinical	0.5422759542752427
0.7209302325581395	0.7	43	Clinical	0.6322663677936262
0.7272727272727273	0.8	55	Clinical	0.72225678131201
0.7608695652173914	0.9	46	Clinical	0.8122471948303935
0.9	1.0	20	Clinical	0.9022376083487771
0.0	0.1	2	Clinical	0.0923238866833245
0.0	0.2	5	Clinical	0.18231430020170813
0.2631578947368421	0.3	19	Clinical	0.27230471372009174
0.4166666666666667	0.4	12	Clinical	0.3622951272384754
0.48484848484848486	0.5	33	Clinical	0.452285540756859
0.6216216216216216	0.6	37	Clinical	0.5422759542752427
0.6170212765957447	0.7	47	Clinical	0.6322663677936262
0.803921568627451	0.8	51	Clinical	0.72225678131201
0.75	0.9	40	Clinical	0.8122471948303935
0.8888888888888888	1.0	18	Clinical	0.9022376083487771
0.0	0.1	5	Clinical	0.0923238866833245
0.16666666666666666	0.2	6	Clinical	0.18231430020170813
0.5	0.3	10	Clinical	0.27230471372009174
0.3157894736842105	0.4	19	Clinical	0.3622951272384754
0.43333333333333335	0.5	30	Clinical	0.452285540756859
0.575	0.6	40	Clinical	0.5422759542752427
0.675	0.7	40	Clinical	0.6322663677936262
0.8	0.8	50	Clinical	0.72225678131201
0.7380952380952381	0.9	42	Clinical	0.8122471948303935
0.8636363636363636	1.0	22	Clinical	0.9022376083487771
0.0	0.1	3	Clinical	0.0923238866833245
0.375	0.2	8	Clinical	0.18231430020170813
0.1875	0.3	16	Clinical	0.27230471372009174
0.5	0.4	14	Clinical	0.3622951272384754
0.5	0.5	32	Clinical	0.452285540756859
0.6363636363636364	0.6	33	Clinical	0.5422759542752427
0.6097560975609756	0.7	41	Clinical	0.6322663677936262
0.7647058823529411	0.8	51	Clinical	0.72225678131201
0.717391304347826	0.9	46	Clinical	0.8122471948303935
0.9	1.0	20	Clinical	0.9022376083487771
0.0	0.0	1	Clinical	0.002333473164940869
0.0	0.1	6	Clinical	0.0923238866833245
0.42857142857142855	0.2	7	Clinical	0.18231430020170813
0.2222222222222222	0.3	9	Clinical	0.27230471372009174
0.22727272727272727	0.4	22	Clinical	0.3622951272384754
0.6129032258064516	0.5	31	Clinical	0.452285540756859
