	Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
166	GO_Biological_Process_2023	Positive Regulation Of Vascular Endothelial Growth Factor Signaling Pathway (GO:1900748)	1/7	0.0218458055031972	0.0780387734160457	0	0	53.57795698924731	204.86851713978825	TNXB
167	GO_Biological_Process_2023	Blood Coagulation, Intrinsic Pathway (GO:0007597)	1/7	0.0218458055031972	0.0780387734160457	0	0	53.57795698924731	204.86851713978825	F12
168	GO_Biological_Process_2023	Regulation Of Positive Chemotaxis (GO:0050926)	1/7	0.0218458055031972	0.0780387734160457	0	0	53.57795698924731	204.86851713978825	F7
169	GO_Biological_Process_2023	Regulation Of Transforming Growth Factor Beta Activation (GO:1901388)	1/7	0.0218458055031972	0.0780387734160457	0	0	53.57795698924731	204.86851713978825	TNXB
170	GO_Biological_Process_2023	Purine-Containing Compound Metabolic Process (GO:0072521)	1/7	0.0218458055031972	0.0780387734160457	0	0	53.57795698924731	204.86851713978825	TTR
171	GO_Biological_Process_2023	Positive Regulation Of Apoptotic Cell Clearance (GO:2000427)	1/7	0.0218458055031972	0.0780387734160457	0	0	53.57795698924731	204.86851713978825	C3
172	GO_Biological_Process_2023	Regulation Of Apoptotic Cell Clearance (GO:2000425)	1/7	0.0218458055031972	0.0780387734160457	0	0	53.57795698924731	204.86851713978825	C3
173	GO_Biological_Process_2023	Regulation Of Rho Protein Signal Transduction (GO:0035023)	2/73	0.0222347937044654	0.0789718535020669	0	0	9.173862849226506	34.91661125444899	APOA1;APOC3
174	GO_Biological_Process_2023	Negative Regulation Of Glial Cell Differentiation (GO:0045686)	1/8	0.0249280582059939	0.0851134805044434	0	0	45.92165898617512	169.5318022982446	F2
175	GO_Biological_Process_2023	Positive Regulation Of Membrane Invagination (GO:1905155)	1/8	0.0249280582059939	0.0851134805044434	0	0	45.92165898617512	169.5318022982446	C3
176	GO_Biological_Process_2023	Negative Regulation Of Production Of Molecular Mediator Of Immune Response (GO:0002701)	1/8	0.0249280582059939	0.0851134805044434	0	0	45.92165898617512	169.5318022982446	APOA2
177	GO_Biological_Process_2023	Negative Regulation Of Triglyceride Metabolic Process (GO:0090209)	1/8	0.0249280582059939	0.0851134805044434	0	0	45.92165898617512	169.5318022982446	GPLD1
178	GO_Biological_Process_2023	Integrin Activation (GO:0033622)	1/8	0.0249280582059939	0.0851134805044434	0	0	45.92165898617512	169.5318022982446	FN1
179	GO_Biological_Process_2023	Regulation Of Podosome Assembly (GO:0071801)	1/8	0.0249280582059939	0.0851134805044434	0	0	45.92165898617512	169.5318022982446	GSN
180	GO_Biological_Process_2023	Plasminogen Activation (GO:0031639)	1/8	0.0249280582059939	0.0851134805044434	0	0	45.92165898617512	169.5318022982446	KLKB1
181	GO_Biological_Process_2023	Organonitrogen Compound Catabolic Process (GO:1901565)	2/78	0.0251544513104786	0.085414565438878	0	0	8.56816220880069	31.5541458221579	BCHE;ADAMTS13
182	GO_Biological_Process_2023	Positive Regulation Of Catabolic Process (GO:0009896)	2/79	0.025756222732149	0.086980030865946	0	0	8.45646157121567	30.942861131917788	APOA2;CLU
183	GO_Biological_Process_2023	Negative Regulation Of Heterotypic Cell-Cell Adhesion (GO:0034115)	1/9	0.0280007529737584	0.0873962895847611	0	0	40.17943548387097	143.66253094694912	APOA1
184	GO_Biological_Process_2023	Negative Regulation Of Muscle Cell Apoptotic Process (GO:0010656)	1/9	0.0280007529737584	0.0873962895847611	0	0	40.17943548387097	143.66253094694912	APOH
185	GO_Biological_Process_2023	Positive Regulation Of Phagocytosis, Engulfment (GO:0060100)	1/9	0.0280007529737584	0.0873962895847611	0	0	40.17943548387097	143.66253094694912	C3
186	GO_Biological_Process_2023	Actin-Mediated Cell Contraction (GO:0070252)	1/9	0.0280007529737584	0.0873962895847611	0	0	40.17943548387097	143.66253094694912	GSN
187	GO_Biological_Process_2023	Hormone Transport (GO:0009914)	1/9	0.0280007529737584	0.0873962895847611	0	0	40.17943548387097	143.66253094694912	SERPINA7
188	GO_Biological_Process_2023	Negative Regulation Of Transforming Growth Factor Beta Production (GO:0071635)	1/9	0.0280007529737584	0.0873962895847611	0	0	40.17943548387097	143.66253094694912	FN1
189	GO_Biological_Process_2023	Neuron Remodeling (GO:0016322)	1/9	0.0280007529737584	0.0873962895847611	0	0	40.17943548387097	143.66253094694912	C3
190	GO_Biological_Process_2023	Positive Regulation Of Vascular Endothelial Growth Factor Receptor Signaling Pathway (GO:0030949)	1/9	0.0280007529737584	0.0873962895847611	0	0	40.17943548387097	143.66253094694912	VTN
191	GO_Biological_Process_2023	Peptidyl-Amino Acid Modification (GO:0018193)	1/9	0.0280007529737584	0.0873962895847611	0	0	40.17943548387097	143.66253094694912	APOA2
192	GO_Biological_Process_2023	Regulation Of Tau-Protein Kinase Activity (GO:1902947)	1/9	0.0280007529737584	0.0873962895847611	0	0	40.17943548387097	143.66253094694912	CLU
193	GO_Biological_Process_2023	Purine Nucleobase Metabolic Process (GO:0006144)	1/9	0.0280007529737584	0.0873962895847611	0	0	40.17943548387097	143.66253094694912	TTR
194	GO_Biological_Process_2023	Cellular Response To Purine-Containing Compound (GO:0071415)	1/9	0.0280007529737584	0.0873962895847611	0	0	40.17943548387097	143.66253094694912	CLU
195	GO_Biological_Process_2023	Myelin Maintenance (GO:0043217)	1/9	0.0280007529737584	0.0873962895847611	0	0	40.17943548387097	143.66253094694912	CLU
196	GO_Biological_Process_2023	Negative Regulation Of Cell-Cell Adhesion Mediated By Cadherin (GO:2000048)	1/9	0.0280007529737584	0.0873962895847611	0	0	40.17943548387097	143.66253094694912	PLG
197	GO_Biological_Process_2023	Regulation Of Cell-Cell Adhesion Involved In Gastrulation (GO:0070587)	1/9	0.0280007529737584	0.0873962895847611	0	0	40.17943548387097	143.66253094694912	APOA1
198	GO_Biological_Process_2023	Positive Regulation Of Protein Phosphorylation (GO:0001934)	4/377	0.0309952910976758	0.0905542539213968	0	0	3.5559594674421775	12.353118663744263	C3;VTN;TNXB;F2
199	GO_Biological_Process_2023	Epithelial Cell Apoptotic Process (GO:1904019)	1/10	0.0310639188209322	0.0905542539213968	0	0	35.71326164874552	123.9860268803296	GSN
200	GO_Biological_Process_2023	Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Signaling Pathway (GO:2001267)	1/10	0.0310639188209322	0.0905542539213968	0	0	35.71326164874552	123.9860268803296	GSN
201	GO_Biological_Process_2023	Positive Regulation Of Lipid Localization (GO:1905954)	1/10	0.0310639188209322	0.0905542539213968	0	0	35.71326164874552	123.9860268803296	C3
202	GO_Biological_Process_2023	Positive Regulation Of Phospholipid Transport (GO:2001140)	1/10	0.0310639188209322	0.0905542539213968	0	0	35.71326164874552	123.9860268803296	APOA1
203	GO_Biological_Process_2023	Actin Filament Depolymerization (GO:0030042)	1/10	0.0310639188209322	0.0905542539213968	0	0	35.71326164874552	123.9860268803296	GSN
204	GO_Biological_Process_2023	Regulation Of Low-Density Lipoprotein Particle Clearance (GO:0010988)	1/10	0.0310639188209322	0.0905542539213968	0	0	35.71326164874552	123.9860268803296	APOC3
205	GO_Biological_Process_2023	Positive Regulation Of Transforming Growth Factor Beta Production (GO:0071636)	1/10	0.0310639188209322	0.0905542539213968	0	0	35.71326164874552	123.9860268803296	TNXB
206	GO_Biological_Process_2023	Regulation Of Phagocytosis, Engulfment (GO:0060099)	1/10	0.0310639188209322	0.0905542539213968	0	0	35.71326164874552	123.9860268803296	C3
207	GO_Biological_Process_2023	Regulation Of Phospholipase Activity (GO:0010517)	1/10	0.0310639188209322	0.0905542539213968	0	0	35.71326164874552	123.9860268803296	APOC2
208	GO_Biological_Process_2023	Protein Oxidation (GO:0018158)	1/10	0.0310639188209322	0.0905542539213968	0	0	35.71326164874552	123.9860268803296	APOA2
209	GO_Biological_Process_2023	Cellular Response To Cholesterol (GO:0071397)	1/10	0.0310639188209322	0.0905542539213968	0	0	35.71326164874552	123.9860268803296	GPLD1
210	GO_Biological_Process_2023	Positive Regulation Of Actin Nucleation (GO:0051127)	1/10	0.0310639188209322	0.0905542539213968	0	0	35.71326164874552	123.9860268803296	GSN
211	GO_Biological_Process_2023	Positive Regulation Of Cholesterol Metabolic Process (GO:0090205)	1/10	0.0310639188209322	0.0905542539213968	0	0	35.71326164874552	123.9860268803296	APOA1
212	GO_Biological_Process_2023	Regulation Of Endothelial Cell Migration (GO:0010594)	2/88	0.0314304134283723	0.091192467130207	0	0	7.568051849027831	26.185302544600013	APOH;GPLD1
213	GO_Biological_Process_2023	Regulation Of Cell Population Proliferation (GO:0042127)	6/766	0.0331605777225517	0.0949759790915689	0	0	2.656094182825485	9.047702030401885	TNXB;IGFBP3;FN1;PLG;CLU;GPLD1
214	GO_Biological_Process_2023	Positive Regulation Of Binding (GO:0051099)	2/91	0.0334219364067265	0.0949759790915689	0	0	7.311843801805121	24.849614223897863	VTN;PON1
215	GO_Biological_Process_2023	Regulation Of Lipid Kinase Activity (GO:0043550)	1/11	0.034117584722214	0.0949759790915689	0	0	32.14032258064516	108.56815667877292	F2
216	GO_Biological_Process_2023	Positive Regulation Of Triglyceride Biosynthetic Process (GO:0010867)	1/11	0.034117584722214	0.0949759790915689	0	0	32.14032258064516	108.56815667877292	GPLD1
217	GO_Biological_Process_2023	Cellular Response To Superoxide (GO:0071451)	1/11	0.034117584722214	0.0949759790915689	0	0	32.14032258064516	108.56815667877292	APOA4
218	GO_Biological_Process_2023	Central Nervous System Myelination (GO:0022010)	1/11	0.034117584722214	0.0949759790915689	0	0	32.14032258064516	108.56815667877292	CLU
219	GO_Biological_Process_2023	Complement Receptor Mediated Signaling Pathway (GO:0002430)	1/11	0.034117584722214	0.0949759790915689	0	0	32.14032258064516	108.56815667877292	GPLD1
220	GO_Biological_Process_2023	Negative Regulation Of Amyloid Fibril Formation (GO:1905907)	1/11	0.034117584722214	0.0949759790915689	0	0	32.14032258064516	108.56815667877292	CLU
221	GO_Biological_Process_2023	Regulation Of Astrocyte Differentiation (GO:0048710)	1/11	0.034117584722214	0.0949759790915689	0	0	32.14032258064516	108.56815667877292	F2
222	GO_Biological_Process_2023	Regulation Of Endothelial Cell Proliferation (GO:0001936)	2/93	0.0347764987625283	0.0963761266154372	0	0	7.150423347144659	24.01693806332384	ECM1;APOH
223	GO_Biological_Process_2023	Cellular Response To Transforming Growth Factor Beta Stimulus (GO:0071560)	2/96	0.0368478797059371	0.0994198258793788	0	0	6.921171956749215	22.846492406608657	CLEC3B;APOA1
224	GO_Biological_Process_2023	C-terminal Protein Amino Acid Modification (GO:0018410)	1/12	0.0371617795762726	0.0994198258793788	0	0	29.21700879765396	96.19625574937484	GPLD1
225	GO_Biological_Process_2023	Triglyceride Catabolic Process (GO:0019433)	1/12	0.0371617795762726	0.0994198258793788	0	0	29.21700879765396	96.19625574937484	APOC3
226	GO_Biological_Process_2023	Regulation Of Platelet-Derived Growth Factor Receptor Signaling Pathway (GO:0010640)	1/12	0.0371617795762726	0.0994198258793788	0	0	29.21700879765396	96.19625574937484	F7
227	GO_Biological_Process_2023	Cell Projection Assembly (GO:0030031)	1/12	0.0371617795762726	0.0994198258793788	0	0	29.21700879765396	96.19625574937484	GSN
228	GO_Biological_Process_2023	Phospholipid Homeostasis (GO:0055091)	1/12	0.0371617795762726	0.0994198258793788	0	0	29.21700879765396	96.19625574937484	APOA1
229	GO_Biological_Process_2023	Relaxation Of Cardiac Muscle (GO:0055119)	1/12	0.0371617795762726	0.0994198258793788	0	0	29.21700879765396	96.19625574937484	GSN
230	GO_Biological_Process_2023	Detection Of Bacterium (GO:0016045)	1/12	0.0371617795762726	0.0994198258793788	0	0	29.21700879765396	96.19625574937484	PGLYRP2
231	GO_Biological_Process_2023	Regulation Of Inflammatory Response (GO:0050727)	3/240	0.0400342877418965	0.1026506484060569	0	0	4.156118143459915	13.374467145670213	PROC;AHSG;APOA1
232	GO_Biological_Process_2023	Positive Regulation Of Insulin Secretion Involved In Cellular Response To Glucose Stimulus (GO:0035774)	1/13	0.040196532223731	0.1026506484060569	0	0	26.780913978494624	86.07317595715509	GPLD1
233	GO_Biological_Process_2023	Acute-Phase Response (GO:0006953)	1/13	0.040196532223731	0.1026506484060569	0	0	26.780913978494624	86.07317595715509	APCS
234	GO_Biological_Process_2023	Killing By Host Of Symbiont Cells (GO:0051873)	1/13	0.040196532223731	0.1026506484060569	0	0	26.780913978494624	86.07317595715509	F2
235	GO_Biological_Process_2023	Regulation Of Nitrogen Compound Metabolic Process (GO:0051171)	1/13	0.040196532223731	0.1026506484060569	0	0	26.780913978494624	86.07317595715509	CNDP1
236	GO_Biological_Process_2023	Peptidyl-Methionine Modification (GO:0018206)	1/13	0.040196532223731	0.1026506484060569	0	0	26.780913978494624	86.07317595715509	APOA2
237	GO_Biological_Process_2023	Regulation Of Response To Endoplasmic Reticulum Stress (GO:1905897)	1/13	0.040196532223731	0.1026506484060569	0	0	26.780913978494624	86.07317595715509	CLU
238	GO_Biological_Process_2023	Cellular Modified Amino Acid Catabolic Process (GO:0042219)	1/13	0.040196532223731	0.1026506484060569	0	0	26.780913978494624	86.07317595715509	PCYOX1
239	GO_Biological_Process_2023	Relaxation Of Muscle (GO:0090075)	1/13	0.040196532223731	0.1026506484060569	0	0	26.780913978494624	86.07317595715509	GSN
240	GO_Biological_Process_2023	Negative Regulation Of Bone Mineralization (GO:0030502)	1/13	0.040196532223731	0.1026506484060569	0	0	26.780913978494624	86.07317595715509	ECM1
241	GO_Biological_Process_2023	Negative Regulation Of Cell Activation (GO:0050866)	1/13	0.040196532223731	0.1026506484060569	0	0	26.780913978494624	86.07317595715509	F2
242	GO_Biological_Process_2023	Regulation Of Cholesterol Storage (GO:0010885)	1/14	0.0432218714274676	0.1077061150894154	0	0	24.719602977667495	77.65437409472437	APOB
243	GO_Biological_Process_2023	Positive Regulation Of Membrane Protein Ectodomain Proteolysis (GO:0051044)	1/14	0.0432218714274676	0.1077061150894154	0	0	24.719602977667495	77.65437409472437	GPLD1
244	GO_Biological_Process_2023	Negative Regulation Of Smooth Muscle Cell Migration (GO:0014912)	1/14	0.0432218714274676	0.1077061150894154	0	0	24.719602977667495	77.65437409472437	IGFBP3
245	GO_Biological_Process_2023	Positive Regulation Of Transporter Activity (GO:0032411)	1/14	0.0432218714274676	0.1077061150894154	0	0	24.719602977667495	77.65437409472437	PON1
246	GO_Biological_Process_2023	Regulation Of Sequestering Of Triglyceride (GO:0010889)	1/14	0.0432218714274676	0.1077061150894154	0	0	24.719602977667495	77.65437409472437	APOC4
247	GO_Biological_Process_2023	Response To Muscle Stretch (GO:0035994)	1/14	0.0432218714274676	0.1077061150894154	0	0	24.719602977667495	77.65437409472437	GSN
248	GO_Biological_Process_2023	Response To Calcium Ion (GO:0051592)	2/106	0.0440826846387589	0.109325346177256	0	0	6.252522068095838	19.51842443655105	CLU;GPLD1
249	GO_Biological_Process_2023	Positive Regulation Of Glucose Metabolic Process (GO:0010907)	1/15	0.0462378258751889	0.109325346177256	0	0	22.952764976958527	70.5558142686329	GPLD1
250	GO_Biological_Process_2023	Negative Regulation Of Platelet Activation (GO:0010544)	1/15	0.0462378258751889	0.109325346177256	0	0	22.952764976958527	70.5558142686329	F2
251	GO_Biological_Process_2023	Vasodilation (GO:0042311)	1/15	0.0462378258751889	0.109325346177256	0	0	22.952764976958527	70.5558142686329	KNG1
252	GO_Biological_Process_2023	Regulation Of Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage (GO:1902229)	1/15	0.0462378258751889	0.109325346177256	0	0	22.952764976958527	70.5558142686329	CLU
253	GO_Biological_Process_2023	Positive Regulation Of Secretion (GO:0051047)	1/15	0.0462378258751889	0.109325346177256	0	0	22.952764976958527	70.5558142686329	GPLD1
254	GO_Biological_Process_2023	Regulation Of Monocyte Differentiation (GO:0045655)	1/15	0.0462378258751889	0.109325346177256	0	0	22.952764976958527	70.5558142686329	APCS
255	GO_Biological_Process_2023	Positive Regulation Of Transmembrane Transport (GO:0034764)	1/15	0.0462378258751889	0.109325346177256	0	0	22.952764976958527	70.5558142686329	C3
256	GO_Biological_Process_2023	Cellular Response To Sterol (GO:0036315)	1/15	0.0462378258751889	0.109325346177256	0	0	22.952764976958527	70.5558142686329	GPLD1
257	GO_Biological_Process_2023	Dendritic Cell Chemotaxis (GO:0002407)	1/15	0.0462378258751889	0.109325346177256	0	0	22.952764976958527	70.5558142686329	CLU
258	GO_Biological_Process_2023	Regulation Of Amyloid Fibril Formation (GO:1905906)	1/15	0.0462378258751889	0.109325346177256	0	0	22.952764976958527	70.5558142686329	CLU
259	GO_Biological_Process_2023	Regulation Of Amyloid-Beta Clearance (GO:1900221)	1/15	0.0462378258751889	0.109325346177256	0	0	22.952764976958527	70.5558142686329	CLU
260	GO_Biological_Process_2023	Positive Regulation Of Collagen Biosynthetic Process (GO:0032967)	1/15	0.0462378258751889	0.109325346177256	0	0	22.952764976958527	70.5558142686329	F2
261	GO_Biological_Process_2023	Cellular Response To Salt (GO:1902075)	2/109	0.0463482859198075	0.109325346177256	0	0	6.076298452581584	18.663781925248795	CLU;GPLD1
262	GO_Biological_Process_2023	Negative Regulation Of Defense Response (GO:0031348)	2/112	0.0486560475405601	0.1110695406310068	0	0	5.909687034277198	17.864860811586965	PROC;APOA1
263	GO_Biological_Process_2023	Regulation Of Establishment Of Endothelial Barrier (GO:1903140)	1/16	0.0492444241632619	0.1110695406310068	0	0	21.421505376344086	64.49927724978124	PROC
264	GO_Biological_Process_2023	Positive Regulation Of Positive Chemotaxis (GO:0050927)	1/16	0.0492444241632619	0.1110695406310068	0	0	21.421505376344086	64.49927724978124	F7
265	GO_Biological_Process_2023	Negative Regulation Of Release Of Cytochrome C From Mitochondria (GO:0090201)	1/16	0.0492444241632619	0.1110695406310068	0	0	21.421505376344086	64.49927724978124	CLU
266	GO_Biological_Process_2023	Positive Regulation Of Smooth Muscle Cell Migration (GO:0014911)	1/16	0.0492444241632619	0.1110695406310068	0	0	21.421505376344086	64.49927724978124	VTN
267	GO_Biological_Process_2023	Autonomic Nervous System Development (GO:0048483)	1/16	0.0492444241632619	0.1110695406310068	0	0	21.421505376344086	64.49927724978124	FN1
268	GO_Biological_Process_2023	Regulation Of Secretion (GO:0051046)	1/16	0.0492444241632619	0.1110695406310068	0	0	21.421505376344086	64.49927724978124	GPLD1
269	GO_Biological_Process_2023	Regulation Of Transforming Growth Factor Beta Production (GO:0071634)	1/16	0.0492444241632619	0.1110695406310068	0	0	21.421505376344086	64.49927724978124	FN1
270	GO_Biological_Process_2023	Regulation Of Triglyceride Biosynthetic Process (GO:0010866)	1/16	0.0492444241632619	0.1110695406310068	0	0	21.421505376344086	64.49927724978124	GPLD1
271	GO_Biological_Process_2023	Negative Regulation Of Amyloid-Beta Formation (GO:1902430)	1/16	0.0492444241632619	0.1110695406310068	0	0	21.421505376344086	64.49927724978124	CLU
272	GO_Biological_Process_2023	Positive Regulation Of Collagen Metabolic Process (GO:0010714)	1/16	0.0492444241632619	0.1110695406310068	0	0	21.421505376344086	64.49927724978124	F2
273	GO_Biological_Process_2023	Negative Regulation Of Cytokine Production Involved In Immune Response (GO:0002719)	1/16	0.0492444241632619	0.1110695406310068	0	0	21.421505376344086	64.49927724978124	APOA2
274	GO_Biological_Process_2023	Positive Regulation Of Cellular Component Organization (GO:0051130)	2/113	0.0494345027906747	0.1110928099077709	0	0	5.856151233200413	17.610071384247302	APOC2;CLU
275	GO_Biological_Process_2023	Extracellular Matrix Assembly (GO:0085029)	1/17	0.0522416948243141	0.1128859000049866	0	0	20.081653225806452	59.278517093016504	TNXB
276	GO_Biological_Process_2023	Negative Regulation Of Leukocyte Activation (GO:0002695)	1/17	0.0522416948243141	0.1128859000049866	0	0	20.081653225806452	59.278517093016504	FN1
277	GO_Biological_Process_2023	Regulation Of Establishment Of Cell Polarity (GO:2000114)	1/17	0.0522416948243141	0.1128859000049866	0	0	20.081653225806452	59.278517093016504	GSN
278	GO_Biological_Process_2023	Positive Regulation Of Macrophage Derived Foam Cell Differentiation (GO:0010744)	1/17	0.0522416948243141	0.1128859000049866	0	0	20.081653225806452	59.278517093016504	APOB
279	GO_Biological_Process_2023	Transepithelial Transport (GO:0070633)	1/17	0.0522416948243141	0.1128859000049866	0	0	20.081653225806452	59.278517093016504	GPLD1
280	GO_Biological_Process_2023	Regulation Of Glucose Transmembrane Transport (GO:0010827)	1/17	0.0522416948243141	0.1128859000049866	0	0	20.081653225806452	59.278517093016504	C3
281	GO_Biological_Process_2023	Regulation Of Leukocyte Chemotaxis (GO:0002688)	1/17	0.0522416948243141	0.1128859000049866	0	0	20.081653225806452	59.278517093016504	F7
282	GO_Biological_Process_2023	Neuron Maturation (GO:0042551)	1/17	0.0522416948243141	0.1128859000049866	0	0	20.081653225806452	59.278517093016504	C3
283	GO_Biological_Process_2023	Carboxylic Acid Catabolic Process (GO:0046395)	1/17	0.0522416948243141	0.1128859000049866	0	0	20.081653225806452	59.278517093016504	PON1
284	GO_Biological_Process_2023	Cell Migration Involved In Sprouting Angiogenesis (GO:0002042)	1/17	0.0522416948243141	0.1128859000049866	0	0	20.081653225806452	59.278517093016504	GPLD1
285	GO_Biological_Process_2023	Positive Regulation Of Amyloid-Beta Formation (GO:1902004)	1/17	0.0522416948243141	0.1128859000049866	0	0	20.081653225806452	59.278517093016504	CLU
286	GO_Biological_Process_2023	Regulation Of Protein-Containing Complex Assembly (GO:0043254)	2/119	0.0541993743013728	0.1137731125867226	0	0	5.554154406613423	16.190837279666873	GSN;CLU
287	GO_Biological_Process_2023	Positive Regulation Of Cell Migration (GO:0030335)	3/272	0.0544273091590662	0.1137731125867226	0	0	3.6557620817843866	10.641518524254645	F7;VTN;FN1
288	GO_Biological_Process_2023	Regulation Of Collagen Biosynthetic Process (GO:0032965)	1/18	0.0552296663042342	0.1137731125867226	0	0	18.89943074003795	54.73757147758474	F2
289	GO_Biological_Process_2023	Actin Filament Capping (GO:0051693)	1/18	0.0552296663042342	0.1137731125867226	0	0	18.89943074003795	54.73757147758474	GSN
290	GO_Biological_Process_2023	Negative Regulation Of Viral Entry Into Host Cell (GO:0046597)	1/18	0.0552296663042342	0.1137731125867226	0	0	18.89943074003795	54.73757147758474	GSN
291	GO_Biological_Process_2023	Barbed-End Actin Filament Capping (GO:0051016)	1/18	0.0552296663042342	0.1137731125867226	0	0	18.89943074003795	54.73757147758474	GSN
292	GO_Biological_Process_2023	Protein Autoprocessing (GO:0016540)	1/18	0.0552296663042342	0.1137731125867226	0	0	18.89943074003795	54.73757147758474	F12
293	GO_Biological_Process_2023	Cardiac Muscle Cell Contraction (GO:0086003)	1/18	0.0552296663042342	0.1137731125867226	0	0	18.89943074003795	54.73757147758474	GSN
294	GO_Biological_Process_2023	Renal Absorption (GO:0070293)	1/18	0.0552296663042342	0.1137731125867226	0	0	18.89943074003795	54.73757147758474	GSN
295	GO_Biological_Process_2023	Response To Cholesterol (GO:0070723)	1/18	0.0552296663042342	0.1137731125867226	0	0	18.89943074003795	54.73757147758474	GPLD1
296	GO_Biological_Process_2023	Dendritic Cell Migration (GO:0036336)	1/18	0.0552296663042342	0.1137731125867226	0	0	18.89943074003795	54.73757147758474	CLU
297	GO_Biological_Process_2023	Negative Regulation Of Amyloid Precursor Protein Catabolic Process (GO:1902992)	1/18	0.0552296663042342	0.1137731125867226	0	0	18.89943074003795	54.73757147758474	CLU
298	GO_Biological_Process_2023	Positive Regulation Of Extracellular Matrix Organization (GO:1903055)	1/18	0.0552296663042342	0.1137731125867226	0	0	18.89943074003795	54.73757147758474	TNXB
299	GO_Biological_Process_2023	Regulation Of Cell-Cell Adhesion Mediated By Cadherin (GO:2000047)	1/18	0.0552296663042342	0.1137731125867226	0	0	18.89943074003795	54.73757147758474	PLG
300	GO_Biological_Process_2023	Regulation Of Insulin-Like Growth Factor Receptor Signaling Pathway (GO:0043567)	1/19	0.05820836695689	0.1187220157734589	0	0	17.84856630824373	50.75643515113452	IGFBP3
301	GO_Biological_Process_2023	Regulation Of Vascular Endothelial Growth Factor Signaling Pathway (GO:1900746)	1/19	0.05820836695689	0.1187220157734589	0	0	17.84856630824373	50.75643515113452	TNXB
302	GO_Biological_Process_2023	Release Of Cytochrome C From Mitochondria (GO:0001836)	1/19	0.05820836695689	0.1187220157734589	0	0	17.84856630824373	50.75643515113452	CLU
303	GO_Biological_Process_2023	Central Nervous System Development (GO:0007417)	3/283	0.0598773230536484	0.1207919996621641	0	0	3.5101785714285714	9.882758324155878	C3;GSN;BTD
304	GO_Biological_Process_2023	Positive Regulation Of Cell Differentiation (GO:0045597)	3/283	0.0598773230536484	0.1207919996621641	0	0	3.5101785714285714	9.882758324155878	TNXB;IGFBP3;APOB
305	GO_Biological_Process_2023	Regulation Of Response To External Stimulus (GO:0032101)	2/127	0.0607938921545726	0.1207919996621641	0	0	5.1965901639344265	14.55183450796947	AHSG;F2
306	GO_Biological_Process_2023	Positive Regulation Of Phospholipase Activity (GO:0010518)	1/20	0.0611778250716139	0.1207919996621641	0	0	16.908319185059423	47.24134484792992	APOC2
307	GO_Biological_Process_2023	Negative Regulation Of Viral Life Cycle (GO:1903901)	1/20	0.0611778250716139	0.1207919996621641	0	0	16.908319185059423	47.24134484792992	GSN
308	GO_Biological_Process_2023	Calcium-Mediated Signaling Using Intracellular Calcium Source (GO:0035584)	1/20	0.0611778250716139	0.1207919996621641	0	0	16.908319185059423	47.24134484792992	CLU
309	GO_Biological_Process_2023	Cell Projection Organization (GO:0030030)	1/20	0.0611778250716139	0.1207919996621641	0	0	16.908319185059423	47.24134484792992	GSN
310	GO_Biological_Process_2023	Microglial Cell Activation (GO:0001774)	1/20	0.0611778250716139	0.1207919996621641	0	0	16.908319185059423	47.24134484792992	CLU
311	GO_Biological_Process_2023	Cellular Response To pH (GO:0071467)	1/20	0.0611778250716139	0.1207919996621641	0	0	16.908319185059423	47.24134484792992	GPLD1
312	GO_Biological_Process_2023	Negative Regulation Of Cytokine Production Involved In Inflammatory Response (GO:1900016)	1/20	0.0611778250716139	0.1207919996621641	0	0	16.908319185059423	47.24134484792992	F2
313	GO_Biological_Process_2023	Regulation Of Membrane Protein Ectodomain Proteolysis (GO:0051043)	1/21	0.0641380688592212	0.123866645484371	0	0	16.06209677419355	44.11803737146453	GPLD1
314	GO_Biological_Process_2023	Negative Regulation Of Tumor Necrosis Factor-Mediated Signaling Pathway (GO:0010804)	1/21	0.0641380688592212	0.123866645484371	0	0	16.06209677419355	44.11803737146453	APOA1
315	GO_Biological_Process_2023	Lipid Catabolic Process (GO:0016042)	1/21	0.0641380688592212	0.123866645484371	0	0	16.06209677419355	44.11803737146453	APOA4
316	GO_Biological_Process_2023	Peptide Catabolic Process (GO:0043171)	1/21	0.0641380688592212	0.123866645484371	0	0	16.06209677419355	44.11803737146453	ADAMTS13
317	GO_Biological_Process_2023	Chaperone-Mediated Protein Complex Assembly (GO:0051131)	1/21	0.0641380688592212	0.123866645484371	0	0	16.06209677419355	44.11803737146453	CLU
318	GO_Biological_Process_2023	Positive Regulation Of Amyloid Precursor Protein Catabolic Process (GO:1902993)	1/21	0.0641380688592212	0.123866645484371	0	0	16.06209677419355	44.11803737146453	CLU
319	GO_Biological_Process_2023	Negative Regulation Of Biomineral Tissue Development (GO:0070168)	1/21	0.0641380688592212	0.123866645484371	0	0	16.06209677419355	44.11803737146453	ECM1
320	GO_Biological_Process_2023	Positive Regulation Of Phosphatase Activity (GO:0010922)	1/22	0.0670891264160781	0.1275725542311886	0	0	15.296466973886329	41.32697417378087	GPLD1
321	GO_Biological_Process_2023	Blood Vessel Endothelial Cell Migration (GO:0043534)	1/22	0.0670891264160781	0.1275725542311886	0	0	15.296466973886329	41.32697417378087	GPLD1
