	False Positive Rate	True Positive Rate	Threshold
0	0.0	0.0	inf
1	0.0	0.002188183807439825	0.9953394240791367
2	0.0	0.12253829321663019	0.9152621967067288
3	0.011627906976744186	0.12253829321663019	0.9137102997270978
4	0.011627906976744186	0.13347921225382933	0.9051167771144373
5	0.023255813953488372	0.13347921225382933	0.9049618398699895
6	0.023255813953488372	0.15317286652078774	0.8967186790395526
7	0.03488372093023256	0.15317286652078774	0.8967048281755103
8	0.03488372093023256	0.15536105032822758	0.8965464035534124
9	0.046511627906976744	0.15536105032822758	0.8964883849917433
10	0.046511627906976744	0.22975929978118162	0.8560598856665261
11	0.05813953488372093	0.22975929978118162	0.8507888319747365
12	0.05813953488372093	0.23851203501094093	0.8437430884215033
13	0.06976744186046512	0.23851203501094093	0.8437221120388545
14	0.06976744186046512	0.3063457330415755	0.7989201156448632
15	0.08139534883720931	0.3063457330415755	0.797837802860058
16	0.08139534883720931	0.32603938730853393	0.7842937777995701
17	0.09302325581395349	0.32603938730853393	0.7831583505578804
18	0.09302325581395349	0.3304157549234136	0.7778225633721109
19	0.10465116279069768	0.3304157549234136	0.7760707977788006
20	0.10465116279069768	0.3479212253829322	0.771413345083361
21	0.11627906976744186	0.3479212253829322	0.7713750020887031
22	0.11627906976744186	0.3610503282275711	0.7604431536052084
23	0.12790697674418605	0.3610503282275711	0.7601700620235974
24	0.12790697674418605	0.36980306345733044	0.7576916849734887
25	0.13953488372093023	0.36980306345733044	0.7572478288551346
26	0.13953488372093023	0.37636761487964987	0.7542056621937926
27	0.1511627906976744	0.37636761487964987	0.7538256543638953
28	0.1511627906976744	0.3916849015317287	0.7434251020981195
29	0.16279069767441862	0.3916849015317287	0.7433949107217892
30	0.16279069767441862	0.4026258205689278	0.7348135300295583
31	0.1744186046511628	0.4026258205689278	0.732599311327417
32	0.1744186046511628	0.41575492341356673	0.7270288059800556
33	0.19767441860465115	0.41575492341356673	0.7222749106747843
34	0.19767441860465115	0.4442013129102845	0.7020041512607974
35	0.20930232558139536	0.4442013129102845	0.6958481098761112
36	0.20930232558139536	0.45295404814004375	0.6876138966257395
37	0.22093023255813954	0.45295404814004375	0.687113576798347
38	0.22093023255813954	0.47045951859956237	0.6748945605972787
39	0.23255813953488372	0.47045951859956237	0.6731222723066501
40	0.23255813953488372	0.4726477024070022	0.6663953077297838
41	0.2441860465116279	0.4726477024070022	0.6655640619252153
42	0.2441860465116279	0.47921225382932164	0.6594152109836112
43	0.2558139534883721	0.47921225382932164	0.65938834040144
44	0.2558139534883721	0.5229759299781181	0.6359872556245267
45	0.26744186046511625	0.5229759299781181	0.6336164510705695
46	0.26744186046511625	0.6039387308533917	0.5865372088298051
47	0.27906976744186046	0.6039387308533917	0.5845754820908422
48	0.27906976744186046	0.6323851203501094	0.557838110672047
49	0.29069767441860467	0.6323851203501094	0.5566737312431322
50	0.29069767441860467	0.649890590809628	0.5402597633414812
51	0.3023255813953488	0.649890590809628	0.5373651558611775
52	0.3023255813953488	0.6542669584245077	0.5366492023848661
53	0.313953488372093	0.6542669584245077	0.5363588844907492
54	0.313953488372093	0.6761487964989059	0.5231528058191455
55	0.32558139534883723	0.6761487964989059	0.5227847357948626
56	0.32558139534883723	0.7045951859956237	0.49496921456173515
57	0.3372093023255814	0.7045951859956237	0.4938718827997812
58	0.3372093023255814	0.7242888402625821	0.4729175091219367
59	0.3488372093023256	0.7242888402625821	0.47196201518244696
60	0.3488372093023256	0.7286652078774617	0.46749591654274164
61	0.36046511627906974	0.7286652078774617	0.4638370296481279
62	0.36046511627906974	0.7439824945295405	0.4484068269434905
63	0.37209302325581395	0.7439824945295405	0.4483269386930328
64	0.37209302325581395	0.7483588621444202	0.44668960904448185
65	0.38372093023255816	0.7483588621444202	0.44433662104653837
66	0.38372093023255816	0.7571115973741794	0.4280511577198992
67	0.3953488372093023	0.7571115973741794	0.4237850162092731
68	0.3953488372093023	0.7592997811816192	0.4234170838946876
69	0.4069767441860465	0.7592997811816192	0.42309412834016846
70	0.4069767441860465	0.7702407002188184	0.41494131543175367
71	0.4418604651162791	0.7702407002188184	0.40443148552479496
72	0.4418604651162791	0.7724288840262582	0.40256001119324486
73	0.46511627906976744	0.7724288840262582	0.4010777748547782
74	0.46511627906976744	0.774617067833698	0.40085316397926807
75	0.47674418604651164	0.774617067833698	0.3968076128510354
76	0.47674418604651164	0.8161925601750547	0.3618756094272422
77	0.4883720930232558	0.8161925601750547	0.36179135226985937
78	0.4883720930232558	0.8183807439824945	0.36110271838027413
79	0.5	0.8183807439824945	0.36084807472918706
80	0.5	0.8205689277899344	0.36024931556421463
81	0.5116279069767442	0.8205689277899344	0.35795692562242426
82	0.5116279069767442	0.8358862144420132	0.33774027069370166
83	0.5232558139534884	0.8358862144420132	0.3371694214865279
84	0.5232558139534884	0.838074398249453	0.33588513782033075
85	0.5348837209302325	0.838074398249453	0.3353043702562585
86	0.5348837209302325	0.8402625820568927	0.33011631290997484
87	0.5465116279069767	0.8402625820568927	0.32565103104035303
88	0.5465116279069767	0.849015317286652	0.3223977907633821
89	0.5581395348837209	0.849015317286652	0.3206854214894046
90	0.5581395348837209	0.8555798687089715	0.31644049227665966
91	0.5697674418604651	0.8555798687089715	0.31481858861835704
92	0.5697674418604651	0.862144420131291	0.3112656124731508
93	0.5813953488372093	0.862144420131291	0.3106647798741998
94	0.5813953488372093	0.8730853391684902	0.3003177753510588
95	0.6046511627906976	0.8730853391684902	0.291208404924393
96	0.6046511627906976	0.8796498905908097	0.28623880109732996
