Protein	HERO_BOX5_4494_S1-A6_1_7205	HERO_BOX3_334_S3-G1_1_6974	HERO_BOX1_158_S1-F7_1_6711	HERO_BOX5_500062_S1-H3_1_7188	HERO_BOX2_36_S2-E1_1_6759	HERO_BOX2_5364_S2-B8_1_6813	HERO_BOX2_5362_S2-A8_1_6812	HERO_BOX2_5382_S2-H3_1_6778	HERO_BOX5_5316_S1-B1_1_7166	HERO_BOX4_500040_S4-G1_1_7072	HERO_BOX1_150_S1-F6_1_6703	HERO_BOX5_5312_S1-A1_1_7165	HERO_BOX1_162_S1-B8_1_6715	HERO_BOX2_182_S2-B2_1_6764	HERO_BOX1_34_S1-D11_1_6741	HERO_BOX5_268_S1-H1_1_7172	HERO_BOX1_16_S1-E11_1_6742	HERO_BOX2_5356_S2-F7_1_6809	HERO_BOX2_5360_S2-H7_1_6811	HERO_BOX2_5460_S2-B5_1_6788	HERO_BOX3_500032_S3-A10_1_7041	HERO_BOX2_5472_S2-H5_1_6794	HERO_BOX1_54_S1-B9_1_6723	HERO_BOX1_148_S1-D6_1_6701	HERO_BOX4_5306_S4-C8_1_7125	HERO_BOX2_192_S2-E2_1_6767	HERO_BOX4_496_S4-B4_1_7091	HERO_BOX2_5466_S2-E5_1_6791	HERO_BOX2_5344_S2-A7_1_6804	HERO_BOX1_2_S1-B11_1_6739	HERO_BOX2_194_S2-F2_1_6768	HERO_BOX2_5386_S2-A4_1_6779	HERO_BOX2_5414_S2-C6_1_6798	HERO_BOX2_5456_S2-H4_1_6786	HERO_BOX5_5426_S1-H6_1_7212	HERO_BOX5_5452_S1-E8_1_7226	HERO_BOX3_372_S3-D8_1_7028	HERO_BOX2_5358_S2-G7_1_6810	HERO_BOX2_5342_S2-H6_1_6803	HERO_BOX4_5310_S4-D10_1_7142	HERO_BOX2_5330_S2-G2_1_6769	HERO_BOX6_290_S2-E2_1_7275	HERO_BOX6_316_S2-G1_1_7269	HERO_BOX2_5470_S2-G5_1_6793	HERO_BOX1_80_S1-F10_1_6735	HERO_BOX2_5352_S2-D7_1_6807	HERO_BOX1_154_S1-B7_1_6707	HERO_BOX2_5368_S2-C8_1_6814	HERO_BOX3_404_S3-E9_1_7037	HERO_BOX1_104_S1-B1_1_6658	HERO_BOX1_48_S1-G8_1_6720	HERO_BOX1_20_S1-C12_1_6748	HERO_BOX1_126_S1-H3_1_6680	HERO_BOX2_5424_S2-G6_1_6802	HERO_BOX2_5468_S2-F5_1_6792	HERO_BOX2_5346_S2-B7_1_6805	HERO_BOX1_6_S1-G11_1_6744	HERO_BOX3_500102_S3-F3_1_6989	HERO_BOX1_152_S1-H6_1_6705	HERO_BOX1_110_S1-H1_1_6664	HERO_BOX2_5400_S2-F8_1_6817	HERO_BOX1_56_S1-C9_1_6724	HERO_BOX1_62_S1-F9_1_6727	HERO_BOX2_5464_S2-D5_1_6790	HERO_BOX2_5376_S2-E3_1_6775	HERO_BOX1_94_S1-G10_1_6736	HERO_BOX1_128_S1-B4_1_6682	HERO_BOX3_500080_S3-F4_1_6997	HERO_BOX2_26_S2-A1_1_6755	HERO_BOX2_5418_S2-D6_1_6799	HERO_BOX4_236_S4-D12_1_7158	HERO_BOX4_344_S4-E3_1_7086	HERO_BOX4_218_S4-F10_1_7144	HERO_BOX4_5290_S4-F8_1_7128	HERO_BOX5_5474_S1-F8_1_7227	HERO_BOX4_335_S4-C5_1_7100	HERO_BOX3_500028_S3-G9_1_7039	HERO_BOX4_360_S4-D3_1_7085	HERO_BOX4_84_S4-B12_1_7156	HERO_BOX3_500038_S3-B8_1_7026	HERO_BOX2_32_S2-D1_1_6758	HERO_BOX3_384_S3-E10_1_7045	HERO_BOX5_5278_S1-D2_1_7176	HERO_BOX3_500010_S3-C6_1_7010	HERO_BOX5_5496_S1-H9_1_7237	HERO_BOX5_244_S1-D5_1_7200	HERO_BOX5_220_S1-C1_1_7167	HERO_BOX5_5300_S1-F3_1_7186	HERO_BOX5_246_S1-C3_1_7183	HERO_BOX5_5440_S1-G7_1_7220	HERO_BOX4_488_S4-F3_1_7087	HERO_BOX1_78_S1-E10_1_6734	HERO_BOX5_4480_S1-D10_1_7241	HERO_BOX4_346_S4-E6_1_7110	HERO_BOX3_500050_S3-B10_1_7042	HERO_BOX3_500110_S3-B4_1_6993	HERO_BOX6_306_S2-B1_1_7264	HERO_BOX4_500060_S4-E2_1_7078	HERO_BOX5_278_S1-H11_1_7253	HERO_BOX5_210_S1-H5_1_7204	HERO_BOX1_142_S1-F5_1_6694	HERO_BOX3_436_S3-A3_1_6984	HERO_BOX5_5494_S1-G9_1_7236	HERO_BOX3_500108_S3-A4_1_6992	HERO_BOX4_480_S4-B6_1_7107	HERO_BOX3_418_S3-H1_1_6975	HERO_BOX4_350_S4-H4_1_7097	HERO_BOX2_5422_S2-F6_1_6801	HERO_BOX5_5500_S1-B10_1_7239	HERO_BOX4_258_S4-H6_1_7113	HERO_BOX4_500042_S4-H1_1_7073	HERO_BOX1_136_S1-B5_1_6690	HERO_BOX4_474_S4-G5_1_7104	HERO_BOX4_464_S4-H8_1_7130	HERO_BOX3_428_S3-E2_1_6980	HERO_BOX5_5484_S1-C9_1_7232	HERO_BOX1_130_S1-D4_1_6684	HERO_BOX1_70_S1-B10_1_6731	HERO_BOX5_4486_S1-G10_1_7244	HERO_BOX5_500066_S1-B6_1_7206	HERO_BOX1_120_S1-B3_1_6674	HERO_BOX4_5294_S4-G10_1_7145	HERO_BOX2_5454_S2-G4_1_6785	HERO_BOX1_146_S1-B6_1_6699	HERO_BOX3_500016_S3-F6_1_7013	HERO_BOX1_72_S1-C10_1_6732	HERO_BOX5_500064_S1-A5_1_7197	HERO_BOX5_5488_S1-E9_1_7234	HERO_BOX5_5480_S1-A9_1_7230	HERO_BOX3_454_S3-D7_1_7020	HERO_BOX3_332_S3-F1_1_6973	HERO_BOX5_88_S1-H2_1_7180	HERO_BOX3_388_S3-G10_1_7047	HERO_BOX5_226_S1-C5_1_7199	HERO_BOX3_460_S3-G7_1_7023	HERO_BOX1_74_S1-D10_1_6733	HERO_BOX2_40_S2-G1_1_6761	HERO_BOX4_500072_S4-H9_1_7138	HERO_BOX3_430_S3-F2_1_6981	HERO_BOX4_462_S4-G7_1_7121	HERO_BOX4_228_S4-G6_1_7112	HERO_BOX4_342_S4-F5_1_7103	HERO_BOX5_248_S1-D4_1_7192	HERO_BOX4_500058_S4-D2_1_7077	HERO_BOX5_5448_S1-C8_1_7224	HERO_BOX3_500022_S3-A7_1_7017	HERO_BOX4_216_S4-F9_1_7136	HERO_BOX1_144_S1-H5_1_6696	HERO_BOX4_500056_S4-E4_1_7094	HERO_BOX6_304_S2-A1_1_7263	HERO_BOX5_4482_S1-E10_1_7242	HERO_BOX3_432_S3-G2_1_6982	HERO_BOX2_5380_S2-G3_1_6777	HERO_BOX5_298_S1-C12_1_7256	HERO_BOX2_5394_S2-E4_1_6783	HERO_BOX4_476_S4-H5_1_7105	HERO_BOX1_106_S1-D1_1_6660	HERO_BOX2_5378_S2-F3_1_6776	HERO_BOX3_500002_S3-G5_1_7006	HERO_BOX5_5444_S1-A8_1_7222	HERO_BOX4_394_S4-B1_1_7067	HERO_BOX6_308_S2-C1_1_7265	HERO_BOX1_98_S1-A11_1_6738	HERO_BOX4_368_S4-F1_1_7071	HERO_BOX5_472_S1-G2_1_7179	HERO_BOX4_500046_S4-B2_1_7075	HERO_BOX6_292_S2-F2_1_7276	HERO_BOX3_500104_S3-G3_1_6990	HERO_BOX1_118_S1-H2_1_6672	HERO_BOX4_478_S4-A6_1_7106	HERO_BOX4_354_S4-A5_1_7098	HERO_BOX6_294_S2-G2_1_7277	HERO_BOX3_500006_S3-A6_1_7008	HERO_BOX3_500052_S3-C10_1_7043	HERO_BOX1_68_S1-A10_1_6730	HERO_BOX1_122_S1-D3_1_6676	HERO_BOX6_286_S2-C2_1_7273	HERO_BOX2_190_S2-D2_1_6766	HERO_BOX6_288_S2-D2_1_7274	HERO_BOX4_256_S4-C9_1_7133	HERO_BOX3_500098_S3-D3_1_6987	HERO_BOX3_500078_S3-E4_1_6996	HERO_BOX1_66_S1-H9_1_6729	HERO_BOX5_5302_S1-G4_1_7195	HERO_BOX4_4496_S4-E7_1_7119	HERO_BOX3_500074_S3-C4_1_6994	HERO_BOX3_442_S3-C3_1_6986	HERO_BOX3_378_S3-G8_1_7031	HERO_BOX4_5304_S4-B7_1_7116	HERO_BOX2_5332_S2-H2_1_6770	HERO_BOX3_458_S3-F7_1_7022	HERO_BOX2_184_S2-C2_1_6765	HERO_BOX1_112_S1-B2_1_6666	HERO_BOX5_5498_S1-A10_1_7238	HERO_BOX3_420_S3-A2_1_6976	HERO_BOX4_5308_S4-D9_1_7134	HERO_BOX4_338_S4-D5_1_7101	HERO_BOX5_5486_S1-D9_1_7233	HERO_BOX4_5328_S4-E10_1_7143	HERO_BOX5_5282_S1-F4_1_7194	HERO_BOX3_426_S3-D2_1_6979	HERO_BOX3_500008_S3-B6_1_7009	HERO_BOX4_266_S4-C12_1_7157	HERO_BOX1_52_S1-A9_1_6722	HERO_BOX5_4484_S1-F10_1_7243	HERO_BOX5_5434_S1-D7_1_7217	HERO_BOX1_132_S1-F4_1_6686	HERO_BOX5_90_S1-A4_1_7189	HERO_BOX2_28_S2-B1_1_6756	HERO_BOX3_382_S3-D10_1_7044	HERO_BOX4_262_S4-B9_1_7132	HERO_BOX4_410_S4-G2_1_7080	HERO_BOX4_340_S4-E5_1_7102	HERO_BOX5_450_S1-G3_1_7187	HERO_BOX2_46_S2-A2_1_6763	HERO_BOX4_362_S4-C1_1_7068	HERO_BOX4_264_S4-B10_1_7140	HERO_BOX5_5446_S1-B8_1_7223	HERO_BOX3_326_S3-C1_1_6970	HERO_BOX5_5298_S1-E2_1_7177	HERO_BOX3_374_S3-E8_1_7029	HERO_BOX5_5284_S1-G5_1_7203	HERO_BOX3_500026_S3-F9_1_7038	HERO_BOX4_252_S4-A7_1_7115	HERO_BOX4_500070_S4-G8_1_7129	HERO_BOX4_412_S4-H2_1_7081	HERO_BOX4_364_S4-D1_1_7069	HERO_BOX2_5392_S2-D4_1_6782	HERO_BOX3_452_S3-C7_1_7019	HERO_BOX1_60_S1-E9_1_6726	HERO_BOX1_64_S1-G9_1_6728	HERO_BOX1_164_S1-D8_1_6717	HERO_BOX4_500068_S4-F7_1_7120	HERO_BOX5_238_S1-A2_1_7173	HERO_BOX4_490_S4-G3_1_7088	HERO_BOX3_456_S3-E7_1_7021	HERO_BOX5_242_S1-C4_1_7191	HERO_BOX5_272_S1-E11_1_7250	HERO_BOX5_86_S1-G1_1_7171	HERO_BOX3_396_S3-A9_1_7033	HERO_BOX4_482_S4-C6_1_7108	HERO_BOX3_440_S3-B3_1_6985	HERO_BOX1_12_S1-A12_1_6746	HERO_BOX3_500036_S3-A8_1_7025	HERO_BOX3_380_S3-H8_1_7032	HERO_BOX2_5340_S2-C3_1_6773	HERO_BOX3_500076_S3-D4_1_6995	HERO_BOX2_5390_S2-C4_1_6781	HERO_BOX4_212_S4-D7_1_7118	HERO_BOX6_322_S2-B2_1_7272	HERO_BOX4_5292_S4-G9_1_7137	HERO_BOX1_14_S1-B12_1_6747	HERO_BOX4_5320_S4-E9_1_7135	HERO_BOX2_5396_S2-F4_1_6784	HERO_BOX5_280_S1-D11_1_7249	HERO_BOX5_5280_S1-E3_1_7185	HERO_BOX4_214_S4-E8_1_7127	HERO_BOX5_274_S1-F11_1_7251	HERO_BOX1_96_S1-H10_1_6737	HERO_BOX4_348_S4-F6_1_7111	HERO_BOX5_5478_S1-H8_1_7229	HERO_BOX4_484_S4-D6_1_7109	HERO_BOX1_134_S1-H4_1_6688	HERO_BOX4_466_S4-A10_1_7139	HERO_BOX6_314_S2-F1_1_7268	HERO_BOX1_166_S1-F8_1_6719	HERO_BOX5_4478_S1-C10_1_7240	HERO_BOX3_500014_S3-E6_1_7012	HERO_BOX3_370_S3-C8_1_7027	HERO_BOX2_5348_S2-C7_1_6806	HERO_BOX5_5322_S1-D3_1_7184	HERO_BOX4_232_S4-A9_1_7131	HERO_BOX5_448_S1-F2_1_7178	HERO_BOX5_5432_S1-C7_1_7216	HERO_BOX1_156_S1-D7_1_6709	HERO_BOX3_500094_S3-E5_1_7004	HERO_BOX1_58_S1-D9_1_6725	HERO_BOX5_5318_S1-C2_1_7175	HERO_BOX1_140_S1-D5_1_6692	HERO_BOX3_438_S3-H2_1_6983	HERO_BOX1_116_S1-F2_1_6670	HERO_BOX5_5404_S1-E6_1_7209	HERO_BOX4_500044_S4-A2_1_7074	HERO_BOX6_310_S2-D1_1_7266	HERO_BOX4_5288_S4-D8_1_7126	HERO_BOX2_5412_S2-B6_1_6797	HERO_BOX4_500_S4-B5_1_7099	HERO_BOX5_276_S1-G11_1_7252	HERO_BOX5_5402_S1-D6_1_7208	HERO_BOX3_324_S3-B1_1_6969	HERO_BOX5_5326_S1-F5_1_7202	HERO_BOX3_398_S3-B9_1_7034	HERO_BOX5_5450_S1-D8_1_7225	HERO_BOX3_500100_S3-E3_1_6988	HERO_BOX6_318_S2-H1_1_7270	HERO_BOX4_444_S4-H10_1_7146	HERO_BOX5_92_S1-B5_1_7198	HERO_BOX4_414_S4-A3_1_7082	HERO_BOX4_358_S4-C3_1_7084	HERO_BOX3_386_S3-F10_1_7046	HERO_BOX2_38_S2-F1_1_6760	HERO_BOX3_500096_S3-F5_1_7005	HERO_BOX3_296_S3-A1_1_6968	HERO_BOX3_500020_S3-H6_1_7015	HERO_BOX4_5286_S4-C7_1_7117	HERO_BOX4_408_S4-F2_1_7079	HERO_BOX1_114_S1-D2_1_6668	HERO_BOX3_500082_S3-G4_1_6998	HERO_BOX4_498_S4-C4_1_7092	HERO_BOX5_300_S1-D12_1_7257	HERO_BOX5_282_S1-A12_1_7254	HERO_BOX1_24_S1-D12_1_6749	HERO_BOX3_390_S3-H10_1_7048	HERO_BOX3_500084_S3-H4_1_6999	HERO_BOX5_5408_S1-G6_1_7211	HERO_BOX3_500018_S3-G6_1_7014	HERO_BOX5_5442_S1-H7_1_7221	HERO_BOX4_254_S4-B8_1_7124	HERO_BOX3_500092_S3-D5_1_7003	HERO_BOX2_5354_S2-E7_1_6808	HERO_BOX3_500012_S3-D6_1_7011	HERO_BOX3_500034_S3-H7_1_7024	HERO_BOX4_500048_S4-C2_1_7076	HERO_BOX1_10_S1-H11_1_6745	HERO_BOX6_320_S2-A2_1_7271	HERO_BOX4_356_S4-F4_1_7095	HERO_BOX2_5420_S2-E6_1_6800	HERO_BOX5_5406_S1-F6_1_7210	HERO_BOX6_312_S2-E1_1_7267	HERO_BOX5_82_S1-C6_1_7207	HERO_BOX4_230_S4-H7_1_7122	HERO_BOX3_500106_S3-H3_1_6991	HERO_BOX5_76_S1-C11_1_7248	HERO_BOX5_102_S1-B11_1_7247	HERO_BOX3_500024_S3-B7_1_7018	HERO_BOX4_492_S4-H3_1_7089	HERO_BOX4_416_S4-B3_1_7083	HERO_BOX5_250_S1-E5_1_7201	HERO_BOX3_330_S3-E1_1_6972	HERO_BOX5_446_S1-E1_1_7169	HERO_BOX5_5476_S1-G8_1_7228	HERO_BOX5_224_S1-B4_1_7190	HERO_BOX5_5482_S1-B9_1_7231	HERO_BOX3_402_S3-D9_1_7036	HERO_BOX2_5334_S2-A3_1_6771	HERO_BOX4_468_S4-A12_1_7155	HERO_BOX3_500088_S3-B5_1_7001	HERO_BOX5_5296_S1-D1_1_7168	HERO_BOX5_4488_S1-H10_1_7245	HERO_BOX5_5324_S1-E4_1_7193
P02671	16.150823319072916	19.26844038668897	19.11820654320526	18.898914445694995	19.102420630147222	19.310677593393045	19.13394582865267	19.117502880524363	19.437119067809142	18.817655675583968	19.095951755195806	19.201171892152363	19.52967149045979	19.648909568779658	19.40036691785075	19.03069351558239	18.82447465753779	18.81688048949274	19.50862518717031	19.04740249739255	19.205916652013407	18.910631526032972	19.438157790767885	19.20124183944101	18.9951701989819	19.114260322535998	19.510082481714946	19.63966907017608	19.571960753156958	19.62426161576198	19.29517093902322	19.68605642962755	19.645438643838144	19.247217215133684	19.0896018094297	19.264288198080475	18.62220466290295	18.725292452009757	18.805305577353998	19.24462533308411	19.028013339826497	19.271099730226467	19.06174970946274	18.75748695268105	19.318483293448864	18.551270250424356	18.902600810449155	18.98177463111123	19.596739688593477	19.820726474159727	19.32852959899596	19.04104428616957	19.430720311923746	19.04705160515378	19.488951908177288	18.72727529128313	18.6840092184999	19.55524531287881	18.96381346010441	18.886983082180958	19.145669910793426	19.2067486162227	19.134152540178878	19.30184580169929	19.370935523405024	19.200819907398873	18.855281890230668	19.087302602020625	19.65178710309574	19.0447322346583	19.07142288823204	19.37023837438693	19.05489197830953	18.827938300921623	19.132010636590778	19.00019834450069	18.96492053261955	18.74273209568255	19.07482330873196	18.49377183417684	19.585473661155678	19.51603253874974	19.189578812538585	19.125205127372237	18.870831884600225	19.120431713060768	18.90266255853208	19.141628550927475	19.284502531829222	19.270440095104515	19.377436523300712	19.51278198235996	19.78622379019503	18.980315116711143	19.468801404758985	19.36496375876488	19.335144229164907	19.42306256349264	19.26349787912192	18.945862925297277	18.602807928755663	18.846293886094312	19.29906794003252	19.389578447936778	19.716647745472873	19.340786431424398	19.301025719325402	19.042119559640245	19.073815731474067	19.282459107888943	19.141513683141124	18.92222780430332	19.12073510685438	19.171509232545784	19.136742080864053	19.11793208752849	19.16603639172656	18.53031810700343	19.024615603151084	19.667142115374602	19.21029956296557	19.08360716065256	19.43216485956425	18.839199584808306	19.166296032850656	18.91270717736636	18.94064086627796	19.203331438596678	19.68523244717951	19.02677948403744	19.01923666334564	19.337323705467806	18.98898304316214	19.347180322530843	18.947828865311255	19.101770639856927	18.942827068818218	19.06262149556682	19.29819161110275	18.72487835975823	19.594686689027718	19.382676989447198	19.12888274015427	19.279847437235752	19.39334981360418	19.147253519452462	19.069169846517084	19.16011640521168	19.564774596321968	19.248490641624397	19.089983535655243	19.298586302348998	19.47515757376424	19.469379010887895	19.1116628919618	19.15472733734866	19.623992576746712	19.487149280720274	19.054653686710797	19.334191899732758	18.70336333850066	19.040220867628264	18.86739661327982	18.860009083271883	19.206424889793542	19.44321299181812	19.189260131185108	19.302540779447853	19.236408510446218	19.268037912551026	18.86074625543561	18.778643528045812	18.86009526002525	18.995365333552417	18.980533009670758	19.036972087743514	19.180772539273093	19.11543414349406	18.837856387304285	19.33422363058621	19.062301931176943	18.955506097275006	18.799802547672588	19.38890329640194	19.00528277253306	19.717620554629296	19.692193729708976	19.056111788871075	19.39491068368623	18.95334521625568	18.764150514109105	19.214166198975143	19.08310661505527	19.031081668232776	19.398663920160946	19.12111426455646	19.084089060756476	19.011462045744164	19.109222002575585	19.069835298897985	19.08053081862959	19.005934985971837	19.08221160428031	19.23676368515899	19.240107918795474	18.983129744859404	18.746043852379827	19.023482956748538	19.181769773253894	19.216518358364507	19.823496559342733	18.986840848004725	19.23281164997146	19.071766137527256	18.53625223406425	19.274235305020053	19.29518395751191	17.825974748983956	19.178956365095882	19.011392707927843	18.9791127191249	18.57761919770114	19.229277816877637	19.109540579936866	18.998773217748372	19.05703756540982	18.96334244969413	19.32966552281652	19.0298295257069	19.194397995979426	19.084538066860365	18.964496801400358	19.35830398673648	19.466747774224782	19.184782502218393	19.21331863286537	19.2498248756317	19.58875389339972	19.301876921795923	18.932990950271947	18.842859900338606	19.350325917778544	19.15882876447843	19.0848779530247	18.729169745960093	19.32727261345301	18.707968628227004	19.288669775597157	19.547402333351087	19.172578197677993	18.59814998027977	19.36963224548208	19.554481784826695	19.465457967506897	19.162745020668236	19.176174148360854	19.414275272301545	19.516637788826085	19.377900502158692	19.147796969277216	18.828138081640315	19.204161192967593	19.044229518167135	19.34995570758568	19.12788518122553	19.6432750816794	19.633731402304967	18.94793462025429	18.51633522440968	19.124741244680934	19.56235960848131	19.414840651883274	19.26640423272808	19.334409357130756	19.441367678475387	19.448697412287075	19.260250618280345	19.103385566761244	18.992573211453248	19.35093956857331	18.780806060220286	19.42163374026403	19.309395497990153	19.13334522034288	18.82109282535464	19.1383423785132	19.236182793282186	19.65343229048029	19.26901473037269	19.134404745448435	19.227294942060578	18.96418578986158	19.278425473638436	18.899722780783225	19.105703710918792	19.455348075152205	19.043547185466746	18.820531429854544	19.38633638587315	18.90213943840023	19.06143376476973	19.30940875792984	18.958164265985882	19.3679169708152	18.829928941900626	18.974108024059532	18.876061192372067	19.34631340999583	19.370634218265558	19.444820295084696	19.30782679933869	19.243540244469063	19.267173259762465	19.205875409603443	19.352321509352063	19.160305501649454	19.306114662149884	19.135443916171905	18.940934088729875	18.67412961519196	18.978733264733837	19.027072501936043	18.940555732107853	19.1347544936467	18.62188854308068	19.25676324256762	19.19120587003972	18.970746343214337	19.1738389932222	19.162846927908248	19.111826782273983	19.023630149749987	18.91158050621159	19.113458868970525	19.147058369567805	19.03279201343898	19.089359598243714	18.873229788288622	18.568417591214892	18.87365626578712	19.00574266948396	19.07375760036381	19.106025699284757	18.846090976933624	19.251525827356474	19.322750831040462	19.061676236719382	19.05654915446892	18.83464394576366	19.136048087072947
P02787	18.02812166438886	19.85094239656465	19.855680222672106	19.851831210655565	19.816282015876986	19.514059845752328	19.796928257484925	19.486151017672977	18.877043356487597	20.00543441890713	19.625511110416316	19.47758514523247	19.513220080335817	19.680715620845817	19.49033657055459	19.820912555661717	19.61099934770014	19.747462145391562	19.221853106944668	19.67155133679856	19.57836254349259	19.741586676691007	19.735455102052164	19.88212429932533	19.826281337156438	19.421949484455773	20.128582658425657	19.229798687955334	19.250922179318728	19.523287069016636	19.450728921987995	19.36898944709747	19.173542922390777	19.76057134439898	19.607650325419147	19.733217291604976	19.83775576396598	19.677415730902613	19.790902772665383	19.65369608743258	19.941481600019035	19.790870961988286	19.51588144881853	19.64589326168224	19.518147134171336	19.62228793614533	19.600135907528767	19.96511510546943	19.249322728203964	18.33307963641407	19.49760764498869	19.9382937611028	19.2968789270661	19.189387812917015	19.264794132879558	19.744497699416872	19.98819322508673	19.037361780004485	19.108150019732054	19.535139947026682	19.45365632805394	19.951733976894474	19.646166927692263	19.543666066429402	19.476087660770038	19.575712645571354	19.99616605879087	19.718646165151547	18.973494909756592	19.868269317004568	19.768187293063306	19.510381537652485	19.620619917449993	19.85402114687047	19.646476342038753	20.02699013057708	19.900847279402914	19.711432160174557	19.62800265899195	20.178195086609925	19.560661042223945	19.515138200296466	19.521786893019954	19.830931381186353	19.370505023409798	20.015675570663003	19.816264408202365	19.655254199655268	19.680184496032858	19.598458762360508	18.9717972806769	19.33178000464222	18.54428371715641	19.756190933943014	19.357302441673394	19.719423415304423	19.546563131063703	19.624476156474554	19.640120917362623	19.667276727744643	19.928991393611852	19.886743361673528	19.38083352789027	18.999870991865848	19.244228919670366	19.5961168949156	19.774680590367392	19.73573683292841	19.81829686009715	19.771804382348524	19.61329146516705	19.687101976373732	19.525544120585202	19.68201564365934	19.39695383769553	19.722248277841572	19.64157459279486	19.71501886928197	19.95515292473953	19.023266510387206	19.7460402367259	19.27152731653555	19.411258581037053	19.692114482743644	19.856425684320413	19.4125799318455	19.947922408325034	19.615471818968878	19.15716100707412	19.674657640363474	19.97594096231912	19.77977909732503	19.738865557013447	19.4935430784066	19.859189050280378	19.610298991872227	19.772693968669042	19.980829846834897	19.637632565529998	20.079376691602217	19.57410433582443	19.408034507628248	19.55846888683989	19.61758702372285	19.543015381028386	19.625167742755607	19.807438385175118	19.586578584897673	19.184245897806274	19.560770155546805	20.030408499113665	19.763543491870983	19.008517970382538	19.143428231167306	19.848943763337484	19.595821566004258	19.02938258095919	19.556346562918414	19.946714018844332	19.429450256518933	19.615015189655768	19.800581632721713	19.643277614813638	19.94517791615119	19.76336219702777	19.504052949119906	19.803126934828775	19.786813188158437	19.52274319019085	19.540394411632832	19.869885254543462	19.823573229080594	19.73764702590372	19.450687638893125	19.771935822411415	19.037536616116974	19.673452585630706	19.843018815563543	19.77094140735596	19.857222050939566	19.589217036351044	19.952771501218884	19.697771161554783	19.58101970493901	19.74422694332165	18.78048718024976	19.174033957862207	19.943732509990507	19.485948152061738	19.788042520233223	19.877645445822157	19.62939344563654	19.362433631390488	19.810106122515847	19.61974899816836	19.36472788641593	19.981167846755593	19.38811890105692	19.713646124578855	19.722741225346468	19.753029290035037	19.622286306754614	19.939206146112905	19.65666281936687	19.321401796493944	19.568644350221973	19.635884380565624	19.630762982553332	19.660747940756533	19.69622834044284	19.366473191970417	19.965129810471165	19.62251411334153	19.914485428534327	19.819043132779463	19.74416056347698	19.525318312969272	19.75640448349802	19.597374521659184	19.707115995059432	20.113299318482316	19.29610061047436	19.806274627705374	19.61409291114135	19.907220952692263	19.69321609320815	19.74784899202927	18.958724264096613	19.20023884381672	19.556712329043602	19.50610929634647	19.629225060700186	19.57766171413767	19.70961477330011	19.49950785445299	19.825446564686516	19.540868518392674	19.008740772069313	19.48417193644629	19.562665372849875	20.137673286687754	19.713104088706583	19.82084739211806	19.951385874607485	20.250615950856425	19.54721827137565	20.07859158751437	19.250824696068783	19.536400171240278	19.280492113371864	19.897167049519645	19.58707405323515	19.66346734283494	19.520924366167787	19.659848145123558	19.791989154408213	19.608649148647135	19.03742106133133	19.49685694752397	19.479842855174763	19.633733284045142	19.49697456409615	19.639504391323435	19.399352320322425	19.821566469755854	19.38988356857875	19.110799400349116	19.812296131516593	19.734059759623175	19.558813249338094	19.093366623782153	19.96490498494526	19.66338572819063	19.492984278792328	19.511531339208968	19.338675505515617	19.57001532787051	19.621061159703352	19.345201456414816	19.1596563101998	19.75985384377986	19.811908835981622	19.605361645968046	19.705479734738244	19.86529128648008	19.307960995686976	19.668343778473705	19.165062935699304	19.738760595953597	19.860177939814278	19.398143753134182	19.75514628520252	19.718670445192856	19.659346777871985	19.837748158043848	19.774624977957377	19.66018839057634	19.968276386617294	19.469059697882482	19.845350224349435	19.623143477445737	19.336989899839015	19.593618313756526	19.362794228245182	19.872690016275005	19.59823951839894	19.677864404740166	19.730843687858624	19.679238712657966	19.601364729745995	19.31425858085526	19.30454939273024	19.283639578667717	19.615810471132917	19.22459940777619	19.98265577472918	19.11362174552652	19.716273958093335	19.51554293424346	19.70640527364312	19.73413588278548	19.494440101251634	19.876205697796642	19.615845015790278	19.96761050945653	19.33542835755079	19.73615555723918	19.83724635659404	19.628285985334127	19.78609150864969	19.628582010601633	19.73148089932109	20.012949605917598	19.866532791806463	19.77992255628307	19.585794209938168	19.902883741083098	19.887488881078763	19.80723642510622	19.856807674986314	19.717779968991785	19.809617509405044	19.81686073152036	19.838390845784396	19.220899549660416	19.39838513016299	19.74891026382595	19.495444362338443	19.677264569897535	19.565214715320682
