Actual Deterioration	Estimated Deterioration	Counts
0.551219512195122	0.4	205
0.5085714285714286	0.6	175
0.7096774193548387	0.8	93
0.6458333333333334	1.0	48
0.2857142857142857	0.0	28
0.4065040650406504	0.2	123
0.507177033492823	0.4	209
0.5568181818181818	0.6	176
0.6470588235294118	0.8	102
0.5952380952380952	1.0	42
0.21212121212121213	0.0	33
0.37719298245614036	0.2	114
0.5175879396984925	0.4	199
0.5517241379310345	0.6	174
0.646551724137931	0.8	116
0.6590909090909091	1.0	44
0.3170731707317073	0.0	41
0.421875	0.2	128
0.525	0.4	200
0.5182926829268293	0.6	164
0.66	0.8	100
0.6382978723404256	1.0	47
0.3404255319148936	0.0	47
0.35766423357664234	0.2	137
0.5628140703517588	0.4	199
0.5460122699386503	0.6	163
0.6288659793814433	0.8	97
0.7027027027027027	1.0	37
0.36666666666666664	0.0	30
0.3728813559322034	0.2	118
0.5142857142857142	0.4	210
0.5240963855421686	0.6	166
0.6635514018691588	0.8	107
0.6530612244897959	1.0	49
0.20454545454545456	0.0	44
0.4409448818897638	0.2	127
0.4723618090452261	0.4	199
0.5849056603773585	0.6	159
0.6396396396396397	0.8	111
0.75	1.0	40
0.3333333333333333	0.0	30
0.34545454545454546	0.2	110
0.5360824742268041	0.4	194
0.5604395604395604	0.6	182
0.5826086956521739	0.8	115
0.6530612244897959	1.0	49
0.25925925925925924	0.0	27
0.3620689655172414	0.2	116
0.5471698113207547	0.4	212
0.5246913580246914	0.6	162
0.6610169491525424	0.8	118
0.5555555555555556	1.0	45
0.2631578947368421	0.0	38
0.4108527131782946	0.2	129
0.507537688442211	0.4	199
0.5397727272727273	0.6	176
0.71875	0.8	96
0.5952380952380952	1.0	42
0.2777777777777778	0.0	36
0.4076923076923077	0.2	130
0.5247524752475248	0.4	202
0.5297619047619048	0.6	168
0.6372549019607843	0.8	102
0.7142857142857143	1.0	42
0.3076923076923077	0.0	39
0.41025641025641024	0.2	117
0.5272727272727272	0.4	220
0.5408805031446541	0.6	159
0.6306306306306306	0.8	111
0.6176470588235294	1.0	34
0.2857142857142857	0.0	42
0.3873239436619718	0.2	142
0.5277777777777778	0.4	180
0.562874251497006	0.6	167
0.6696428571428571	0.8	112
0.5945945945945946	1.0	37
0.3	0.0	40
0.423728813559322	0.2	118
0.478494623655914	0.4	186
0.5706214689265536	0.6	177
0.6434782608695652	0.8	115
0.6136363636363636	1.0	44
0.29411764705882354	0.0	34
0.3931034482758621	0.2	145
0.5677083333333334	0.4	192
0.47368421052631576	0.6	171
0.7319587628865979	0.8	97
0.6097560975609756	1.0	41
0.20588235294117646	0.0	34
0.4146341463414634	0.2	123
0.5492227979274611	0.4	193
0.5166666666666667	0.6	180
0.6435643564356436	0.8	101
0.6326530612244898	1.0	49
0.35135135135135137	0.0	37
0.3543307086614173	0.2	127
0.5421052631578948	0.4	190
0.5340909090909091	0.6	176
0.6355140186915887	0.8	107
0.6976744186046512	1.0	43
0.2682926829268293	0.0	41
0.4140625	0.2	128
0.5217391304347826	0.4	207
0.5542168674698795	0.6	166
0.6363636363636364	0.8	99
0.6666666666666666	1.0	39
0.3	0.0	30
0.3467741935483871	0.2	124
0.5459183673469388	0.4	196
0.5344827586206896	0.6	174
0.6339285714285714	0.8	112
0.6818181818181818	1.0	44
0.21428571428571427	0.0	42
0.42016806722689076	0.2	119
0.5245098039215687	0.4	204
0.5574712643678161	0.6	174
0.6504854368932039	0.8	103
0.6052631578947368	1.0	38
0.375	0.0	48
0.3392857142857143	0.2	112
0.5265700483091788	0.4	207
0.5345911949685535	0.6	159
0.6810344827586207	0.8	116
0.631578947368421	1.0	38
0.2	0.0	35
0.423728813559322	0.2	118
0.4881516587677725	0.4	211
0.56	0.6	175
0.68	0.8	100
0.6585365853658537	1.0	41
0.35294117647058826	0.0	34
0.3828125	0.2	128
0.529126213592233	0.4	206
0.5595238095238095	0.6	168
0.6296296296296297	0.8	108
0.5833333333333334	1.0	36
0.24242424242424243	0.0	33
0.39552238805970147	0.2	134
0.5276381909547738	0.4	199
0.5375722543352601	0.6	173
0.6634615384615384	0.8	104
0.6756756756756757	1.0	37
0.29411764705882354	0.0	34
0.39655172413793105	0.2	116
0.5213270142180095	0.4	211
0.5428571428571428	0.6	175
0.64	0.8	100
0.6363636363636364	1.0	44
0.24242424242424243	0.0	33
0.4032258064516129	0.2	124
0.5463414634146342	0.4	205
0.4968553459119497	0.6	159
0.6491228070175439	0.8	114
0.6666666666666666	1.0	45
0.32432432432432434	0.0	37
0.40476190476190477	0.2	126
0.5121951219512195	0.4	205
0.5424836601307189	0.6	153
0.646551724137931	0.8	116
0.627906976744186	1.0	43
0.24390243902439024	0.0	41
0.37398373983739835	0.2	123
0.5686274509803921	0.4	204
0.5314285714285715	0.6	175
0.6344086021505376	0.8	93
0.6590909090909091	1.0	44
0.24390243902439024	0.0	41
0.4017094017094017	0.2	117
0.535	0.4	200
0.5269461077844312	0.6	167
0.6571428571428571	0.8	105
0.64	1.0	50
0.17142857142857143	0.0	35
0.39285714285714285	0.2	112
0.555045871559633	0.4	218
0.5240963855421686	0.6	166
0.660377358490566	0.8	106
0.5813953488372093	1.0	43
0.3225806451612903	0.0	31
0.3389830508474576	0.2	118
0.5123152709359606	0.4	203
0.5754189944134078	0.6	179
0.6697247706422018	0.8	109
0.575	1.0	40
0.26666666666666666	0.0	30
0.375	0.2	120
0.5502392344497608	0.4	209
0.5058139534883721	0.6	172
0.6666666666666666	0.8	111
0.631578947368421	1.0	38
0.23529411764705882	0.0	34
0.4251968503937008	0.2	127
0.541871921182266	0.4	203
0.5151515151515151	0.6	165
0.6517857142857143	0.8	112
0.5897435897435898	1.0	39
0.15151515151515152	0.0	33
0.4032258064516129	0.2	124
0.5265700483091788	0.4	207
0.5493827160493827	0.6	162
0.6428571428571429	0.8	112
0.6666666666666666	1.0	42
0.3235294117647059	0.0	34
0.3865546218487395	0.2	119
0.5172413793103449	0.4	203
0.5423728813559322	0.6	177
0.6330275229357798	0.8	109
0.6842105263157895	1.0	38
0.25	0.0	36
0.41739130434782606	0.2	115
0.48947368421052634	0.4	190
0.5513513513513514	0.6	185
0.6697247706422018	0.8	109
0.6222222222222222	1.0	45
0.25	0.0	36
0.4153846153846154	0.2	130
0.5572139303482587	0.4	201
0.4913294797687861	0.6	173
0.6666666666666666	0.8	99
0.6585365853658537	1.0	41
0.3333333333333333	0.0	33
0.375	0.2	128
0.526829268292683	0.4	205
0.5061728395061729	0.6	162
0.7017543859649122	0.8	114
0.631578947368421	1.0	38
0.2682926829268293	0.0	41
0.40336134453781514	0.2	119
0.5159574468085106	0.4	188
0.5393258426966292	0.6	178
0.6388888888888888	0.8	108
0.6956521739130435	1.0	46
0.24324324324324326	0.0	37
0.38596491228070173	0.2	114
0.5049019607843137	0.4	204
0.5792349726775956	0.6	183
0.6415094339622641	0.8	106
0.6388888888888888	1.0	36
0.3409090909090909	0.0	44
0.3983739837398374	0.2	123
0.5260416666666666	0.4	192
0.5411764705882353	0.6	170
0.6396396396396397	0.8	111
0.625	1.0	40
0.34210526315789475	0.0	38
0.36134453781512604	0.2	119
0.5362318840579711	0.4	207
0.5365853658536586	0.6	164
0.6545454545454545	0.8	110
0.6190476190476191	1.0	42
0.3055555555555556	0.0	36
0.36607142857142855	0.2	112
0.5454545454545454	0.4	209
0.5207100591715976	0.6	169
0.6422018348623854	0.8	109
0.6444444444444445	1.0	45
0.3333333333333333	0.0	39
0.381294964028777	0.2	139
0.5714285714285714	0.4	210
0.5263157894736842	0.6	152
0.6039603960396039	0.8	101
0.6666666666666666	1.0	39
0.23529411764705882	0.0	34
0.3816793893129771	0.2	131
0.5424528301886793	0.4	212
0.5389221556886228	0.6	167
0.6979166666666666	0.8	96
0.575	1.0	40
0.21875	0.0	32
0.42735042735042733	0.2	117
0.5170731707317073	0.4	205
0.5433526011560693	0.6	173
0.6206896551724138	0.8	116
0.6486486486486487	1.0	37
0.22580645161290322	0.0	31
0.453125	0.2	128
0.5048543689320388	0.4	206
0.5269461077844312	0.6	167
0.6513761467889908	0.8	109
0.6410256410256411	1.0	39
0.20512820512820512	0.0	39
0.4251968503937008	0.2	127
0.5505050505050505	0.4	198
0.5087719298245614	0.6	171
0.6728971962616822	0.8	107
0.6052631578947368	1.0	38
0.21875	0.0	32
0.42016806722689076	0.2	119
0.5362318840579711	0.4	207
0.5094339622641509	0.6	159
0.6451612903225806	0.8	124
0.6153846153846154	1.0	39
0.25	0.0	36
0.3798449612403101	0.2	129
0.5517241379310345	0.4	203
0.5325443786982249	0.6	169
0.63	0.8	100
0.6976744186046512	1.0	43
0.29411764705882354	0.0	34
0.408	0.2	125
0.5144230769230769	0.4	208
0.5506329113924051	0.6	158
0.6371681415929203	0.8	113
0.6190476190476191	1.0	42
0.25	0.0	32
0.43089430894308944	0.2	123
0.5137614678899083	0.4	218
0.5337423312883436	0.6	163
0.6666666666666666	0.8	99
0.6	1.0	45
0.325	0.0	40
0.4146341463414634	0.2	123
0.507177033492823	0.4	209
0.5279503105590062	0.6	161
0.6761904761904762	0.8	105
0.6428571428571429	1.0	42
0.26666666666666666	0.0	45
0.43846153846153846	0.2	130
0.5	0.4	206
0.554140127388535	0.6	157
0.6633663366336634	0.8	101
0.6585365853658537	1.0	41
0.30952380952380953	0.0	42
0.42016806722689076	0.2	119
0.5251141552511416	0.4	219
0.5222929936305732	0.6	157
0.6666666666666666	0.8	108
0.6	1.0	35
0.24390243902439024	0.0	41
0.38461538461538464	0.2	130
0.5668449197860963	0.4	187
0.5168539325842697	0.6	178
0.6736842105263158	0.8	95
0.6326530612244898	1.0	49
0.2647058823529412	0.0	34
0.38095238095238093	0.2	126
0.5476190476190477	0.4	210
0.5411764705882353	0.6	170
0.65	0.8	100
0.6	1.0	40
0.3125	0.0	32
0.4117647058823529	0.2	119
0.5073170731707317	0.4	205
0.550561797752809	0.6	178
0.6285714285714286	0.8	105
0.6341463414634146	1.0	41
0.2978723404255319	0.0	47
0.45454545454545453	0.2	132
0.5170731707317073	0.4	205
0.5279503105590062	0.6	161
0.6847826086956522	0.8	92
0.5813953488372093	1.0	43
0.2619047619047619	0.0	42
0.4180327868852459	0.2	122
0.5355450236966824	0.4	211
0.5	0.6	150
0.6730769230769231	0.8	104
0.6470588235294118	1.0	51
0.23076923076923078	0.0	39
0.41228070175438597	0.2	114
0.4975124378109453	0.4	201
0.5606936416184971	0.6	173
0.6822429906542056	0.8	107
0.5869565217391305	1.0	46
0.2702702702702703	0.0	37
0.4180327868852459	0.2	122
0.5365853658536586	0.4	205
0.5333333333333333	0.6	165
0.6320754716981132	0.8	106
0.6	1.0	45
0.3225806451612903	0.0	31
0.3875968992248062	0.2	129
0.5362318840579711	0.4	207
0.5294117647058824	0.6	170
0.6346153846153846	0.8	104
0.6666666666666666	1.0	39
0.2571428571428571	0.0	35
0.3923076923076923	0.2	130
0.5329949238578681	0.4	197
0.553763440860215	0.6	186
0.632183908045977	0.8	87
0.6666666666666666	1.0	45
0.23076923076923078	0.0	39
0.37404580152671757	0.2	131
0.572972972972973	0.4	185
0.5269461077844312	0.6	167
0.6371681415929203	0.8	113
0.6444444444444445	1.0	45
0.25	0.0	36
0.3700787401574803	0.2	127
0.5362318840579711	0.4	207
0.5304878048780488	0.6	164
0.6666666666666666	0.8	105
0.7073170731707317	1.0	41
0.3103448275862069	0.0	29
0.391304347826087	0.2	138
0.5212765957446809	0.4	188
0.5535714285714286	0.6	168
0.6228070175438597	0.8	114
0.6511627906976745	1.0	43
0.22580645161290322	0.0	31
0.3684210526315789	0.2	114
0.5255102040816326	0.4	196
0.5421052631578948	0.6	190
0.6448598130841121	0.8	107
0.6904761904761905	1.0	42
0.3333333333333333	0.0	36
0.37037037037037035	0.2	108
0.51	0.4	200
0.5621621621621622	0.6	185
0.6216216216216216	0.8	111
0.65	1.0	40
0.2857142857142857	0.0	35
0.40336134453781514	0.2	119
0.515	0.4	200
0.5227272727272727	0.6	176
0.6767676767676768	0.8	99
0.6470588235294118	1.0	51
0.2777777777777778	0.0	36
0.3821138211382114	0.2	123
0.5163043478260869	0.4	184
0.5611111111111111	0.6	180
0.660377358490566	0.8	106
0.5882352941176471	1.0	51
0.32432432432432434	0.0	37
0.4015151515151515	0.2	132
0.5076142131979695	0.4	197
0.5444444444444444	0.6	180
0.6741573033707865	0.8	89
0.6666666666666666	1.0	45
0.3142857142857143	0.0	35
0.3392857142857143	0.2	112
0.545	0.4	200
0.5414364640883977	0.6	181
0.6578947368421053	0.8	114
0.5789473684210527	1.0	38
0.325	0.0	40
0.38095238095238093	0.2	126
0.5625	0.4	208
0.5058139534883721	0.6	172
0.6666666666666666	0.8	93
0.6341463414634146	1.0	41
0.3055555555555556	0.0	36
0.3983739837398374	0.2	123
0.5161290322580645	0.4	217
0.5426829268292683	0.6	164
0.6565656565656566	0.8	99
0.6585365853658537	1.0	41
0.2727272727272727	0.0	44
0.39316239316239315	0.2	117
0.5577889447236181	0.4	199
0.5058823529411764	0.6	170
0.6666666666666666	0.8	111
0.6153846153846154	1.0	39
0.391304347826087	0.0	46
0.375	0.2	120
0.514018691588785	0.4	214
0.5454545454545454	0.6	165
0.68	0.8	100
0.6285714285714286	1.0	35
0.23529411764705882	0.0	34
0.39097744360902253	0.2	133
0.5421052631578948	0.4	190
0.5260115606936416	0.6	173
0.6788990825688074	0.8	109
0.6097560975609756	1.0	41
0.3076923076923077	0.0	39
0.37719298245614036	0.2	114
0.5458937198067633	0.4	207
0.5513513513513514	0.6	185
0.6236559139784946	0.8	93
0.5952380952380952	1.0	42
0.30952380952380953	0.0	42
0.36231884057971014	0.2	138
0.5445026178010471	0.4	191
0.5664739884393064	0.6	173
0.6526315789473685	0.8	95
0.6341463414634146	1.0	41
0.2647058823529412	0.0	34
0.362962962962963	0.2	135
0.5544554455445545	0.4	202
0.5443786982248521	0.6	169
0.6354166666666666	0.8	96
0.6818181818181818	1.0	44
0.35135135135135137	0.0	37
0.39855072463768115	0.2	138
0.5147058823529411	0.4	204
0.558282208588957	0.6	163
0.6326530612244898	0.8	98
0.675	1.0	40
0.2857142857142857	0.0	28
0.4264705882352941	0.2	136
0.5217391304347826	0.4	184
0.5303867403314917	0.6	181
0.6454545454545455	0.8	110
0.5853658536585366	1.0	41
0.2558139534883721	0.0	43
0.38596491228070173	0.2	114
0.5257731958762887	0.4	194
0.5439560439560439	0.6	182
0.6699029126213593	0.8	103
0.6363636363636364	1.0	44
0.2647058823529412	0.0	34
0.4083333333333333	0.2	120
0.5167464114832536	0.4	209
0.5602409638554217	0.6	166
0.616822429906542	0.8	107
0.6363636363636364	1.0	44
0.23529411764705882	0.0	34
0.417910447761194	0.2	134
0.5208333333333334	0.4	192
0.5454545454545454	0.6	176
0.6407766990291263	0.8	103
0.6585365853658537	1.0	41
0.2857142857142857	0.0	35
0.3706896551724138	0.2	116
0.5678391959798995	0.4	199
0.5235294117647059	0.6	170
0.5963302752293578	0.8	109
0.6470588235294118	1.0	51
0.2894736842105263	0.0	38
0.36936936936936937	0.2	111
0.5076142131979695	0.4	197
0.5606936416184971	0.6	173
0.6583333333333333	0.8	120
0.6097560975609756	1.0	41
0.2564102564102564	0.0	39
0.39344262295081966	0.2	122
0.5219512195121951	0.4	205
0.5491329479768786	0.6	173
0.6597938144329897	0.8	97
0.6590909090909091	1.0	44
0.20512820512820512	0.0	39
0.4453125	0.2	128
0.5128205128205128	0.4	195
0.5480225988700564	0.6	177
0.6274509803921569	0.8	102
0.6923076923076923	1.0	39
0.3793103448275862	0.0	29
0.368	0.2	125
0.5142857142857142	0.4	210
0.5511363636363636	0.6	176
0.6310679611650486	0.8	103
0.7027027027027027	1.0	37
0.3055555555555556	0.0	36
0.39552238805970147	0.2	134
0.5495049504950495	0.4	202
0.5117647058823529	0.6	170
0.6534653465346535	0.8	101
0.6756756756756757	1.0	37
0.3055555555555556	0.0	36
0.3787878787878788	0.2	132
0.5211267605633803	0.4	213
0.5426829268292683	0.6	164
0.7070707070707071	0.8	99
0.6111111111111112	1.0	36
0.22857142857142856	0.0	35
0.37404580152671757	0.2	131
0.539906103286385	0.4	213
0.5398773006134969	0.6	163
0.66	0.8	100
0.7105263157894737	1.0	38
0.2631578947368421	0.0	38
0.38095238095238093	0.2	126
0.5130890052356021	0.4	191
0.5632183908045977	0.6	174
0.6346153846153846	0.8	104
0.7021276595744681	1.0	47
0.325	0.0	40
0.3879310344827586	0.2	116
0.5048076923076923	0.4	208
0.5602409638554217	0.6	166
0.6636363636363637	0.8	110
0.6	1.0	40
0.2647058823529412	0.0	34
0.3875968992248062	0.2	129
0.5228426395939086	0.4	197
0.5449438202247191	0.6	178
0.6886792452830188	0.8	106
0.5833333333333334	1.0	36
0.32432432432432434	0.0	37
0.35185185185185186	0.2	108
0.5314009661835749	0.4	207
0.5393258426966292	0.6	178
0.6238532110091743	0.8	109
0.7073170731707317	1.0	41
0.2647058823529412	0.0	34
0.4609375	0.2	128
0.4898989898989899	0.4	198
0.5314285714285715	0.6	175
0.6630434782608695	0.8	92
0.6415094339622641	1.0	53
0.3333333333333333	0.0	36
0.3577981651376147	0.2	109
0.5117370892018779	0.4	213
0.5246913580246914	0.6	162
0.6810344827586207	0.8	116
0.6590909090909091	1.0	44
0.25	0.0	36
0.3893805309734513	0.2	113
0.5514018691588785	0.4	214
0.5	0.6	170
0.6964285714285714	0.8	112
0.5428571428571428	1.0	35
0.2857142857142857	0.0	35
0.36885245901639346	0.2	122
0.5141509433962265	0.4	212
0.5595238095238095	0.6	168
0.6435643564356436	0.8	101
0.7142857142857143	1.0	42
0.3235294117647059	0.0	34
0.3652173913043478	0.2	115
0.555045871559633	0.4	218
0.5144508670520231	0.6	173
0.6504854368932039	0.8	103
0.6216216216216216	1.0	37
0.27586206896551724	0.0	29
0.35185185185185186	0.2	108
0.5428571428571428	0.4	210
0.5388888888888889	0.6	180
0.6160714285714286	0.8	112
0.6585365853658537	1.0	41
0.35135135135135137	0.0	37
0.3712121212121212	0.2	132
0.5445544554455446	0.4	202
0.5297619047619048	0.6	168
0.6635514018691588	0.8	107
0.6176470588235294	1.0	34
0.21052631578947367	0.0	38
0.40458015267175573	0.2	131
0.517948717948718	0.4	195
0.55625	0.6	160
0.6727272727272727	0.8	110
0.6086956521739131	1.0	46
0.3125	0.0	32
0.37398373983739835	0.2	123
0.5116279069767442	0.4	215
0.5911949685534591	0.6	159
0.5964912280701754	0.8	114
0.6756756756756757	1.0	37
0.24324324324324326	0.0	37
0.3870967741935484	0.2	124
0.5373831775700935	0.4	214
0.5398773006134969	0.6	163
0.6979166666666666	0.8	96
0.5652173913043478	1.0	46
0.2777777777777778	0.0	36
0.3949579831932773	0.2	119
0.5603864734299517	0.4	207
0.4853801169590643	0.6	171
0.6727272727272727	0.8	110
0.6216216216216216	1.0	37
0.29411764705882354	0.0	34
0.37593984962406013	0.2	133
0.5121951219512195	0.4	205
0.562874251497006	0.6	167
0.6739130434782609	0.8	92
0.6530612244897959	1.0	49
0.29411764705882354	0.0	34
0.30833333333333335	0.2	120
0.542713567839196	0.4	199
0.5611111111111111	0.6	180
0.6699029126213593	0.8	103
0.6363636363636364	1.0	44
0.23076923076923078	0.0	39
0.40298507462686567	0.2	134
0.5346534653465347	0.4	202
0.5403726708074534	0.6	161
0.6699029126213593	0.8	103
0.6341463414634146	1.0	41
0.225	0.0	40
0.38738738738738737	0.2	111
0.5270935960591133	0.4	203
0.5529411764705883	0.6	170
0.6605504587155964	0.8	109
0.5957446808510638	1.0	47
0.358974358974359	0.0	39
0.36220472440944884	0.2	127
0.5406698564593302	0.4	209
0.5471698113207547	0.6	159
0.6476190476190476	0.8	105
0.6097560975609756	1.0	41
0.2765957446808511	0.0	47
0.4180327868852459	0.2	122
0.5276381909547738	0.4	199
0.5389221556886228	0.6	167
0.6464646464646465	0.8	99
0.6521739130434783	1.0	46
0.23529411764705882	0.0	34
0.3897058823529412	0.2	136
0.5396039603960396	0.4	202
0.5497076023391813	0.6	171
0.6428571428571429	0.8	98
0.6666666666666666	1.0	39
0.28205128205128205	0.0	39
0.4122137404580153	0.2	131
0.53125	0.4	192
0.5357142857142857	0.6	168
0.6542056074766355	0.8	107
0.6046511627906976	1.0	43
0.25	0.0	40
0.392	0.2	125
0.5323383084577115	0.4	201
0.5325443786982249	0.6	169
0.6886792452830188	0.8	106
0.6153846153846154	1.0	39
0.2926829268292683	0.0	41
0.390625	0.2	128
0.5210526315789473	0.4	190
0.5706214689265536	0.6	177
0.6422018348623854	0.8	109
0.6	1.0	35
0.1951219512195122	0.0	41
0.4322033898305085	0.2	118
0.5148514851485149	0.4	202
0.5357142857142857	0.6	168
0.6826923076923077	0.8	104
0.6170212765957447	1.0	47
0.2702702702702703	0.0	37
0.34210526315789475	0.2	114
0.5588235294117647	0.4	204
0.5340909090909091	0.6	176
0.6666666666666666	0.8	99
0.6	1.0	50
0.32432432432432434	0.0	37
0.3805309734513274	0.2	113
0.4797979797979798	0.4	198
0.5536723163841808	0.6	177
0.6782608695652174	0.8	115
0.675	1.0	40
0.2857142857142857	0.0	42
0.4016393442622951	0.2	122
0.5233160621761658	0.4	193
0.5402298850574713	0.6	174
0.6571428571428571	0.8	105
0.6363636363636364	1.0	44
0.2222222222222222	0.0	36
0.41353383458646614	0.2	133
0.5388888888888889	0.4	180
0.5164835164835165	0.6	182
0.6862745098039216	0.8	102
0.6170212765957447	1.0	47
0.34146341463414637	0.0	41
0.3557692307692308	0.2	104
0.5106382978723404	0.4	188
0.5722222222222222	0.6	180
0.6260162601626016	0.8	123
0.5909090909090909	1.0	44
0.2	0.0	40
0.44166666666666665	0.2	120
0.5025125628140703	0.4	199
0.536723163841808	0.6	177
0.6759259259259259	0.8	108
0.6666666666666666	1.0	36
0.2702702702702703	0.0	37
0.38095238095238093	0.2	126
0.518324607329843	0.4	191
0.5511363636363636	0.6	176
0.6886792452830188	0.8	106
0.5909090909090909	1.0	44
0.3	0.0	40
0.4369747899159664	0.2	119
0.5120772946859904	0.4	207
0.5370370370370371	0.6	162
0.646551724137931	0.8	116
0.5833333333333334	1.0	36
0.19444444444444445	0.0	36
0.43089430894308944	0.2	123
0.5164319248826291	0.4	213
0.525	0.6	160
0.6666666666666666	0.8	108
0.675	1.0	40
0.3235294117647059	0.0	34
0.375	0.2	120
0.5	0.4	206
0.563953488372093	0.6	172
0.6698113207547169	0.8	106
0.6190476190476191	1.0	42
0.2631578947368421	0.0	38
0.3826086956521739	0.2	115
0.49748743718592964	0.4	199
0.5568181818181818	0.6	176
0.6818181818181818	0.8	110
0.6428571428571429	1.0	42
0.37142857142857144	0.0	35
0.3629032258064516	0.2	124
0.5497630331753555	0.4	211
0.5279503105590062	0.6	161
0.6260869565217392	0.8	115
0.6470588235294118	1.0	34
0.23076923076923078	0.0	39
0.3523809523809524	0.2	105
0.5217391304347826	0.4	207
0.5842696629213483	0.6	178
0.638095238095238	0.8	105
0.6086956521739131	1.0	46
0.175	0.0	40
0.4	0.2	110
0.5192307692307693	0.4	208
0.56	0.6	175
0.6568627450980392	0.8	102
0.6444444444444445	1.0	45
0.19444444444444445	0.0	36
0.3893805309734513	0.2	113
0.5336538461538461	0.4	208
0.5542168674698795	0.6	166
0.6060606060606061	0.8	99
0.6724137931034483	1.0	58
0.28205128205128205	0.0	39
0.4090909090909091	0.2	132
0.5270935960591133	0.4	203
0.5316455696202531	0.6	158
0.6857142857142857	0.8	105
0.5813953488372093	1.0	43
0.3333333333333333	0.0	39
0.4230769230769231	0.2	130
0.49514563106796117	0.4	206
0.5542168674698795	0.6	166
0.6565656565656566	0.8	99
0.65	1.0	40
0.24324324324324326	0.0	37
0.3671875	0.2	128
0.5359116022099447	0.4	181
0.5485714285714286	0.6	175
0.6846846846846847	0.8	111
0.5833333333333334	1.0	48
0.2903225806451613	0.0	31
0.38016528925619836	0.2	121
0.5467980295566502	0.4	203
0.5588235294117647	0.6	170
0.5877192982456141	0.8	114
0.6097560975609756	1.0	41
0.2564102564102564	0.0	39
0.4108527131782946	0.2	129
0.5157894736842106	0.4	190
0.5469613259668509	0.6	181
0.6435643564356436	0.8	101
0.7	1.0	40
0.35135135135135137	0.0	37
0.36666666666666664	0.2	120
0.5130890052356021	0.4	191
0.538860103626943	0.6	193
0.6836734693877551	0.8	98
0.6585365853658537	1.0	41
0.2972972972972973	0.0	37
0.3923076923076923	0.2	130
0.5353535353535354	0.4	198
0.5348837209302325	0.6	172
0.65	0.8	100
0.6511627906976745	1.0	43
0.3055555555555556	0.0	36
0.3968253968253968	0.2	126
0.5226130653266332	0.4	199
0.5174418604651163	0.6	172
0.6990291262135923	0.8	103
0.6136363636363636	1.0	44
0.2972972972972973	0.0	37
0.3706896551724138	0.2	116
0.5265700483091788	0.4	207
0.5340909090909091	0.6	176
0.6851851851851852	0.8	108
0.6111111111111112	1.0	36
0.2682926829268293	0.0	41
0.3826086956521739	0.2	115
0.518324607329843	0.4	191
0.5617977528089888	0.6	178
0.6415094339622641	0.8	106
0.6326530612244898	1.0	49
0.29411764705882354	0.0	34
0.35964912280701755	0.2	114
0.5124378109452736	0.4	201
0.5755813953488372	0.6	172
0.6410256410256411	0.8	117
0.5952380952380952	1.0	42
0.24324324324324326	0.0	37
0.3951612903225806	0.2	124
0.5661375661375662	0.4	189
0.5222222222222223	0.6	180
0.6095238095238096	0.8	105
0.6666666666666666	1.0	45
0.2926829268292683	0.0	41
0.37681159420289856	0.2	138
0.5482233502538071	0.4	197
0.5348837209302325	0.6	172
0.6704545454545454	0.8	88
0.6818181818181818	1.0	44
0.28205128205128205	0.0	39
0.4067796610169492	0.2	118
0.5098039215686274	0.4	204
0.5813953488372093	0.6	172
0.6190476190476191	0.8	105
0.5952380952380952	1.0	42
0.28205128205128205	0.0	39
0.3925925925925926	0.2	135
0.5467980295566502	0.4	203
0.52	0.6	175
0.7111111111111111	0.8	90
0.6052631578947368	1.0	38
0.2619047619047619	0.0	42
0.38333333333333336	0.2	120
0.5196078431372549	0.4	204
0.5906432748538012	0.6	171
0.6372549019607843	0.8	102
0.5853658536585366	1.0	41
0.30303030303030304	0.0	33
0.38848920863309355	0.2	139
0.5472636815920398	0.4	201
0.5209580838323353	0.6	167
0.6831683168316832	0.8	101
0.5897435897435898	1.0	39
0.23529411764705882	0.0	34
0.4274193548387097	0.2	124
0.4897959183673469	0.4	196
0.554945054945055	0.6	182
0.6601941747572816	0.8	103
0.6585365853658537	1.0	41
0.3	0.0	40
0.35537190082644626	0.2	121
0.5538461538461539	0.4	195
0.5375722543352601	0.6	173
0.6513761467889908	0.8	109
0.6190476190476191	1.0	42
0.24390243902439024	0.0	41
0.37719298245614036	0.2	114
0.5463917525773195	0.4	194
0.5459459459459459	0.6	185
0.6372549019607843	0.8	102
0.6363636363636364	1.0	44
0.2894736842105263	0.0	38
0.3442622950819672	0.2	122
0.5472636815920398	0.4	201
0.5352941176470588	0.6	170
0.6728971962616822	0.8	107
0.6428571428571429	1.0	42
0.2647058823529412	0.0	34
0.39669421487603307	0.2	121
0.515625	0.4	192
0.5232558139534884	0.6	172
0.6752136752136753	0.8	117
0.6363636363636364	1.0	44
0.2702702702702703	0.0	37
0.40458015267175573	0.2	131
0.545	0.4	200
0.5406976744186046	0.6	172
0.6413043478260869	0.8	92
0.6041666666666666	1.0	48
0.30303030303030304	0.0	33
0.39552238805970147	0.2	134
0.535	0.4	200
0.5146198830409356	0.6	171
0.660377358490566	0.8	106
0.6944444444444444	1.0	36
0.3333333333333333	0.0	33
0.3819444444444444	0.2	144
0.5583756345177665	0.4	197
0.5321637426900585	0.6	171
0.6451612903225806	0.8	93
0.6190476190476191	1.0	42
0.2727272727272727	0.0	33
0.3504273504273504	0.2	117
0.5329949238578681	0.4	197
