	False Positive Rate	True Positive Rate	Threshold
0	0.0	0.0	inf
1	0.0021929824561403508	0.0	0.9994651789156267
2	0.0043859649122807015	0.0	0.9986076886577343
3	0.0043859649122807015	0.022727272727272728	0.9924155212778031
4	0.008771929824561403	0.022727272727272728	0.9872959799388555
5	0.008771929824561403	0.02727272727272727	0.9868796304310306
6	0.013157894736842105	0.02727272727272727	0.9770092730676629
7	0.013157894736842105	0.03636363636363636	0.9704570443556363
8	0.02850877192982456	0.03636363636363636	0.9556155361813904
9	0.02850877192982456	0.05454545454545454	0.9493418363606902
10	0.039473684210526314	0.05454545454545454	0.9384387862500135
11	0.039473684210526314	0.06363636363636363	0.9347055306150883
12	0.05043859649122807	0.06363636363636363	0.9145624461953821
13	0.05043859649122807	0.06818181818181818	0.9124162163326015
14	0.05701754385964912	0.06818181818181818	0.9090736197392076
15	0.05701754385964912	0.07727272727272727	0.9048310152645762
16	0.05921052631578947	0.07727272727272727	0.9040223389002849
17	0.05921052631578947	0.08181818181818182	0.9027782015520074
18	0.06140350877192982	0.08181818181818182	0.9023759785622936
19	0.06140350877192982	0.09090909090909091	0.8919865303465339
20	0.06798245614035088	0.09090909090909091	0.8878011267832059
21	0.06798245614035088	0.09545454545454546	0.8841115630876679
22	0.07017543859649122	0.09545454545454546	0.8834497723407551
23	0.07017543859649122	0.1	0.8763459109522652
24	0.07456140350877193	0.1	0.8664688996634632
25	0.07456140350877193	0.10454545454545454	0.8645628669277704
26	0.07675438596491228	0.10454545454545454	0.86345223086525
27	0.07675438596491228	0.11363636363636363	0.8623901027704404
28	0.08114035087719298	0.11363636363636363	0.8595508159629659
29	0.08114035087719298	0.15	0.8342894962101192
30	0.08771929824561403	0.15	0.8291757184462861
31	0.08771929824561403	0.16818181818181818	0.8165796820352811
32	0.09429824561403509	0.16818181818181818	0.8127974579106569
33	0.09429824561403509	0.17272727272727273	0.7970833762348097
34	0.09868421052631579	0.17272727272727273	0.7921969621808322
35	0.09868421052631579	0.18181818181818182	0.7897841858394744
36	0.10087719298245613	0.18181818181818182	0.7884191222729146
37	0.10087719298245613	0.18636363636363637	0.7859290090484395
38	0.11403508771929824	0.18636363636363637	0.7715589250865925
39	0.11403508771929824	0.2	0.7634270866541903
40	0.1206140350877193	0.2	0.7609563891413325
41	0.1206140350877193	0.20909090909090908	0.7541523359503045
42	0.12280701754385964	0.20909090909090908	0.7513721513596588
43	0.12280701754385964	0.21363636363636362	0.7499593138575007
44	0.125	0.21363636363636362	0.7489843701525842
45	0.125	0.22272727272727272	0.7475607336689225
46	0.12719298245614036	0.22272727272727272	0.7453796739149926
47	0.12719298245614036	0.22727272727272727	0.7436668852845085
48	0.12938596491228072	0.22727272727272727	0.7417542870988827
49	0.12938596491228072	0.23636363636363636	0.7375181802500979
50	0.1337719298245614	0.23636363636363636	0.7335945618029936
51	0.1337719298245614	0.2409090909090909	0.7330671233975837
52	0.13596491228070176	0.2409090909090909	0.7316071355324119
53	0.13596491228070176	0.24545454545454545	0.7295815858975198
54	0.14035087719298245	0.24545454545454545	0.7216890956849542
55	0.14035087719298245	0.25	0.7171979296249049
56	0.1425438596491228	0.25	0.716510244281837
57	0.1425438596491228	0.2545454545454545	0.714552056621177
58	0.14912280701754385	0.2545454545454545	0.709939445402058
59	0.14912280701754385	0.2590909090909091	0.7094756621484418
60	0.1513157894736842	0.2590909090909091	0.7069863886525914
61	0.1513157894736842	0.2636363636363636	0.7049264142515606
62	0.15789473684210525	0.2636363636363636	0.6964619796270121
63	0.15789473684210525	0.2727272727272727	0.694348204252327
64	0.17324561403508773	0.2727272727272727	0.6830163714413375
65	0.17324561403508773	0.2818181818181818	0.677955147676716
66	0.17982456140350878	0.2818181818181818	0.669333099510902
67	0.17982456140350878	0.2863636363636364	0.6686996559050724
68	0.18640350877192982	0.2863636363636364	0.6635361436914669
69	0.18640350877192982	0.2909090909090909	0.6606019838832101
70	0.19078947368421054	0.2909090909090909	0.6591745718868063
71	0.19078947368421054	0.29545454545454547	0.6588206345270949
72	0.21271929824561403	0.29545454545454547	0.6424652484558077
73	0.21271929824561403	0.3	0.6410246802878509
74	0.21929824561403508	0.3	0.6395345176366565
75	0.21929824561403508	0.3090909090909091	0.6351122903193278
76	0.22149122807017543	0.3090909090909091	0.6338355272973789
77	0.22149122807017543	0.31363636363636366	0.6300078182920146
78	0.2236842105263158	0.31363636363636366	0.6290727733484738
79	0.2236842105263158	0.3181818181818182	0.6283022646351882
80	0.22587719298245615	0.3181818181818182	0.6278025937995194
81	0.22587719298245615	0.32272727272727275	0.626698717582261
82	0.23026315789473684	0.32272727272727275	0.6220875075821806
83	0.23026315789473684	0.33636363636363636	0.6142329618089304
84	0.23464912280701755	0.33636363636363636	0.6122800004789902
85	0.23464912280701755	0.3409090909090909	0.6117498582032643
86	0.23903508771929824	0.3409090909090909	0.6081112624726025
87	0.23903508771929824	0.34545454545454546	0.6068594899583967
88	0.2412280701754386	0.34545454545454546	0.6057972463883791
89	0.2412280701754386	0.35	0.6048830488744512
90	0.24561403508771928	0.35	0.596638470468733
91	0.24561403508771928	0.35909090909090907	0.5909923102376743
92	0.2543859649122807	0.35909090909090907	0.5866076275887819
93	0.2543859649122807	0.37272727272727274	0.5842032859431573
94	0.2565789473684211	0.37272727272727274	0.5798238107528974
95	0.2565789473684211	0.37727272727272726	0.5797009059519389
96	0.26535087719298245	0.37727272727272726	0.5758019261404982
97	0.26535087719298245	0.38181818181818183	0.5738528178576858
98	0.2719298245614035	0.38181818181818183	0.5693812566098873
