feature	importance 0	importance 1	importance 2	Mean Importance	Panel
TRY3	0.0924761488024691	0.0807147152942253	0.21385440007675585	0.12901508805781675	Renal
DSG2	0.19631718510696589	0.0019011502092655896	0.1884059316579596	0.1288747556580637	Renal
ACTN1	0.05476137935783272	0.23766863980494818	0.09382655745565421	0.12875219220614503	Renal
HPT	0.14034666345770905	0.005199866635279974	0.24005792430790507	0.12853481813363135	Renal
PXDC2	0.1482717672519642	0.10158756530754108	0.1353465188880681	0.12840195048252445	Renal
MRC1	0.2317982231414471	0.14775590666214153	0.0046903131278785695	0.12808148097715572	Renal
TENA	0.25163858591603133	0.09581403633473456	0.036363673027710826	0.12793876509282556	Renal
PROF1	0.04089430375201304	0.2722751657386987	0.06884299174202656	0.12733748707757944	Renal
CAP1	0.025875365273621102	0.3522754121418181	0.002286159081181164	0.12681231216554015	Renal
CSF1R	0.046840137383018454	0.05728417112967447	0.2721263937859339	0.12541690076620893	Renal
CAD13	0.13228119269275412	0.0070331098203553185	0.23565453204242048	0.12498961151850997	Renal
PON3	0.1603626099615292	0.08553680952460728	0.1244297829360477	0.12344306747406138	Renal
LAMP2	0.06089761452745444	0.20448647934738529	0.10473892633583316	0.1233743400702243	Renal
K1C10	0.15602649099044044	0.09140390827056274	0.11974840015840116	0.12239293313980144	Renal
ADA2	0.15783353482485799	0.13830442896746378	0.07037281050571777	0.12217025809934651	Renal
MA1A1	0.18561031738542103	0.14246135256387008	0.03693996894816163	0.12167054629915092	Renal
FIBG	0.08226150272770134	0.0749375051883496	0.20344455009875825	0.12021451933826972	Renal
K22E	0.04316959017569603	0.12255256951201948	0.19246893244091462	0.11939703070954337	Renal
FBLN1	0.1172344094851096	0.031027879973629872	0.19705253659242444	0.11510494201705464	Renal
ALBU	0.09972129101303741	0.03494845548142198	0.21038342322130252	0.11501772323858732	Renal
CERU	0.07314747257002346	0.12995309678433678	0.13242444102548057	0.11184167012661361	Renal
GP1BA	0.21753767318484538	0.10379630012695093	0.013409286339563434	0.11158108655045325	Renal
1433Z	0.16285556881192473	0.16078849035216725	0.007268102014194222	0.1103040537260954	Renal
APOA2	0.03390525805772401	0.24109431525491934	0.05311711283209146	0.1093722287149116	Renal
ITIH2	0.06715246532911642	0.06860831637745003	0.1828455272283758	0.10620210297831408	Renal
ITIH4	0.074240380869215	0.08377792558334721	0.15798197254023974	0.10533342633093397	Renal
QSOX1	0.21560229037614156	0.015608598587764744	0.08276153320188179	0.10465747405526271	Renal
TENX	0.0010494983942723043	0.16974417024860833	0.14247435425907423	0.10442267430065162	Renal
CO7	0.16007176768329565	0.041159697310801706	0.11192324851531164	0.10438490450313632	Renal
RNAS4	0.1776078778949439	0.07969451278109249	0.05222688138893544	0.10317642402165728	Renal
ITIH3	0.062052911423537346	0.04110667377872324	0.20156539218020394	0.10157499246082151	Renal
PLSL	0.0698865800923433	0.05948051864565789	0.17440421243041188	0.10125710372280435	Renal
RS27A	0.028470660424956613	0.05848740467193498	0.21485556352076224	0.10060454287255127	Renal
VINC	0.07624176948474955	0.008717564271733301	0.21530427933691673	0.10008787103113319	Renal
CO3	0.1702849982637521	0.055378706046931084	0.07304150099965934	0.09956840177011417	Renal
PCOC1	0.15378334925123166	0.05993385859847553	0.07850862169175228	0.09740860984715316	Renal
CMGA	0.09260843163669609	0.13976262364671246	0.05940089806445615	0.09725731778262157	Renal
CO6A3	0.19785024206931398	0.0583243418388798	0.03223453039631795	0.09613637143483726	Renal
K2C1	0.00351511092131652	0.08556137304612431	0.19755986541576986	0.09554544979440356	Renal
