feature	importance 0	importance 1	importance 2	Mean Importance	Panel
C4BPB	0.18816862841122461	0.5029350284193832	0.31928208783619044	0.3367952482222661	CNS
ITIH3	0.26024551599202783	0.6304459135391457	0.10407010247174485	0.33158717733430615	CNS
C163A	0.2638310090596204	0.6535669155931686	0.07458604283692293	0.33066132249657065	CNS
FBLN1	0.3903630375107192	0.23196663492249212	0.36719107176953414	0.32984024806758183	CNS
ANGI	0.28727520485701097	0.1666217397614655	0.5327391763547432	0.32887870699107324	CNS
H4	0.01753290918769996	0.5601513863625588	0.40854502003970955	0.3287431051966561	CNS
CFAB	0.36147730421381336	0.25877077571479634	0.3648980080950777	0.3283820293412291	CNS
ECM1	0.22102850449612405	0.1832447029167588	0.5793142036722527	0.32786247036171184	CNS
TPM3	0.4492189642995811	0.25901646612309126	0.2730178524396751	0.3270844276207825	CNS
F13A	0.26334277578501336	0.35467687037669055	0.3609521334419649	0.3263239265345563	CNS
AFAM	0.4808026794099506	0.3411058625962041	0.14622219617579682	0.3227102460606505	CNS
CO6A3	0.4760980074797749	0.18827244725938178	0.2955465109880919	0.31997232190908287	CNS
FIBG	0.46562694856960174	0.12916788342982857	0.36377985645646455	0.31952489615196494	CNS
QSOX1	0.15315635231914435	0.6159208866240671	0.18605804852883917	0.3183784291573502	CNS
NID1	0.17949781635078071	0.7088237153816639	0.05808982867526292	0.31547045346923586	CNS
FA11	0.31452462796677627	0.17550830823183597	0.44899089154230964	0.3130079425803073	CNS
A1BG	0.3070889975658419	0.30333777941543816	0.32747685258958803	0.3126345431902894	CNS
CD5L	0.4404787338290321	0.00499326118156009	0.49138882190310407	0.3122869389712321	CNS
TBA4A	0.4587449276341187	0.15594015529371252	0.3149943813648833	0.3098931547642381	CNS
ANT3	0.3239864891999702	0.31867354944994264	0.2832883429159169	0.30864946052194325	CNS
SAA2	0.24182253400811185	0.334494558581726	0.3299908161604563	0.30210263625009803	CNS
A2MG	0.48329089595270663	0.12789323480514225	0.2787894630558947	0.2966578646045812	CNS
LBP	0.23215996381372064	0.18699243406331711	0.47029595086046166	0.2964827829124998	CNS
ACTN1	0.3585047932506847	0.15836944716309337	0.3717832636992013	0.2962191680376598	CNS
PPIA	0.24176668997090076	0.27929982581735324	0.3671046509296183	0.29605705557262413	CNS
FGL1	0.7133985299936257	0.0786246646170062	0.09442765946559026	0.2954836180254074	CNS
HPTR	0.296123881919583	0.33904413713210835	0.23549616338475796	0.2902213941454831	CNS
RS27A	0.27083714773940004	0.3797663406263004	0.21805789481489496	0.2895537943935318	CNS
APOC4	0.18274597978314747	0.2502304593886055	0.4275622954858343	0.2868462448858624	CNS
PCOC1	0.2795906179484131	0.4941486129092067	0.07757488666932688	0.28377137250898227	CNS
NCAM1	0.39657126094145295	0.19511285406446152	0.25702542232099784	0.2829031791089707	CNS
ZPI	0.22665227877303534	0.40068517439049117	0.21784449091898014	0.2817273146941689	CNS
PON1	0.31407379781261074	0.11989436820514603	0.40378280289413093	0.27925032297062924	CNS
APOL1	0.18635749601431573	0.39395601457110657	0.25630435948878383	0.27887262335806867	CNS
SODC	0.45638210267641	0.22097957984513278	0.15640070295833916	0.27792079515996065	CNS
HRG	0.2947832164634236	0.1460267484184102	0.3799354307126609	0.2735817985314982	CNS
CFAD	0.233885801876361	0.4113075324430989	0.16769156379974468	0.27096163270640156	CNS
APOC1	0.3477468937757397	0.06149695742718483	0.4029669882601262	0.2707369464876836	CNS
ACTS	0.30158676105575405	0.10142993402482475	0.40072837917104825	0.26791502475054235	CNS
C1QC	0.12875508310160358	0.22121122230604334	0.44053736603410065	0.2635012238139159	CNS
CSPG2	0.5059403897240178	0.05044669381030656	0.2216287853685525	0.2593386229676256	CNS
GELS	0.1552368449556481	0.03902683564752822	0.5795216571140318	0.25792844590573605	CNS
ITB3	0.2625461251067077	0.3803569997413803	0.13031567549326956	0.2577396001137859	CNS
CO6A1	0.3612131124796908	0.07515138373794794	0.3354723208038331	0.25727893900715726	CNS
ITA2B	0.27011814264950257	0.179341305336993	0.3176177304249302	0.25569239280380857	CNS
VWF	0.2887691683445629	0.39997897098120755	0.07642901504116595	0.25505905145564545	CNS
LKHA4	0.08600248316256061	0.5164142596292987	0.1610799847864961	0.2544989091927851	CNS
CRAC1	0.27610657291128976	0.21498188154214715	0.25953099594159484	0.25020648346501057	CNS
FCN2	0.1818691242367637	0.4788687122604246	0.08212898394133518	0.24762227347950783	CNS
PROP	0.012528197206015803	0.3414971733121393	0.37946454456475187	0.244496638360969	CNS
APOF	0.2917118316228135	0.15437266725091336	0.2853134281936762	0.24379930902246771	CNS
IPSP	0.11281559112032268	0.23868391295421018	0.3720673910187439	0.24118896503109225	CNS
TSP4	0.20902642680911301	0.30598026685431307	0.20078815045661788	0.23859828137334801	CNS
PGRP2	0.3097593403362758	0.22036892368938235	0.18514347894425753	0.23842391432330523	CNS
CETP	0.24578004280096655	0.3320699360755638	0.1327649062346983	0.23687162837040954	CNS
KRT85	0.18871150910616388	0.13846184984097637	0.3678152406748527	0.23166286654066434	CNS
A2GL	0.2046877652030198	0.001994578614302229	0.48346506966664693	0.23004913782798964	CNS
APOB	0.09896937630004699	0.2633925799928293	0.32717547949284737	0.22984581192857453	CNS
HABP2	0.14875194234605052	0.27479819436134	0.260299444046188	0.22794986025119282	CNS
CALM1	0.08619594322313856	0.12971756011429883	0.4675151898409284	0.22780956439278857	CNS
ICAM2	0.27448180205878075	0.21579678148482442	0.1907238877953531	0.22700082377965278	CNS
PSPB	0.27089130496157804	0.22973953093049573	0.17720658025270328	0.22594580538159237	CNS
EIF3M	0.2683826801627756	0.261778985469981	0.13981717850747524	0.22332628138007726	CNS
HBE	0.07079452690811514	0.3463203321788692	0.25197283231527623	0.22302923046742018	CNS
COL10	0.21377832356328635	0.2468531411234896	0.2074948114649998	0.2227087587172586	CNS
PROC	0.18586092530143372	0.22630783950491637	0.24625212793196777	0.21947363091277264	CNS
LG3BP	0.2334915320729205	0.21716740558703604	0.20699911208404762	0.21921934991466807	CNS
TTHY	0.18567100615773124	0.12416075507245901	0.3475360295182852	0.21912259691615846	CNS
1433Z	0.15674248560943324	0.32929514273953464	0.1689713937874867	0.21833634071215155	CNS
ACTB	0.2788368024873813	0.27934206570739684	0.09672510137371444	0.21830132318949755	CNS
LDHA	0.1709130823296287	0.20599143726488542	0.2747589412080952	0.21722115360086977	CNS
CXCL7	0.204682241906475	0.3085670085844274	0.1361657473531595	0.21647166594802067	CNS
CO9	0.025545547801896096	0.48261262984603553	0.1306651671001383	0.2129411149160233	CNS
IL1AP	0.07612885238325079	0.34913214072005144	0.21186428686571207	0.21237509332300478	CNS
COL11	0.11397548257292264	0.35124925363910753	0.1711563287543466	0.21212702165545894	CNS
TBB5	0.2932665477253986	0.07332716637053173	0.26746221016371713	0.21135197475321585	CNS
VTDB	0.020664867986475873	0.3415331482515291	0.26015213205167736	0.2074500494298941	CNS
CBPB2	0.07366592621010333	0.23882179971289755	0.29785065098565566	0.20344612563621886	CNS
KLKB1	0.0026901531299136673	0.4375988101516345	0.16985779994191916	0.20338225440782243	CNS
LAMP1	0.3516160700186146	0.14464005212826217	0.10704731140220847	0.20110114451636174	CNS
HGFA	0.04778822184623833	0.21247876063516363	0.34194610745612364	0.20073769664584185	CNS
DSG2	0.2769827223037371	0.12628780825124475	0.1984942178876396	0.2005882494808738	CNS
APOD	0.16504818792313483	0.02226213564749636	0.41068032084803924	0.19933021480622348	CNS
C4BPA	0.026720736865200774	0.20342497552231548	0.36377353734621104	0.19797308324457577	CNS
CHLE	0.2836978825798992	0.24619296228425372	0.06370780346655687	0.1978662161102366	CNS
PLF4	0.2859128416725585	0.21126689278878177	0.09492731408026138	0.19736901618053385	CNS
SODE	0.21348232781419202	0.01247072587784465	0.36555042864295956	0.19716782744499875	CNS
KAIN	0.19627870264238853	0.2517363464113252	0.14263218077175394	0.19688240994182257	CNS
