feature	importance 0	importance 1	importance 2	Mean Importance	Panel
FHR4	0.3191716096923268	0.2521066726036991	0.49236413167711457	0.35454747132438014	Coag
FCG3A	0.3158466471924353	0.5867497136801676	0.14126296912997283	0.3479531100008586	Coag
CFAI	0.2427021913585488	0.32642303495741043	0.4736683701811313	0.34759786549903016	Coag
PROC	0.30667537236745634	0.5643077464133459	0.1471226614826729	0.3393685934211584	Coag
THBG	0.4062691630738424	0.38900782689622365	0.22211148568954675	0.33912949188653757	Coag
PROF1	0.1765034216738104	0.49242006888491224	0.34665904419908306	0.33852751158593525	Coag
FCN3	0.2920229700903548	0.01611542058613681	0.7069652897324973	0.338367893469663	Coag
A1AT	0.42914574783237214	0.12524735879786775	0.458001730707198	0.33746494577914593	Coag
LYAM1	0.2871173504961094	0.3579040480008643	0.36009834734499935	0.33503991528065774	Coag
GPX3	0.2651270917305963	0.27030183046122047	0.4623313923737333	0.33258677152185	Coag
GSTO1	0.3105850824299279	0.3339172793103612	0.35166883707748947	0.33205706627259285	Coag
TENA	0.3645740417223303	0.21621588010035536	0.39487407473682257	0.3252213321865028	Coag
A2AP	0.13167462715458092	0.3337863675839741	0.4716721092741992	0.31237770133758475	Coag
CO8A	0.3502273599133086	0.27445743626292224	0.3104854986106728	0.31172343159563454	Coag
PTGDS	0.3231307880086733	0.52614425672799	0.08045757889031935	0.3099108745423275	Coag
ITIH2	0.2494281313822311	0.2718721731631237	0.4074043436661383	0.3095682160704977	Coag
CO5	0.057122355515197475	0.40367107193746044	0.4660513307606853	0.3089482527377811	Coag
FHR1	0.33713083108156605	0.40493593092164204	0.17411235784926737	0.3053930399508252	Coag
LAMP1	0.2898751357552274	0.3076356145641623	0.30825905555822486	0.30192326862587154	Coag
GELS	0.3665059114297996	0.20330193167862326	0.3207502610614095	0.2968527013899441	Coag
C1QA	0.3729683146975681	0.14223332176677908	0.3745287599364134	0.2965767988002535	Coag
IBP2	0.21071489786376332	0.26033505979966476	0.41338656444496574	0.2948121740361313	Coag
CO9	0.3786035330108051	0.1474360714647239	0.3421492641540631	0.28939628954319735	Coag
F13A	0.4091172213614832	0.34962371829491423	0.09938135070739719	0.2860407634545982	Coag
A1AG2	0.43265979619510037	0.094099285513465	0.32247009460954235	0.2830763921060359	Coag
PTPRG	0.30439844433030055	0.1747030572716734	0.3541585816040424	0.27775336106867216	Coag
ECM1	0.008708653576875025	0.4763205284072313	0.3411361121045063	0.2753884313628709	Coag
APOF	0.1769661712662025	0.3386781180006411	0.29849303375267433	0.27137910767317264	Coag
ENPL	0.47644407817092066	0.13680585557392433	0.1887945981467934	0.2673481772972128	Coag
ATRN	0.13489231211695768	0.23492001015147185	0.4252203807381784	0.26501090100220265	Coag
C1RL	0.2509521704139955	0.3121000589322003	0.22967082798320876	0.26424101910980147	Coag
SAA4	0.1978416424496892	0.32222275182629817	0.27000316102232585	0.2633558517661044	Coag
APOH	0.1621551624901499	0.4204443219361976	0.20652250047813347	0.263040661634827	Coag
APOC1	0.26437077392232444	0.40634104000735477	0.11837779845736951	0.2630298707956829	Coag
SAA2	0.28730967774550215	0.2511102927332204	0.24861749387530152	0.26234582145134133	Coag
FBLN1	0.22694272339610316	0.27614291813083974	0.28242288996342924	0.26183617716345736	Coag
A1AG1	0.08496087255089099	0.22723649182212502	0.46814886271767836	0.2601154090302315	Coag
CO3	0.3462946649087325	0.12458184564119387	0.3091995122256878	0.26002534092520474	Coag
LYSC	0.40699713819274413	0.3146965319635938	0.052921136735765546	0.2582049356307012	Coag
CFAB	0.156513325406155	0.3875686136166533	0.2272535907868769	0.25711184326989506	Coag
KLKB1	0.255942805907415	0.35787698870540935	0.1546158695184673	0.2561452213770972	Coag
VCAM1	0.3653481972552495	0.25344190212539847	0.13322627360586267	0.25067212432883684	Coag
COF1	0.26557587393117316	0.18669879725110264	0.2876308927230811	0.2466351879684523	Coag
ALDOB	0.31778724461656654	0.17445863950948906	0.24024075443049162	0.24416221285218243	Coag
BIP	0.20748944316312598	0.26065317965987655	0.25289996474595433	0.2403475291896523	Coag
PROP	0.2028972261167214	0.4223390625882263	0.08015816972468143	0.23513148614320967	Coag
ITIH4	0.08464256354155177	0.5309021347362523	0.08558840444824947	0.2337110342420178	Coag
CO6A3	0.284899550480145	0.355260251154625	0.058461588234901746	0.23287379662322394	Coag
DOPO	0.3098897741230246	0.35396272666680034	0.03435078516569712	0.23273442865184069	Coag
IBP7	0.4942954951606802	0.16927111462982425	0.03337555563950387	0.2323140551433361	Coag
CMGA	0.08703767137757197	0.4962799228146549	0.11306472413000238	0.23212743944074307	Coag
PHLD	0.2951787072599999	0.2399144700304128	0.1584127689137842	0.2311686487347323	Coag
FA12	0.17236079384771805	0.11743958875763005	0.4001705913086524	0.22999032463800018	Coag
S10A9	0.2740051127222285	0.2648410253793341	0.14833804703072345	0.2290613950440953	Coag
ADIPO	0.15206426084847963	0.4187836149521848	0.11540942249751371	0.2287524327660594	Coag
NOE1	0.19200813729178187	0.18128442564379707	0.31077943917410117	0.2280240007032267	Coag
KNG1	0.15453063273136425	0.2977217348788124	0.22535487072374222	0.22586907944463963	Coag
TRFE	0.4213799611190586	0.22128174267315298	0.03336212199214826	0.22534127526145328	Coag
HGFA	0.18521718710971163	0.43684030489265	0.053527338175749714	0.22519494339270377	Coag
IL1AP	0.10580517645975607	0.11913444034251726	0.44706338536417356	0.22400100072214899	Coag
BTD	0.17126362569262277	0.3192294686733191	0.17558586066517445	0.22202631834370545	Coag
TRY1	0.1411467757911578	0.37730616110806015	0.1463303333847366	0.22159442342798483	Coag
MBL2	0.1461374188302541	0.35484731957725624	0.1618991461664964	0.22096129485800223	Coag
ACTN4	0.10402651720829828	0.06170338079541339	0.49623296529480265	0.22065428776617146	Coag
LUM	0.1302485115155422	0.29114819758518196	0.23417240473984577	0.21852303794685665	Coag
CO8G	0.23412312294426615	0.1795647398504092	0.23548374916762238	0.21639053732076588	Coag
FIBA	0.191494224614058	0.2870476758297948	0.1684817587537822	0.21567455306587835	Coag
MUC18	0.43995511377478697	0.19244248053769444	0.011933596065368066	0.21477706345928316	Coag
CO2	0.006069391536507642	0.41221892352043354	0.22018976144979902	0.21282602550224672	Coag
AACT	0.2624280581080168	0.27609373656398273	0.09870439949898002	0.21240873139032654	Coag
SPP24	0.33018002503006366	0.08640862473494429	0.21411834242450042	0.2102356640631695	Coag
F13B	0.040120150323497424	0.03976078642712981	0.5454875508200749	0.20845616252356738	Coag
CALM1	0.2716843197173717	0.013843721359120488	0.3397888048971379	0.2084389486578767	Coag
APOA	0.2370075204294691	0.2051094910565205	0.18098700430241293	0.20770133859613416	Coag
ZA2G	0.2161282821105356	0.2813530914221633	0.12369097849638826	0.2070574506763624	Coag
KPYM	0.2894498177333849	0.13217022202756482	0.18980213931389417	0.203807393024948	Coag
LDHB	0.23984953446887056	0.21210512530209774	0.15323780829432962	0.20173082268843265	Coag
PGRP2	0.01884507210624061	0.24555687609726373	0.3327328199618081	0.1990449227217708	Coag
CD14	0.22616767292470413	0.044478850626241566	0.3215459533512985	0.19739749230074807	Coag
PIGR	0.10911387000394684	0.13851049369186544	0.34334695950817956	0.19699044106799726	Coag
HABP2	0.16322750890438797	0.19989892379581944	0.22722353877979384	0.19678332382666708	Coag
HBE	0.14466025681745515	0.43046923395002357	0.012440148410145855	0.1958565463925415	Coag
COIA1	0.011759922539616276	0.29369964295824896	0.28055837495063685	0.19533931348283404	Coag
THRB	0.015870971530323554	0.25079619152257243	0.3169718475663216	0.19454633687307252	Coag
HGFL	0.2739977195715981	0.07751602131041459	0.22994634645376952	0.1938200291119274	Coag
PCSK9	0.1627559155176201	0.16844420459173845	0.24921760823355324	0.1934725761143039	Coag
CO4B	0.05143369647489634	0.30720443078876647	0.21855373455688912	0.19239728727351732	Coag
DSG2	0.2537842939653394	0.21005096927096217	0.11179921974692483	0.1918781609944088	Coag
FETUB	0.12005848605944978	0.27688633932517215	0.17819745698285253	0.1917140941224915	Coag
B2MG	0.23954587736586216	0.16995538350529263	0.1647585115364179	0.19141992413585754	Coag
TLN1	0.1353502132673245	0.23174047924288524	0.2068317566622801	0.19130748305749665	Coag
CAD13	0.06877076636287098	0.2489094463934302	0.25132906989925186	0.18966976088518436	Coag
FA11	0.24547930225235143	0.025506398827012906	0.29559179002270075	0.18885916370068837	Coag
ALDOA	0.2910896988524669	0.21877509639723622	0.05426052185473064	0.18804177236814457	Coag
CRIS3	0.27771980501982546	0.08046775444697873	0.19901800628746683	0.18573518858475702	Coag
FLNA	0.13136311959947958	0.1383349669501044	0.2872337925543685	0.18564395970131745	Coag
ACTB	0.09716876517195833	0.1513836235117172	0.30758774541505896	0.18538004469957814	Coag
FIBG	0.2523200606848221	0.08214904833618603	0.22048625456724175	0.18498512119608326	Coag
LKHA4	0.056062713675833604	0.23326508122031253	0.2655950253847581	0.18497427342696807	Coag
CFAH	0.33727742885305223	0.013638475485239433	0.19886849613515006	0.1832614668244806	Coag
COL11	0.09342122083538609	0.2547768429453879	0.1987855227519619	0.18232786217757865	Coag
ENOA	0.4291687643169509	0.01512218877324406	0.09713239915189115	0.18047445074736204	Coag
CHLE	0.2643311646523393	0.019174641068497113	0.24768634106022136	0.17706404892701924	Coag
CADH5	0.07296548009941033	0.2901392041192206	0.1677766482173278	0.17696044414531956	Coag
C1QB	0.08973924202179283	0.3058531084607873	0.130785974275784	0.17545944158612137	Coag
PDLI1	0.28439794665478063	0.21611718998198093	0.02383906062545315	0.17478473242073822	Coag
ACTN1	0.09753309480797241	0.09869693154960145	0.32468485490158094	0.17363829375305162	Coag
ANGI	0.29012480762791215	0.14451533524771826	0.08522462726893162	0.173288256714854	Coag
KRT85	0.3120478277276416	0.013859665725149814	0.1937255138745865	0.17321100244245932	Coag
THIO	0.13398401883272393	0.13154244656543523	0.25196161852449916	0.17249602797421945	Coag
AFAM	0.209509069469672	0.10934531745462772	0.19686545684323523	0.1719066145891783	Coag
IBP3	0.1709767449577981	0.15521267190353216	0.18933359652964063	0.171841004463657	Coag
ITA2B	0.2395599437985916	0.06709220085643329	0.20624113684891648	0.17096442716798044	Coag
TPM3	0.19549869689271981	0.03223874424352967	0.2840040580335322	0.1705804997232606	Coag
C163A	0.188703838275357	0.2859042726174883	0.03693055241645731	0.1705128877697675	Coag
LDHA	0.1914767409594625	0.06771102491925979	0.25141007473886307	0.17019928020586175	Coag
HRG	0.1689225236808699	0.21644516715076167	0.12105420216308696	0.16880729766490618	Coag
SHBG	0.2659183606200837	0.10291455936395517	0.13227879466417375	0.1670372382160709	Coag
TBB1	0.07180705377062899	0.39674240775028297	0.031850124833134416	0.16679986211801545	Coag
CSPG2	0.059395951950057445	0.1408167982814819	0.29735526146751384	0.16585600389968438	Coag
GP1BA	0.008653446231254358	0.29348353293680807	0.1942053676135441	0.16544744892720217	Coag
COL10	0.22270214919553818	0.047812063176664955	0.2237528030123185	0.16475567179484055	Coag
