feature	importance 0	importance 1	importance 2	Mean Importance	Panel
KAIN	0.4523630415545489	0.2983309748306308	0.2926115707917019	0.3477685290589605	Cardio
NID1	0.4546214071160203	0.321789375296956	0.2608042174032121	0.34573833327206277	Cardio
CAMP	0.48099358295407857	0.280122709099063	0.24618414289171234	0.33576681164828465	Cardio
CFAH	0.3121986933774156	0.5098246080308588	0.17224362401865517	0.3314223084756432	Cardio
C1QA	0.10851012301714333	0.4467172834109372	0.43343672782624043	0.329554711418107	Cardio
PSPB	0.3716693119534809	0.18950164894417534	0.42673524238460286	0.32930206776075305	Cardio
COIA1	0.45064507903370926	0.1904910597242626	0.34617903759481133	0.32910505878426105	Cardio
LKHA4	0.3951951824902696	0.3991866860855338	0.19054318833437972	0.32830835230339434	Cardio
1433Z	0.33054085993880616	0.1526765931363788	0.4888675424222698	0.3240283318324849	Cardio
PRDX2	0.07193695591327574	0.37645909605120076	0.5173103033764345	0.3219021184469703	Cardio
APOB	0.4352213401532923	0.4066516422497527	0.12347613585240114	0.321783039418482	Cardio
ENOA	0.39660497732218675	0.2363717776455128	0.33233429914728885	0.3217703513716628	Cardio
CO5	0.5330485562340705	0.23302475652703078	0.19002609860292902	0.31869980378801016	Cardio
LCAT	0.1396730784874646	0.20168326778942644	0.6138384322351023	0.31839825950399775	Cardio
C1RL	0.06072718180050968	0.5030148387832182	0.39098610477424783	0.3182427084526585	Cardio
FCN3	0.4566321459731148	0.1773244679707474	0.28785920358792505	0.3072719391772624	Cardio
SEPP1	0.26567379457513335	0.4590631606334277	0.1905485459170937	0.30509516704188494	Cardio
CBPB2	0.3235593625454173	0.3693373654440422	0.21005003122215085	0.3009822530705368	Cardio
ACTN1	0.4115414813005368	0.13185910989030905	0.3571569831521187	0.3001858581143215	Cardio
CO2	0.6068525827208592	0.2852400214746233	0.007138187262907209	0.2997435971527965	Cardio
CADH1	0.20339472638215506	0.29636843699407306	0.3931521636758721	0.2976384423507001	Cardio
PLMN	0.23689125143847717	0.5073270857711875	0.1428364325921021	0.2956849232672556	Cardio
SODC	0.09943328469435833	0.2953334757381376	0.4903528434859966	0.2950398679728308	Cardio
CO9	0.1588032406804054	0.3331696089158721	0.3917673908548328	0.2945800801503701	Cardio
RET4	0.36269081654112667	0.3170702820878625	0.20309013015936836	0.29428374292945253	Cardio
FGL1	0.2085749519060358	0.42220215606818	0.2492249096939506	0.2933340058893888	Cardio
FA5	0.15696816743877984	0.43309923419658586	0.28972963467877233	0.2932656787713794	Cardio
FBLN5	0.09078824168795933	0.38882248973808825	0.39871983331710736	0.292776854914385	Cardio
TETN	0.34098709672891453	0.4489630245722148	0.08620534641616757	0.2920518225724323	Cardio
K2C1	0.3875565716966215	0.21397510994093552	0.27394929315090527	0.29182699159615405	Cardio
CD44	0.23251261701592202	0.3577533917410169	0.280949459938176	0.290405156231705	Cardio
APOD	0.2543774955136274	0.5018298193888856	0.1140714925300908	0.2900929358108679	Cardio
ITIH1	0.22771285662528945	0.2683446341209725	0.3707599594322056	0.28893915005948917	Cardio
ANGI	0.36440274494601665	0.16923876057674414	0.3305938405110166	0.2880784486779258	Cardio
COMP	0.3924832685521283	0.3587388375380972	0.10114128748284562	0.2841211311910237	Cardio
FCG3A	0.22636027320829544	0.34328455582629036	0.28037857454674175	0.2833411345271092	Cardio
HBE	0.26499791560451386	0.2647712889499392	0.31212773118564247	0.2806323119133652	Cardio
FBLN1	0.26152978165063523	0.3221723836126236	0.2539616317579868	0.27922126567374855	Cardio
CAP1	0.2018253051765892	0.48183471515507476	0.14918850700945666	0.2776161757803735	Cardio
C1R	0.37536644372119726	0.3502966631830703	0.10679858482442114	0.2774872305762296	Cardio
A2AP	0.39232341384347674	0.1532977669570489	0.2844139580891429	0.2766783796298895	Cardio
ALDOA	0.06268805848953267	0.5875828319702409	0.17484923134977454	0.2750400406031827	Cardio
COL11	0.5133741804470058	0.15701061080504697	0.13779934234792912	0.269394711199994	Cardio
ITIH3	0.1537477438248887	0.2967897000538948	0.3484756187809308	0.2663376875532381	Cardio
A2GL	0.3201141949888922	0.1286921692399558	0.3385618157830398	0.2624560600039626	Cardio
CHLE	0.4707142438122573	0.05768894133271543	0.2527490853649575	0.26038409016997677	Cardio
APOM	0.13628292097783706	0.26773499135559264	0.37390229519880736	0.25930673584407904	Cardio
LDHB	0.01167988330608389	0.4891589807262753	0.26889788788110425	0.25657891730448784	Cardio
BGH3	0.04673759041432693	0.3265286256024786	0.3961687904485711	0.2564783354884589	Cardio
FIBA	0.03025930027142791	0.4864812867144444	0.24973304428240134	0.25549121042275785	Cardio
CO7	0.12020976868167091	0.43876475116753927	0.1985419405329478	0.25250548679405266	Cardio
HGFL	0.2908199986970422	0.2073740752637337	0.25312262012214826	0.25043889802764135	Cardio
FINC	0.34745007258145283	0.27283734068269183	0.12732443164506216	0.24920394830306894	Cardio
THRB	0.1342004349486755	0.31919173657920813	0.29007569042771525	0.2478226206518663	Cardio
RNAS4	0.12493508122015506	0.40073780402916687	0.21680250356139333	0.24749179627023843	Cardio
FA10	0.26920496526910564	0.046959384905521415	0.4203204283704852	0.2454949261817041	Cardio
FA7	0.3145869550658212	0.2592996629306573	0.16090536838051617	0.24493066212566492	Cardio
PON3	0.23608037400727933	0.3173460147478097	0.18094879672348022	0.24479172849285638	Cardio
LUM	0.13526009041873094	0.27249483384705	0.3263078485971163	0.24468759095429907	Cardio
NCHL1	0.4047667830579298	0.18000060246829785	0.147238578377735	0.24400198796798755	Cardio
PEBP4	0.2952041218287007	0.15155032967847534	0.27630828233008936	0.2410209112790885	Cardio
K22E	0.1143077354901151	0.11598843555794755	0.49120361542286806	0.24049992882364357	Cardio
ICAM2	0.28139933095190633	0.0183559239539492	0.3933214325191706	0.23102556247500872	Cardio
DSG2	0.18354631368290286	0.3138834560736785	0.1954571836881498	0.2309623178149104	Cardio
TRY3	0.39937528851633664	0.2379800763529401	0.044603069930789704	0.22731947826668877	Cardio
PLF4	0.3209731125124372	0.09505440246725144	0.26183660770076617	0.2259547075601516	Cardio
APOA2	0.08374735528915753	0.2249862319958872	0.36399746798729693	0.22424368509078055	Cardio
BIP	0.10821852828192642	0.3369831996502986	0.2271236925149773	0.2241084734824008	Cardio
CFAB	0.22767661432021935	0.24566520645213297	0.19662677729739278	0.22332286602324836	Cardio
TTHY	0.045866336253958855	0.1881280124482414	0.42709443531033386	0.22036292800417803	Cardio
TENX	0.37406236824852795	0.00974309374081188	0.2733187751560799	0.2190414123818066	Cardio
ITIH2	0.2627397014349311	0.24002401497373846	0.15390639517651455	0.21889003719506137	Cardio
PON1	0.12606878506076613	0.32547971456799696	0.20464494614356668	0.21873114859077658	Cardio
VASN	0.22344840567911234	0.10647919957287877	0.32267023646055715	0.21753261390418274	Cardio
TIMP1	0.3194832818246236	0.21942673422881176	0.10799631867543984	0.21563544490962505	Cardio
HSP7C	0.0839987795106042	0.41826519692750547	0.13572043490033778	0.21266147044614914	Cardio
TRY1	0.11196314326875452	0.2914136927559887	0.23434219324722816	0.21257300975732382	Cardio
MA2A1	0.3681434415505131	0.1769055445800781	0.0830607846340519	0.20936992358821435	Cardio
PRG2	0.1847983974326303	0.1582302992922617	0.28068701954751957	0.20790523875747055	Cardio
PLTP	0.10834157053266569	0.07290004678588273	0.43956929509697645	0.20693697080517495	Cardio
LIRB1	0.34319650530945073	0.09907142473465269	0.17640180059190583	0.20622324354533642	Cardio
RAP1B	0.32338031110851573	0.09360464309415284	0.20127213691106577	0.20608569703791146	Cardio
FCGBP	0.21923984014505443	0.33416223881666285	0.06277238926729893	0.20539148940967208	Cardio
HPTR	0.22395929119482777	0.3282051199945989	0.06106287084188384	0.20440909401043683	Cardio
APOL1	0.23716048899671266	0.1728331155304141	0.20249877418335394	0.2041641262368269	Cardio
FIBB	0.2847886776414336	0.2472934242801087	0.07926113706669162	0.2037810796627446	Cardio
