Actual Sepsis Rate	Estimated Sepsis Rate	Counts	Label	Predictions
0.6515151515151515	0.7	66	Protein	0.6018010828646625
0.6551724137931034	0.8	58	Protein	0.6921379921645439
0.7560975609756098	0.9	41	Protein	0.782474901464425
0.8	1.0	10	Protein	0.8728118107643061
0.0	0.2	2	Protein	0.1501165363652563
0.16666666666666666	0.3	6	Protein	0.2404534456651375
0.38095238095238093	0.4	21	Protein	0.3307903549650188
0.6153846153846154	0.5	26	Protein	0.4211272642649
0.5897435897435898	0.6	39	Protein	0.5114641735647811
0.6229508196721312	0.7	61	Protein	0.6018010828646625
0.7230769230769231	0.8	65	Protein	0.6921379921645439
0.6944444444444444	0.9	36	Protein	0.782474901464425
0.875	1.0	8	Protein	0.8728118107643061
0.0	0.1	1	Protein	0.05977962706537504
0.0	0.3	6	Protein	0.2404534456651375
0.29411764705882354	0.4	17	Protein	0.3307903549650188
0.4090909090909091	0.5	22	Protein	0.4211272642649
0.6666666666666666	0.6	39	Protein	0.5114641735647811
0.6666666666666666	0.7	66	Protein	0.6018010828646625
0.7230769230769231	0.8	65	Protein	0.6921379921645439
0.6829268292682927	0.9	41	Protein	0.782474901464425
0.8571428571428571	1.0	7	Protein	0.8728118107643061
0.0	0.2	2	Protein	0.1501165363652563
0.16666666666666666	0.3	6	Protein	0.2404534456651375
0.4	0.4	20	Protein	0.3307903549650188
0.5714285714285714	0.5	28	Protein	0.4211272642649
0.627906976744186	0.6	43	Protein	0.5114641735647811
0.5833333333333334	0.7	48	Protein	0.6018010828646625
0.7419354838709677	0.8	62	Protein	0.6921379921645439
0.6888888888888889	0.9	45	Protein	0.782474901464425
0.8	1.0	10	Protein	0.8728118107643061
0.0	0.2	1	Protein	0.1501165363652563
0.16666666666666666	0.3	6	Protein	0.2404534456651375
0.4	0.4	20	Protein	0.3307903549650188
0.5	0.5	26	Protein	0.4211272642649
0.6363636363636364	0.6	44	Protein	0.5114641735647811
0.6190476190476191	0.7	63	Protein	0.6018010828646625
0.6909090909090909	0.8	55	Protein	0.6921379921645439
0.7948717948717948	0.9	39	Protein	0.782474901464425
0.7	1.0	10	Protein	0.8728118107643061
0.0	0.0	1	Protein	-0.03055728223450621
0.0	0.2	2	Protein	0.1501165363652563
0.125	0.3	8	Protein	0.2404534456651375
0.5	0.4	14	Protein	0.3307903549650188
0.5	0.5	22	Protein	0.4211272642649
0.6976744186046512	0.6	43	Protein	0.5114641735647811
0.5471698113207547	0.7	53	Protein	0.6018010828646625
0.7017543859649122	0.8	57	Protein	0.6921379921645439
0.717391304347826	0.9	46	Protein	0.782474901464425
0.7777777777777778	1.0	18	Protein	0.8728118107643061
0.0	0.1	3	Protein	0.05977962706537504
0.3333333333333333	0.3	6	Protein	0.2404534456651375
0.5238095238095238	0.4	21	Protein	0.3307903549650188
0.4782608695652174	0.5	23	Protein	0.4211272642649
0.627906976744186	0.6	43	Protein	0.5114641735647811
0.6166666666666667	0.7	60	Protein	0.6018010828646625
0.7	0.8	60	Protein	0.6921379921645439
0.7317073170731707	0.9	41	Protein	0.782474901464425
0.7142857142857143	1.0	7	Protein	0.8728118107643061
0.0	0.2	2	Protein	0.1501165363652563
0.0	0.3	6	Protein	0.2404534456651375
0.5	0.4	12	Protein	0.3307903549650188
0.5652173913043478	0.5	23	Protein	0.4211272642649
0.5853658536585366	0.6	41	Protein	0.5114641735647811
0.6060606060606061	0.7	66	Protein	0.6018010828646625
0.7230769230769231	0.8	65	Protein	0.6921379921645439
0.7	0.9	40	Protein	0.782474901464425
0.7777777777777778	1.0	9	Protein	0.8728118107643061
0.0	0.2	1	Protein	0.1501165363652563
0.0	0.3	8	Protein	0.2404534456651375
0.625	0.4	16	Protein	0.3307903549650188
0.5	0.5	32	Protein	0.4211272642649
0.5675675675675675	0.6	37	Protein	0.5114641735647811
0.625	0.7	56	Protein	0.6018010828646625
0.6851851851851852	0.8	54	Protein	0.6921379921645439
0.7317073170731707	0.9	41	Protein	0.782474901464425
0.8421052631578947	1.0	19	Protein	0.8728118107643061
0.0	0.1	1	Protein	0.05977962706537504
0.1	0.3	10	Protein	0.2404534456651375
0.4166666666666667	0.4	12	Protein	0.3307903549650188
0.5454545454545454	0.5	33	Protein	0.4211272642649
0.675	0.6	40	Protein	0.5114641735647811
0.603448275862069	0.7	58	Protein	0.6018010828646625
0.7076923076923077	0.8	65	Protein	0.6921379921645439
0.7142857142857143	0.9	35	Protein	0.782474901464425
0.8	1.0	10	Protein	0.8728118107643061
0.25	0.2	4	Protein	0.1501165363652563
0.1111111111111111	0.3	9	Protein	0.2404534456651375
0.45454545454545453	0.4	11	Protein	0.3307903549650188
0.5333333333333333	0.5	30	Protein	0.4211272642649
0.65	0.6	40	Protein	0.5114641735647811
0.6166666666666667	0.7	60	Protein	0.6018010828646625
0.6721311475409836	0.8	61	Protein	0.6921379921645439
0.7619047619047619	0.9	42	Protein	0.782474901464425
0.8571428571428571	1.0	7	Protein	0.8728118107643061
0.0	0.1	1	Protein	0.05977962706537504
0.0	0.2	2	Protein	0.1501165363652563
0.0	0.3	5	Protein	0.2404534456651375
0.4	0.4	10	Protein	0.3307903549650188
0.4482758620689655	0.5	29	Protein	0.4211272642649
0.6410256410256411	0.6	39	Protein	0.5114641735647811
0.6440677966101694	0.7	59	Protein	0.6018010828646625
0.703125	0.8	64	Protein	0.6921379921645439
0.7111111111111111	0.9	45	Protein	0.782474901464425
0.8	1.0	10	Protein	0.8728118107643061
0.0	0.1	1	Protein	0.05977962706537504
0.14285714285714285	0.3	7	Protein	0.2404534456651375
0.4	0.4	15	Protein	0.3307903549650188
0.5833333333333334	0.5	24	Protein	0.4211272642649
0.5813953488372093	0.6	43	Protein	0.5114641735647811
0.6153846153846154	0.7	65	Protein	0.6018010828646625
0.6842105263157895	0.8	57	Protein	0.6921379921645439
0.7857142857142857	0.9	42	Protein	0.782474901464425
0.7	1.0	10	Protein	0.8728118107643061
0.0	0.2	1	Protein	0.1501165363652563
0.125	0.3	8	Protein	0.2404534456651375
0.4	0.4	20	Protein	0.3307903549650188
0.5142857142857142	0.5	35	Protein	0.4211272642649
0.631578947368421	0.6	38	Protein	0.5114641735647811
0.6833333333333333	0.7	60	Protein	0.6018010828646625
0.6956521739130435	0.8	46	Protein	0.6921379921645439
0.7083333333333334	0.9	48	Protein	0.782474901464425
0.875	1.0	8	Protein	0.8728118107643061
0.0	0.1	1	Protein	0.05977962706537504
0.1111111111111111	0.3	9	Protein	0.2404534456651375
0.6428571428571429	0.4	14	Protein	0.3307903549650188
0.45161290322580644	0.5	31	Protein	0.4211272642649
0.6097560975609756	0.6	41	Protein	0.5114641735647811
0.6481481481481481	0.7	54	Protein	0.6018010828646625
0.6805555555555556	0.8	72	Protein	0.6921379921645439
0.7575757575757576	0.9	33	Protein	0.782474901464425
0.7777777777777778	1.0	9	Protein	0.8728118107643061
0.0	0.1	1	Protein	0.05977962706537504
0.2	0.3	10	Protein	0.2404534456651375
0.5	0.4	12	Protein	0.3307903549650188
0.52	0.5	25	Protein	0.4211272642649
0.6666666666666666	0.6	48	Protein	0.5114641735647811
0.6101694915254238	0.7	59	Protein	0.6018010828646625
0.6615384615384615	0.8	65	Protein	0.6921379921645439
0.7142857142857143	0.9	35	Protein	0.782474901464425
0.8888888888888888	1.0	9	Protein	0.8728118107643061
0.0	0.1	1	Protein	0.05977962706537504
0.0	0.3	6	Protein	0.2404534456651375
0.3684210526315789	0.4	19	Protein	0.3307903549650188
0.5714285714285714	0.5	28	Protein	0.4211272642649
0.6842105263157895	0.6	38	Protein	0.5114641735647811
0.5692307692307692	0.7	65	Protein	0.6018010828646625
0.7678571428571429	0.8	56	Protein	0.6921379921645439
0.6904761904761905	0.9	42	Protein	0.782474901464425
0.7777777777777778	1.0	9	Protein	0.8728118107643061
0.1111111111111111	0.3	9	Protein	0.2404534456651375
0.4117647058823529	0.4	17	Protein	0.3307903549650188
0.46153846153846156	0.5	26	Protein	0.4211272642649
0.6666666666666666	0.6	45	Protein	0.5114641735647811
0.6212121212121212	0.7	66	Protein	0.6018010828646625
0.7346938775510204	0.8	49	Protein	0.6921379921645439
0.7111111111111111	0.9	45	Protein	0.782474901464425
0.8571428571428571	1.0	7	Protein	0.8728118107643061
0.0	0.2	3	Protein	0.1501165363652563
0.125	0.3	8	Protein	0.2404534456651375
0.5833333333333334	0.4	12	Protein	0.3307903549650188
0.5555555555555556	0.5	27	Protein	0.4211272642649
0.5526315789473685	0.6	38	Protein	0.5114641735647811
0.7037037037037037	0.7	54	Protein	0.6018010828646625
0.696969696969697	0.8	66	Protein	0.6921379921645439
0.6046511627906976	0.9	43	Protein	0.782474901464425
0.8461538461538461	1.0	13	Protein	0.8728118107643061
0.0	0.2	3	Protein	0.1501165363652563
0.0	0.3	3	Protein	0.2404534456651375
0.5333333333333333	0.4	15	Protein	0.3307903549650188
0.37037037037037035	0.5	27	Protein	0.4211272642649
0.6470588235294118	0.6	34	Protein	0.5114641735647811
0.6071428571428571	0.7	56	Protein	0.6018010828646625
0.7076923076923077	0.8	65	Protein	0.6921379921645439
0.6875	0.9	48	Protein	0.782474901464425
0.9230769230769231	1.0	13	Protein	0.8728118107643061
0.0	0.1	1	Protein	0.05977962706537504
0.25	0.3	12	Protein	0.2404534456651375
0.36363636363636365	0.4	11	Protein	0.3307903549650188
0.5714285714285714	0.5	21	Protein	0.4211272642649
0.5789473684210527	0.6	38	Protein	0.5114641735647811
0.5957446808510638	0.7	47	Protein	0.6018010828646625
0.7333333333333333	0.8	75	Protein	0.6921379921645439
0.6666666666666666	0.9	51	Protein	0.782474901464425
0.875	1.0	8	Protein	0.8728118107643061
0.0	0.2	2	Protein	0.1501165363652563
0.0	0.3	6	Protein	0.2404534456651375
0.6153846153846154	0.4	13	Protein	0.3307903549650188
0.38095238095238093	0.5	21	Protein	0.4211272642649
0.6122448979591837	0.6	49	Protein	0.5114641735647811
0.6349206349206349	0.7	63	Protein	0.6018010828646625
0.7164179104477612	0.8	67	Protein	0.6921379921645439
0.6764705882352942	0.9	34	Protein	0.782474901464425
0.8888888888888888	1.0	9	Protein	0.8728118107643061
0.0	0.2	1	Protein	0.1501165363652563
0.0	0.3	7	Protein	0.2404534456651375
0.2857142857142857	0.4	14	Protein	0.3307903549650188
0.5	0.5	26	Protein	0.4211272642649
0.7450980392156863	0.6	51	Protein	0.5114641735647811
0.5384615384615384	0.7	52	Protein	0.6018010828646625
0.7368421052631579	0.8	57	Protein	0.6921379921645439
0.6585365853658537	0.9	41	Protein	0.782474901464425
0.8666666666666667	1.0	15	Protein	0.8728118107643061
0.0	0.2	3	Protein	0.1501165363652563
0.25	0.3	8	Protein	0.2404534456651375
0.47058823529411764	0.4	17	Protein	0.3307903549650188
0.6296296296296297	0.5	27	Protein	0.4211272642649
0.5555555555555556	0.6	36	Protein	0.5114641735647811
0.5833333333333334	0.7	60	Protein	0.6018010828646625
0.7037037037037037	0.8	54	Protein	0.6921379921645439
0.7727272727272727	0.9	44	Protein	0.782474901464425
0.7333333333333333	1.0	15	Protein	0.8728118107643061
0.16666666666666666	0.2	6	Protein	0.1501165363652563
0.2	0.3	5	Protein	0.2404534456651375
0.5	0.4	14	Protein	0.3307903549650188
0.4482758620689655	0.5	29	Protein	0.4211272642649
0.6285714285714286	0.6	35	Protein	0.5114641735647811
0.6896551724137931	0.7	58	Protein	0.6018010828646625
0.676923076923077	0.8	65	Protein	0.6921379921645439
0.6818181818181818	0.9	44	Protein	0.782474901464425
0.875	1.0	8	Protein	0.8728118107643061
0.0	0.1	1	Protein	0.05977962706537504
0.0	0.2	2	Protein	0.1501165363652563
0.125	0.3	8	Protein	0.2404534456651375
0.4	0.4	15	Protein	0.3307903549650188
0.5714285714285714	0.5	21	Protein	0.4211272642649
0.6304347826086957	0.6	46	Protein	0.5114641735647811
0.62	0.7	50	Protein	0.6018010828646625
0.6984126984126984	0.8	63	Protein	0.6921379921645439
0.7021276595744681	0.9	47	Protein	0.782474901464425
0.8181818181818182	1.0	11	Protein	0.8728118107643061
0.0	0.2	3	Protein	0.1501165363652563
0.16666666666666666	0.3	6	Protein	0.2404534456651375
0.5454545454545454	0.4	11	Protein	0.3307903549650188
0.5416666666666666	0.5	24	Protein	0.4211272642649
0.56	0.6	50	Protein	0.5114641735647811
0.6101694915254238	0.7	59	Protein	0.6018010828646625
0.7096774193548387	0.8	62	Protein	0.6921379921645439
0.7619047619047619	0.9	42	Protein	0.782474901464425
0.7142857142857143	1.0	7	Protein	0.8728118107643061
0.0	0.1	1	Protein	0.05977962706537504
0.0	0.3	4	Protein	0.2404534456651375
0.4166666666666667	0.4	12	Protein	0.3307903549650188
0.5	0.5	28	Protein	0.4211272642649
0.6190476190476191	0.6	42	Protein	0.5114641735647811
0.5789473684210527	0.7	57	Protein	0.6018010828646625
0.7101449275362319	0.8	69	Protein	0.6921379921645439
0.725	0.9	40	Protein	0.782474901464425
0.8181818181818182	1.0	11	Protein	0.8728118107643061
0.0	0.2	3	Protein	0.1501165363652563
0.2222222222222222	0.3	9	Protein	0.2404534456651375
0.5454545454545454	0.4	11	Protein	0.3307903549650188
0.5263157894736842	0.5	19	Protein	0.4211272642649
0.6511627906976745	0.6	43	Protein	0.5114641735647811
0.56	0.7	50	Protein	0.6018010828646625
0.6857142857142857	0.8	70	Protein	0.6921379921645439
0.72	0.9	50	Protein	0.782474901464425
0.7777777777777778	1.0	9	Protein	0.8728118107643061
0.0	0.1	1	Protein	0.05977962706537504
0.2727272727272727	0.3	11	Protein	0.2404534456651375
0.4	0.4	10	Protein	0.3307903549650188
0.5161290322580645	0.5	31	Protein	0.4211272642649
0.7368421052631579	0.6	38	Protein	0.5114641735647811
0.56	0.7	50	Protein	0.6018010828646625
0.6451612903225806	0.8	62	Protein	0.6921379921645439
0.75	0.9	44	Protein	0.782474901464425
0.7647058823529411	1.0	17	Protein	0.8728118107643061
0.3333333333333333	0.2	3	Protein	0.1501165363652563
0.125	0.3	8	Protein	0.2404534456651375
0.45454545454545453	0.4	11	Protein	0.3307903549650188
0.48	0.5	25	Protein	0.4211272642649
0.5945945945945946	0.6	37	Protein	0.5114641735647811
0.6349206349206349	0.7	63	Protein	0.6018010828646625
0.696969696969697	0.8	66	Protein	0.6921379921645439
0.7209302325581395	0.9	43	Protein	0.782474901464425
0.875	1.0	8	Protein	0.8728118107643061
0.0	0.1	1	Protein	0.05977962706537504
0.0	0.2	1	Protein	0.1501165363652563
0.0	0.3	5	Protein	0.2404534456651375
0.4375	0.4	16	Protein	0.3307903549650188
0.6206896551724138	0.5	29	Protein	0.4211272642649
0.6	0.6	45	Protein	0.5114641735647811
0.5862068965517241	0.7	58	Protein	0.6018010828646625
0.676923076923077	0.8	65	Protein	0.6921379921645439
0.7878787878787878	0.9	33	Protein	0.782474901464425
0.8181818181818182	1.0	11	Protein	0.8728118107643061
0.0	0.2	2	Protein	0.1501165363652563
0.16666666666666666	0.3	6	Protein	0.2404534456651375
0.46153846153846156	0.4	13	Protein	0.3307903549650188
0.53125	0.5	32	Protein	0.4211272642649
0.6153846153846154	0.6	39	Protein	0.5114641735647811
0.6226415094339622	0.7	53	Protein	0.6018010828646625
0.6825396825396826	0.8	63	Protein	0.6921379921645439
0.7083333333333334	0.9	48	Protein	0.782474901464425
0.875	1.0	8	Protein	0.8728118107643061
0.0	0.2	1	Protein	0.1501165363652563
0.1	0.3	10	Protein	0.2404534456651375
0.4166666666666667	0.4	12	Protein	0.3307903549650188
0.6	0.5	20	Protein	0.4211272642649
0.6086956521739131	0.6	46	Protein	0.5114641735647811
0.6491228070175439	0.7	57	Protein	0.6018010828646625
0.639344262295082	0.8	61	Protein	0.6921379921645439
0.6904761904761905	0.9	42	Protein	0.782474901464425
0.9333333333333333	1.0	15	Protein	0.8728118107643061
0.0	0.1	1	Protein	0.05977962706537504
0.0	0.2	3	Protein	0.1501165363652563
0.25	0.3	4	Protein	0.2404534456651375
0.3333333333333333	0.4	15	Protein	0.3307903549650188
0.5666666666666667	0.5	30	Protein	0.4211272642649
0.6744186046511628	0.6	43	Protein	0.5114641735647811
0.5535714285714286	0.7	56	Protein	0.6018010828646625
0.7377049180327869	0.8	61	Protein	0.6921379921645439
0.6904761904761905	0.9	42	Protein	0.782474901464425
0.8888888888888888	1.0	9	Protein	0.8728118107643061
0.0	0.2	1	Protein	0.1501165363652563
0.125	0.3	8	Protein	0.2404534456651375
0.35714285714285715	0.4	14	Protein	0.3307903549650188
0.6	0.5	25	Protein	0.4211272642649
0.6222222222222222	0.6	45	Protein	0.5114641735647811
0.5967741935483871	0.7	62	Protein	0.6018010828646625
0.7096774193548387	0.8	62	Protein	0.6921379921645439
0.6764705882352942	0.9	34	Protein	0.782474901464425
0.9230769230769231	1.0	13	Protein	0.8728118107643061
0.0	0.1	1	Protein	0.05977962706537504
0.0	0.2	1	Protein	0.1501165363652563
0.1111111111111111	0.3	9	Protein	0.2404534456651375
0.42857142857142855	0.4	21	Protein	0.3307903549650188
0.5769230769230769	0.5	26	Protein	0.4211272642649
0.6944444444444444	0.6	36	Protein	0.5114641735647811
0.6440677966101694	0.7	59	Protein	0.6018010828646625
0.671875	0.8	64	Protein	0.6921379921645439
0.6923076923076923	0.9	39	Protein	0.782474901464425
0.875	1.0	8	Protein	0.8728118107643061
0.2222222222222222	0.3	9	Protein	0.2404534456651375
0.4444444444444444	0.4	18	Protein	0.3307903549650188
0.4444444444444444	0.5	27	Protein	0.4211272642649
0.6829268292682927	0.6	41	Protein	0.5114641735647811
0.625	0.7	64	Protein	0.6018010828646625
0.696969696969697	0.8	66	Protein	0.6921379921645439
0.7241379310344828	0.9	29	Protein	0.782474901464425
0.8	1.0	10	Protein	0.8728118107643061
0.0	0.1	1	Protein	0.05977962706537504
0.18181818181818182	0.3	11	Protein	0.2404534456651375
0.3333333333333333	0.4	15	Protein	0.3307903549650188
0.6363636363636364	0.5	33	Protein	0.4211272642649
0.625	0.6	40	Protein	0.5114641735647811
0.6111111111111112	0.7	54	Protein	0.6018010828646625
0.7076923076923077	0.8	65	Protein	0.6921379921645439
0.75	0.9	32	Protein	0.782474901464425
0.6923076923076923	1.0	13	Protein	0.8728118107643061
0.0	0.1	1	Protein	0.05977962706537504
0.0	0.3	7	Protein	0.2404534456651375
0.4444444444444444	0.4	9	Protein	0.3307903549650188
0.391304347826087	0.5	23	Protein	0.4211272642649
0.7435897435897436	0.6	39	Protein	0.5114641735647811
0.5714285714285714	0.7	70	Protein	0.6018010828646625
0.7241379310344828	0.8	58	Protein	0.6921379921645439
0.7317073170731707	0.9	41	Protein	0.782474901464425
0.6875	1.0	16	Protein	0.8728118107643061
0.0	0.1	1	Protein	0.05977962706537504
0.0	0.3	9	Protein	0.2404534456651375
0.375	0.4	16	Protein	0.3307903549650188
0.6818181818181818	0.5	22	Protein	0.4211272642649
0.6129032258064516	0.6	31	Protein	0.5114641735647811
0.6268656716417911	0.7	67	Protein	0.6018010828646625
0.6865671641791045	0.8	67	Protein	0.6921379921645439
0.6923076923076923	0.9	39	Protein	0.782474901464425
0.8333333333333334	1.0	12	Protein	0.8728118107643061
0.0	0.1	1	Protein	0.05977962706537504
0.0	0.3	6	Protein	0.2404534456651375
0.5	0.4	20	Protein	0.3307903549650188
0.56	0.5	25	Protein	0.4211272642649
0.5454545454545454	0.6	33	Protein	0.5114641735647811
0.6785714285714286	0.7	56	Protein	0.6018010828646625
0.6417910447761194	0.8	67	Protein	0.6921379921645439
0.7446808510638298	0.9	47	Protein	0.782474901464425
0.7777777777777778	1.0	9	Protein	0.8728118107643061
0.0	0.2	3	Protein	0.1501165363652563
0.2	0.3	5	Protein	0.2404534456651375
0.42857142857142855	0.4	14	Protein	0.3307903549650188
0.5238095238095238	0.5	21	Protein	0.4211272642649
0.6190476190476191	0.6	42	Protein	0.5114641735647811
0.6896551724137931	0.7	58	Protein	0.6018010828646625
0.5970149253731343	0.8	67	Protein	0.6921379921645439
0.7727272727272727	0.9	44	Protein	0.782474901464425
0.7	1.0	10	Protein	0.8728118107643061
0.0	0.2	1	Protein	0.1501165363652563
0.1	0.3	10	Protein	0.2404534456651375
0.3888888888888889	0.4	18	Protein	0.3307903549650188
0.625	0.5	32	Protein	0.4211272642649
0.7	0.6	40	Protein	0.5114641735647811
0.5818181818181818	0.7	55	Protein	0.6018010828646625
0.6875	0.8	64	Protein	0.6921379921645439
0.7222222222222222	0.9	36	Protein	0.782474901464425
0.875	1.0	8	Protein	0.8728118107643061
0.0	0.2	4	Protein	0.1501165363652563
0.3333333333333333	0.3	9	Protein	0.2404534456651375
0.35714285714285715	0.4	14	Protein	0.3307903549650188
0.5	0.5	24	Protein	0.4211272642649
0.696969696969697	0.6	33	Protein	0.5114641735647811
0.6060606060606061	0.7	66	Protein	0.6018010828646625
0.7258064516129032	0.8	62	Protein	0.6921379921645439
0.7045454545454546	0.9	44	Protein	0.782474901464425
0.75	1.0	8	Protein	0.8728118107643061
0.0	0.2	1	Protein	0.1501165363652563
0.2	0.3	10	Protein	0.2404534456651375
0.3333333333333333	0.4	12	Protein	0.3307903549650188
0.5833333333333334	0.5	24	Protein	0.4211272642649
0.5945945945945946	0.6	37	Protein	0.5114641735647811
0.6379310344827587	0.7	58	Protein	0.6018010828646625
0.7	0.8	60	Protein	0.6921379921645439
0.673469387755102	0.9	49	Protein	0.782474901464425
0.8461538461538461	1.0	13	Protein	0.8728118107643061
0.0	0.1	1	Protein	0.05977962706537504
0.3333333333333333	0.2	3	Protein	0.1501165363652563
0.2	0.3	10	Protein	0.2404534456651375
0.6	0.4	10	Protein	0.3307903549650188
0.40625	0.5	32	Protein	0.4211272642649
0.6756756756756757	0.6	37	Protein	0.5114641735647811
0.6346153846153846	0.7	52	Protein	0.6018010828646625
0.7321428571428571	0.8	56	Protein	0.6921379921645439
0.6744186046511628	0.9	43	Protein	0.782474901464425
0.75	1.0	20	Protein	0.8728118107643061
0.3333333333333333	0.3	12	Protein	0.2404534456651375
0.2857142857142857	0.4	14	Protein	0.3307903549650188
0.44	0.5	25	Protein	0.4211272642649
0.7380952380952381	0.6	42	Protein	0.5114641735647811
0.5925925925925926	0.7	54	Protein	0.6018010828646625
0.6857142857142857	0.8	70	Protein	0.6921379921645439
